,document,star,label
33,스웨덴 한가위 영화. 눈 졸라 아픔. ,1,0
34,뭐 교훈도 없고 감동도 없고 의미도 없고 그냥 원시신앙의 병SIN스러움과 시체의 잔인한 장면으로 시선 자극해서 뭐 있어보이려한 영화. 여기서 의미를 찾자면 비틀린 원시신앙속에 악마숭배와 그걸 가능케하는 자아도취가 적...,1,0
35,실제로 스웨덴에 가서 기이한 의식 체험을 하고 온 기분...  이건 제대로 미쳤다! ,10,1
36,관람객공황장애있는분들은 절대보지마세요.. ,2,0
37,유전보단 재미없지만 이 감독 특유의 기빨리고 정신 피폐해지는 연출은 여전한듯 ,8,1
38,3년 사귄 여자친구랑 처음으로 저녁 안먹고 주말데이트 종료했습니다 ,8,1
39,오늘 아침에 보고 왔습니다.감독이 자기가 천재라고 착각하며 심각하고 뭔가 있는 척 예술영화인 척하며 찍은 중2병 같은 영화. 너무 심오해보이려고 해서 오히려 유치하기까지 합니다. 예전에 싸이월드에 흔했던 허새 가득한...,1,0
40,캐나다에서 봤는데 3일이 지나도 계속 모든 장면이 생각나  살려줘 ,10,1
41,아... 찝찝해 전혀 무섭지 않아 괴상하기만해 유전 감독이라 기대했는데 ;;; 영화보는 목적이 스트레스 받는거라고 생각하는 사람은 꼭 보세요^^! 그런 사람들에게 추천^^; ,2,0
42,절대보지마라 돈 아까우면 ,1,0
43,감독의 정신상태가 역대급이네요!! ,2,0
44,도대체 무엇을 보여줄려고 했는지 모르겠음 ,1,0
45,정상적인 사람이 147분동안 정신병에 걸려볼수있는 정신병 간접 체험 영화. 단순한 공포 영화를 찾는거라면 보지 말라고 강력히 권고할 수 있다. ,7,1
46,아무리 그로테스크해도 음악과 연출로 커버한다 ,8,1
47,소재 딱히 신선하지않음. 원래는 원시인이었던게 그냥 스웨덴으로 바뀌었을 뿐 그냥 뻔함. 그런의미에서 연출은 기가 막혔던거 인정. 그 얼마 없는 이야기에 뭔가 있어보이게 만들어줬으니. 역겨운 장면 쓸때없이 많고 끝부분...,1,0
48,"호흡이 길지만, 색감이 예뻐서 크게 지루하지 않습니다.기괴한 느낌이 좋아요 ",8,1
49,내 살다살다 이렇게 드럽고 기분 나쁜 영화는 처음보네요 절대 보지마세요 잔인하고 기이하고 그냥 아주 참.... ,1,0
50,이 영화는 스웨덴에 고소당해야한다진짜 중간에 영화보다 토할뻔함정신병걸릴뻔스웨덴에 고소당해서 지구상에서 없어져라 ,1,0
51,보다가 중간에 나왔습니다.. 시작부터 늘어지는 전개에 예상 그대로 진행되는 줄거리.. 그저 기괴한 사운드와 영상만으로 독특함을 추구하려 하지만 불쾌하기만 하고 무섭거나 신선한 느낌은 전혀 안 듭니다... ,4,0
52,서스페리아 급으로 기분 나쁘지만 이게 더 불쾌함. 고어틱한건 헬보이에 준한다. ,7,1
53,미드소마 축제 내내 이질감이 들면서 묘한 긴장감이 떠나가질 않았음. 여주랑 여자주민들이랑 같이 울때 너무 기괴하고 소름끼쳤음 ,10,1
54,토할거같고 불쾌해요... ,4,0
55,사람 기분나쁘게 하는데 도가 텄다 앞으로 계속 이런 영화를 내주면 좋겠다. 오직 이 감독만 가한 재주 ,10,1
56,"영화 감독 데이비드 린치 - ""나는 이 영화를 분석하려는 생각을 포기하고  보았다. 올해 가장 영리한 영화로 뽑고 싶다"" ",8,1
57,유전을 재밌게 본 나로써 이 영화가 너무 재미있었다.. 하지만 확실히 호불호가 갈릴듯 ,8,1
58,"화사하면서 끔찍하고, 찬란하면서 기괴하고. 전작인 유전에서 시원찮았다면 이번 영화에선 사람 제대로 미치게 함. 그러티. 요거이 아리 에스터디. ",10,1
59,이영화는 원시신앙의ㅈ같음을 다넣었음 근친/난교.마약.인신공양 그걸 가능케하는 집단가스라이팅/집단세뇌. 영리한인물들은 인신공양으로 쉽게 죽이고. 어리석고 자아도취만을 잘하는 인간들만 모아놓고 그딴게 집단의 안정적인 모...,1,0
60,개인적으로 유전을 재밌게 봐서 보고 왔는데 전편보다 숨겨져있는 표현들 찾는 재미가 있었어요. 호불호 갈린다는 평 듣고 갔는데 완전 극호입니다 추천이에여 ,10,1
61,멀리서 보면 희극 가까이서 보면 비극 ,10,1
62,요앙원에서 남은 일생을 보내며 죽는 노인보다 모두가 지켜보는 높은 절벽에서 떨어져 죽는 노인의 죽음이 더 값진 죽음일까?  그것은 신념과 죽음 이후에 대한 믿음에 대한 차이이다 일반 사람이 사이비에 빠지게되는 과정을...,10,1
63,"솔직히 이거 찍은 감독은 지가 뭐 잘났다고 생각할 것 같은데.. 평점들 보면 기대하는 사람들 있을텐데 그냥 미친사람들 과 정상인 , 그리고 정상인 중 미친사람이 보여주는 2시간 20분의 정실질환 쇼 입니다. ",1,0
64,기빨리고 나온 느낌ㅠㅠㅠ ,9,1
65,"보고 나서 정신이 너무 피폐해졌어요...배경음악부터 스토리, 촬영 다 참신하고 너무 잘 찍어서 더 기분이 안 좋아요 속이 너무 안 좋아요..근데 중간중간 웃긴 장면 있어서 더 기분 안 좋음 ",10,1
66,살다살다 엉덩이 밀어주는건 첨봤네 ,8,1
67,영화 보고 왔는데 하~아~ 하~아~ 밖에 기억이 안 난다ㅋㅋ ,4,0
68,(호러팬) 재미없음. 한명씩 사라지는데 이상해하지도 않고논문으로 쓸정도면 정상이 아닌마을이란건 잘알것같은데.개인적으론 그냥 호러 고어물로 가버리지 이도저도아닌듯. ,2,0
69,"독특함, 특이함, 기괴함만 추구하다가 감독이 너무 나갔다.. 어떤 장면들에서 너무 지나쳐서 헛웃음만.. 정도라는 게 있어야 몰입될텐데.. 이건 뭐..기분 더러워도 느끼는 점이 있는 영화가 있는데 이건 기분은 기분만 ...",1,0
70,적당히 해야지.. 참... ,4,0
71,미드소마 요약댄스경진대회 나가서 고인물들 제치고 우승한 여주인공이 마을여왕이되어 남친을 땔감으로 캠프파이어함 ,7,1
72,내가 아무리 수많은 영화를 봤지만 이영화 만든 작각 감독 연출가 이런걸 연기한 배우들 모두 미쳤다 돌아도 한참 돌았나보다 남는건 이거 만든 사람들 돌아도 완전 돌았네 라는 생각뿐 ,2,0
73,감정선을 따라가면 무섭다 ,9,1
74,태어나서 본 최악의 쓰레기 영화아무리 감독이 의도하고 싶은게 있어도 이런 쓰레기 같은 영화는 처음이다꼭 이런 영화 재밌다고 극찬하면 영잘알인줄 아는 애들 있던데 그러지 말기를 ,1,0
75,솔직후기ㅡ영화매니아인데 참신함1도 없음.하물며 재미도 없음.끝까지 모하나 나오겠지하고 버텼음.신선함도없고 기분만 더러움.천재감독같은소리하네.이런영화로 천재감독이니모니하니까 지금 영화시장이 이지경이지.유전은 그래도 볼...,2,0
76,개노답영화감독이 뭘말하고싶은건지 ,1,0
77,정신병자체험 영화 돈아까움 ,1,0
78,영화전개는 쓸데 없는 고어함과  역겨움이 함께했다 별반개도 아깝다고 느낀것도 간만이다 ,1,0
79,최고 썸남잊는데 도움됨 ,10,1
80,안본 뇌 삽니다.  아 영화보니까 이 말조차 고어스럽네.. 대체 왜 봤지 내가 ,1,0
81,이게 재밌다는 사람을 이해할 수없다. 스킵없이 끝까지 본 내가 레전드 ,1,0
82,또라이감독이 만든 미친영화! ,2,0
83,관람객또라이 같지만 내 취향.. ,10,1
84,또라이영화 보고나서도 골이아프다 ,2,0
85,"관람객의미를 전달하고자 한거라면 생각자체가 굉장히 미개하고 원시적인 것이며, 이를 조금이라도 긍정적으로 바라볼 수 있는 사람은 없길 바람. ",1,0
86,이 영화는 쓰레기 입니다. ,1,0
87,"돈주고 역겹고 메스꺼운 영화볼거아니면 보지마세요 내용 너무 뻔하고 음향, 카메라 무빙 등을 이용해 소름끼치는 그런걸 원했는데 너무 뻔하고 그냥 한마디로 마약에 중독된 원시 부족이야기를 표현한듯. ",1,0
88,유전 보고 감독 신뢰 1000 ,10,1
89,공포라지만 다큐에 가까운 오컬트 영화. 뻔한 헐리우드식 전개가 아닌 게 색다르지만 그래도 뻔함. 이런 영화는 어차피 주인공들이 거의 다 죽을 거라는 걸 알기에 식당하다. 굳이 2시간 40분의 긴 러닝타임이 필요했을까...,1,0
90,난생 처음으로 보다가 영화관에서 나오게 된 영화. 이걸 보고 긍정적인 감정을 느낀 사람은 진지하게 정신과 가야됨. 선을 넘는 바람에 유전에 비하면 망작. ,2,0
91,괜히 봤다는 생각밖에.. 짜증나는 영화 ,2,0
92,보다 나왔음. 앞으로도 이런영화를 안보는 나로 살아가고싶다. ,1,0
93,"어지간하면 이런 글 안 남김. 태어나서 딱 두 번 째임. 이 영화는...완전 OOO기 시간 낭비 지대루인 영화. 메시지, 연출력, 스토리, 연기력 뭐 어쩌구 전문가랍시고 떠드는 사람들 죽여버리고 싶을 정도. 기괴한건...",1,0
94,허허 이거 보고 오신 분들에게 작은 응원 드립니다. ,1,0
95,왜 0점을 못 주게 돼있지. 진짜 최악이다. 내 인생 최고로 구역질 나는 영화였다. ,1,0
96,시간.돈.정신 모든걸 잃어버린 영화 ,2,0
97,아 정말 기분 드럽다보지마세요 ,2,0
98,아니 공포는 둘째치고 뭔 의미인지 모르겠다긴장감은 1도 없고 개인적으로 최악의 영화다 솔직히 평점이 지금 7점이나 나온다는게 놀라울 따름 ,1,0
99,아항~  아항~   아항~  아항~~ ,10,1
100,중2병 걸린 감독이 중2병 + 평론가병 걸린관객들을 위해 헌정한 영화 .유치하기 짝이 없는 상징들+ 진부한 스토리역겨운 표현들이  참신한 영상미와 오프닝을 전혀살리지 못한 괴작. ,1,0
101,주인공들과 같이 마약에 취한 느낌. ,10,1
102,아리 아스터 팬이라면 지금 가세요. ,10,1
103,소방관씬이 제일 숨막힘 브금 색감 구도 표정 울음소리까지 완벽하게 머리속에서안지워짐 ㄹㅇ트라우마걸릴거같음 나머지는 쏘쏘함 ,10,1
104,이게무슨...진짜 지루하고 개노잼 잔인한것도 별로 무섭지도않고 그냥 미친놈들 사이비단체같음 ,4,0
105,신선하지도 않고 소름이 끼치지도 않고 쓸데 없이 잔인하기만 함.. 스토리도 엉성하고 디테일도 개판. 유전을 아주 재밌게 봤어서 기대가 컸었는데 이 영화에 들인 돈과 시간이 아깝다 ,1,0
106,존나재미없네 하고픈 말이뭔데 OOO ,1,0
107,ㅋㅋㅋ유전때 감독이 마니 참았네 ㅋㅋ와 엥간한거 마니봤는데 이건 좀 쎄네  ㅋㅋㅋ단체정신병원갔다온  느낌 ,3,0
108,멘탈이 약한 사람은 보지마세요. ,10,1
109,내생에 이런 영화는 진짜 처음이였다 ,1,0
110,"역대급영화 도중에 나가고싶은욕구가 끊이질않네요스토리전개도 1시간동안 잡아먹고 .. 배우,감독한테는미안한얘기지만 정말  실망한영화.. ",1,0
111,"개노잼에 보는 이를 불쾌하게 할 뿐인 영화. 내가 보면서 졸았던 영화는 이게 최초였다. 진짜 중간에나가고 싶었다.예술성도, 참신함도, 공포감도, 스릴감도, 없었다이런 걸 예술이라고 빨아대는걸 보면 예술이 얼마나 줫도...",1,0
112,너무 약한데?졸라 참신하고 완전 고어한걸 기대한 내가 한심하다그냥 블루투스섹보면서 웃은거 밖에 생각안나네??: 아기가 느껴져요  ㅇㅈㄹ ,1,0
113,영화보고 ㅈ같아서 예고편 봤는데 예고편 장면 영화에 생략된 거 엄청 많음 고어스러운 거 가짜티나서 하나도 안 무서움 여기 호평 댓글 무조건 알바임 처음중간끝 너무 재미없어서 관객 지치게 함 개노답 영화 수어사이드 스...,1,0
114,"사이비 종교의 역겹고 더럽고 추악하고 잔인한 모습을 보여줘서 영화 보는 내내 굉장히 불편했다.. 그리고, 상식적으로 도무지 이해할수 없는 비인간적인  행동을 하는 장면들이 많이 나와서  영화 보는 내내 짜증이 나고,...",1,0
115,"싸이코+도라이+사이비+포르노+정신이상 영화 남녀 성기 다러내고 뭘 말하려고 하는지공포감이라고는 0,1도 없고보는내내 짜증과 찝찝함과 보고난후에 샤워 두번하고도 짜증과 찝찝함만 남는영화  ... 공포영화 아니니 참고 ...",2,0
116,개 ㅅㅂ ㅈ같음. 이 영화 보지 마셈. 이 색히들 다 죽어야 되는데 그딴 거 안나오고 걍 사이비 집단 승리 영화 아 ㅈ같네 ,1,0
117,인간적으로.. 이게 재밌냐???.. 그냥 돌아이영화같아..여기에 예술이 느껴지다니.. 이건 너무한거아니냐고..싯11팔.. ,1,0
118,여자주인공 바지가 너무 짜증난다ㅋ ,8,1
119,충격적인 영화.. 이런 영화는 처음이었다.. ,10,1
120,토나와 ㅅㅂ!!! 2시간 40분동안 내가 뭘본거지... ,1,0
121,왠만한 영화는 안까는데..취향존중은 한다마는 이건 아니잖아.. ,2,0
122,별 한개도 아까운 노잼...기대했는데 ,1,0
123,극불호 예측불가능하지는 않지만 정신병걸리는 기분이 너무 심해서 후반부즈음 탈주했음.. 고어틱한데 그래도 그건 청불이라 이해가능한 수준. 문제는 많이 불쾌하다는거.. 가장 순수한 악이 무엇인지 생각하게되지만 이런 컨텐...,1,0
124,교훈도없고 감동도없고 그냥쓰레기 ,1,0
125,1. 토 나오는 상상력. 2. 공동체 의식이라는 개념을 더럽히지 않았으면. 3. 0점은 못주나봐요... 어제봤는데 아직까지 힘들어요 ㅠㅠ ,1,0
126,"영화보는거 좋아하고, 평점 안남기는데영화보다가 중간에 화장실로 뛰쳐나와서 다 토했어요.제 인생에서 봤던 영화중 최악으로 남을, 정말 쓰레기영화예요.무슨 생각으로 이런 영화를 만든건지, 더럽고 결말도 없고.기괴하고 보...",1,0
127,하...진짜...짜증나요... 엄청 잔인한데 그걸 떠나서 정신병걸릴것같고 쓸데없는 장면이많음. 야한것도야한데 어이없게 야하고 욕나옴 ,1,0
128,포스터 그대로 여주 질질짜고 끝남 ,1,0
129,예술인척하는 중 2병걸린 감독이 만든영화 OOO기 ,2,0
130,재미가 있다없다를 떠나 호불호가 극히 갈릴만한 영화네요.나는 정말 최악의 영화고 누구도추천하고싶지않네요.정말 기분나쁜 영화 ,2,0
131,사이비 관점vs일반인 관점. 처음에는 일반인 관점이었다가 점점 사이비 세계로 빠져드는 내 자신을 발견...  여주 또한 어느 순간 춤추다 즐거워하고 마지막 장면에 미소짓고 끝나는 이 의미는 이미 종속되어 이성적 판단...,8,1
132,두 시간이 놀라울 정도로 빠르게 지나간다. 예상 가능한 결말로 향해가지만 한 장면도 뻔하지가 않다. ,9,1
133,유전 너무 재밌게 봤는데 역시 유전 감독 ㄷ ,9,1
134,내 취향엔 맞지만 남에게 추천하긴 어려운 영화 ,9,1
135,진짜 내가 평점 거이다 만점주는데 OOO기영화엿다. 전작 나름 재밋게봐서 기대햇는데 개실망 OOO기 변태영화 ㅋ ,1,0
136,이런영화 돈받고 상영하는 이유좀 알려주시죠 화가나네요 이거저거안가리고 다좋아하는데 볼때도불편하고 보고나서도 기분이 더럽네요 ,1,0
137,이따위 영화를 극장에서 보다니... ,1,0
138,공포 맞나..?    역대급 노잼 ,1,0
139,뭐라 할 말이 없다;;; ,1,0
140,집단이란게 이렇게 무서운거구나다시한번 느끼게 된다.이 영화를 보고나서 머리가 아파온다.나의 뇌를 깨워준다.평생 느끼지 못할 그런 기묘한 느낌을 받고싶으신분에게 딱 좋은 영화. ,10,1
141,감독 OOOO아냐 진짜 ,2,0
142,신안으로 여행가지마라 이 영화처럼 된다. 다단계하는 친구의 꼬임에 넘어가면 벌어지는 이야기를 잘 담은 영화다 강추! 오랜만에 연락온 친구가 교대에서 보자고하면 백프롭니다 ,10,1
143,이거 완전 또라이 개미친 영화네 ,1,0
144,감독의 메시지가 뭐죠?정신병같은 영화~보고나고 기분 망치는 영화 ,1,0
145,관람객진짜그냥 미친거같다.. ,10,1
146,정신이상해지는 영화장르 - 쓰레기 ,4,0
147,살면서 영화관에서 본 영화중에 2번째로 재미없음 첫번째는 조선미녀삼총사 ,1,0
148,사이비교단 다큐.지루함.스릴없음. ,2,0
149,147분의 미친축제. 문득 나의 평범한 삶이 소중하다고 느껴진다 ,10,1
150,유전은 여백의 미라는 깔끔함이 있다면 미드소마는 보여주지 않아도 될 쓸데없는 장면이 많다.소리만으로 지금 상황이 무엇을 하는건지 관객이 상상으로 느끼는게 낫지 않았을까.내용전개는 누구나 알수있고 끝으로갈수록 필요이상...,4,0
151,공포영화 매니아에요. 유전은 그럭저럭 신선하게 봤는데 이건 극장서 보면서 코미디라고 결론내리고 나왔습니다. 잔인한 몇장면 말고는 공포적 요소가 저에겐 거의 없었습니다. 이런 드라마(같이 안무서운)같은 공포영화는 처음...,2,0
152,호불호 갈리겠지만 초반부 연출에 감탄하고 후반부는 템포가 느린 느낌은 있지만 분위기에 압도되는 영화였습니다. ,10,1
153,영화라면 재미있거나 감동이 있아야되는데...찝찝함 뿐...  스웨덴의 괴이한 풍속을 다룬것은 좋으나...영하보는 내내 ...심심하고 지루하고..별 감흥도 없는 영화는오랫만에 접합니다. ,1,0
154,"호불호가 갈린다고? 절대적인 불호다. 예술에 심취해 미치면 도달하는 두가지 양상이 있는데 하나는 위대한 예술가이며, 나머지 하나는 그냥 도라이다. 이 영화는 철저히 후자에 속한다. 올해 어스 이후로 가장 과대평가된 ...",1,0
155,내용은 둘째치고 도대체 무엇을위해 만들어진 영화인지ㅜ 보는내내 찜찜했던 유전.은 양반이었네. 감독 진심 싸이코.. ,2,0
156,아...보고나서 기분이 드러워짐...역함.. ,1,0
157,불쾌한 영화군요. 걍 불쾌함 ,1,0
158,그냥 삼류 시간 낭비.머리 아픔 ,1,0
159,다보고 나니까 속이 너무 안좋네요..토할것같아요.. ,7,1
160,갑자기 스웨덴이 가기 싫어졌다. ,8,1
161,사탄보다 사람이 무섭다- ,7,1
162,보지 마세요 머리아픕니다 ,2,0
163,"스포일러가 포함된 감상평입니다. 감상평 보기이 영화를 제대로 이해할 수 있는 사람이 얼마나 될까? 당연히 말도 안되는 미친 상황을 조금씩 받아들여가며 마을 안에 남아있는 사람들... ""말도 안돼. 나라면 당장 뛰쳐나왔을 거야!"" 하지만 결국 대...",10,1
164,이건 스웨덴 정부 입장도 들어봐야 한다ㅋㅋㅋ 좀 밍숭맹숭한데 공포라기보단 인류학 다큐같다. 황금가지 꺼내야. ,10,1
165,감독의 역량은 여기까지.. 겟아웃->어스와 판박이 아닌가? 예상치 못한 성공에 다음 작품에 무리수를 두고 결국 스스로 작품을 망친다 많은 감독들이 하는 시행착오이니 그러려니 한다만 이 다음작품도 이런다면 감독의...,3,0
166,관람객상당히 호불호 갈릴거 같은 영화. 아름다운 대낮의 고어영화 ,8,1
167,"백주대낮에 눈 말똥말똥 뜨고 느끼는 묘한 공포,,,, 한참 생각나는 영화... 다만 호불호는 갈릴수도... ",9,1
168,보고 후회함 정신적으로 힘들었음무서운거보다는 짜증나고 드럽고 토나오는 영화 ,2,0
169,공포영화인데 장면 하나하나가 아름다워서 더욱 기괴한 느낌 ,10,1
170,"생각해보면 배우 연기도 좋고, 음악, 미술적인 부분도 좋고 연출이 잘 된듯.. 보는 내내 불안하고 머리가 빠개질 듯 했음.  이렇게 하드할 줄이야... 그래서 10점 드려요. ",10,1
171,관람객호불호 너무 너무 갈릴 영화. 유전이 정말 내 스타일이다 싶으신 분들만 보세요 ㅋㅋ 저도 유전 좋아했는데 이건 더 충격적이네요. 그래도 감독색깔 뚜렷하니 좋아요. ,8,1
172,관람객유전보다 느린 호흡으로 완벽한 결말을 향해 달려간다. ,10,1
173,불쾌한영화. 무섭고 고어스러워서가 아니라이게 뭐지 싶고 짜증나고 스트레스 받는 영화 액션판타지로맨스장르인 평범한 영화 좋아하는 사람한텐 최악인듯 예술적인건 알겠는데 그냥 짜증나 영화가 지루하고. ,4,0
174,관람객새로웠지만 역겨웠어요 ,7,1
175,가족의 소중함을 말한 영화다. 초반부 가족상실로 주인공은 큰 고통을 겪고 대인관계도 망가지기 시작합니다. (중략)5월의 여왕으로 뽑히며 마을공동체의 일원이 되며 행복의 미소를 되찾는다. 가화만사성..을 말하는 영화 ,10,1
176,이 영화는 미쳤다 그냥 .. ,10,1
177,이제껏 경험하지 못한 공포!이미지의 잔상이 잊혀지지 않는다~ ,10,1
178,무서운거 하나도 없고 그냥 정신병원 같음 돈아까움 그냥 과자를 먹어요 ,1,0
179,유전보시고 기대하시는거면 그러지 않았으면 좋겠어요. 이 영화 느낌이 독립영화랑 비슷합니다. 예고편에서 보여주는 내용은 전부다 훼이크에요. 해석이 많이 필요한 영화라 아쉽습니다.. ,1,0
180,핵핵핵노잼 배드신도 엄청노잼이고 작가의 의도를 모르겠음 보는내도록 보는사람을 미치게만드는것같음 고아물좋아하는데 이건 고어도아님 그냥 정신병자같은느낌 단체로 그냥 미쳐보자!이런거 ,1,0
181,차라리 일본 야동을 보겠다 ,4,0
182,공포물 스럽지도 않고 기분만 불쾌한 영화 ,1,0
183,이걸 왜 봐... 공포영화인줄 알고 봤다가 시간 버리고 나옴 ,1,0
184,진짜 쓸데없이 그럴듯해보이려고 발악을하네 ,1,0
185,공포영화가 아닌 다큐멘터리를 보러온줄알았음.  최악의 영화 ,1,0
186,ㅈ도 별거없고 개노잼인데 알바는 OOO 푼 영화. ,1,0
187,기괴한척하는 영화. 소포모어징크스 극복 못한 감독 ,3,0
188,지루한 다큐멘터리 의식보는것같음뭘말하려는건지 모르겠음 쓸데없이 의식장면은 길고 관계장면에서사람들이 어이없어서 웃음 ,2,0
189,믿고 거르면 됩니다. 시간 아껴야죠^^ ,1,0
190,유전을 기대하고 본다면 좋은 평을 줄 수가 없음 ,2,0
191,핵극혐 나 지금 보고 왔는데 토할거같음 ...영화관 나올따 내가 정신병 걸려서 나온듯.... ,1,0
192,그냥 서스페리아보다 덜잔인한버전. 어스보다는 확실히 더낫고. 근데 기괴한거 싫어하는사람은보지마세요 저도보고나서 기분이좀그릏네요;  알라딘이나 토이스토리보고 좀 추스려야겠다 ,7,1
193,뻔하게 보이는데 뭘말하는지도 모르겠고영화보다 역겨워 나오고 싶은데 옆사람방해될까 고통속에 2시간반이나봤네ㅠㅠ호러니까 나랑취향이안맞는다고 생각해서 1점더줬다안본 내눈돌려줬으면ㅠㅠ ,2,0
194,평론가 평점이 알라딘보다 후하네ㅋㅋㅋ 단체로 저렇게 고상하지 않으면 평론가라는 직업이 유지가 안되겠지ㅋㅋㅋ 스토리는 없고 세계관만 구성된 사이코영화일뿐. ,1,0
195,개같은 영화를 참 돈들여가며 잔혹하기 그지없이정성스럽게도 만들어놨네. 미친 감독 정신병원에나 좀 가라. ,1,0
196,재미없는 사이코영화평점 장난질이 심하네 다들 ,1,0
197,뭐야 시빌 진짜 조같네~~ ,2,0
198,관람객재밌다...진짜 짱 ㅠ 백색 공포 ,10,1
199,관람객비위 상해요. 뭘 먹이는거야 ,4,0
200,가 짐 어서...s...t...a...y ,1,0
201,스웨덴 정부는 이딴 쓰레기를 보고도 가만있냐 ,1,0
202,스포일러가 포함된 감상평입니다. 감상평 보기엉덩이 장면은 완벽하나 남주의 특정부분이 초라해서 일점 낮춰 9점 ,9,1
203,정신적위자료 청구하고싶다 ,1,0
204,관람객자연과의 조화를 따르던 고대 인류를 만난 현대인들의 공포를 다룬 느낌이랄까 감독의 쇼트 구성과 밝은 마약같은 이미지의 느낌들이 계속해서 남는 작품 ,10,1
205,색감이 예뻐서 봤고.영화를보고 예고편과 티저를 보니 더 재미네...기괴한데 전체적으로 매력적임두번은 안볼거 같은데 보길잘한거 같긴함 똘끼가 내스탈이네. 호불호는 심하겠다 ,8,1
206,누군가의 지옥이 누군가의 유토피아가 된다 ,10,1
207,이게 무슨 공포냐? 기분 더럽고 불쾌하고 정신병자가 만든 쓰레기지.. 기억나는건 아↘아↗~ 밖에 없다 ㅋㅋㅋ ,1,0
