,document,star,label
32,관람객음 료헤이에 감정이입하고 봤더니 상처받은 기분이 여간 지워지지않네요 . 평범하지않은 개연성은 인상깊었습니다. ,8,1
33,관람객사랑에 국한된 내용이 아닌듯하다. 이루지 못해 애틋한 꿈 바쿠와 실재하는 현실 료헤이. 아사코의 마지막 선택에서 많은 것을 느꼈다. 영화 우리도 사랑일까(take this waltz)가 생각나는. ,10,1
34,"관람객이거 흔한 소재잖아? 라고 생각하고 이 영화를 보라고 하신 분의 의견에 탐탁치 않아 하며 봤던 이야기는, 생각보다 중요한 이야기를 하고 있었고. 이런 스토리를 만든건 감독이나 작가가 천재가 아닐까?라는 생각이 들었다...",10,1
35,불륜으로 와타나베 켄의 딸을 엿먹이다니 간도 크구만 3년불륜이라는거보니 불륜녀를 자기 영화 주연으로 꼿아준듯 ,1,0
36,송형국은 영화평론 자격없다 사랑에 사자도 모른다 ,10,1
37,"이별은 제대로 잘 하자,  새로운 사랑의 강물을 더럽히지 않으려면. 하지만 뜻대로 되진 않을 것이다. 사람의 마음은 의지만으로 지켜지진 않으니까. 뜻밖의  지진처럼.  오염된 삶을, 사랑을 끌어안고 살아가는 것이 인...",8,1
38,관람객명작입니다..기회가 되면 또 보고 싶네요 ,10,1
39,무대인사 봤어요! 남배우 너무 멋있네여ㅎㅎ영화도 많은 생각을 하게하네요 ,10,1
40,충족되지 못 한 결핍을 사랑이라 착각했다. 그 착각은 그리움으로 형상화 되어 더욱 집착하게 만든다. 현실의 모든 것을 버리고 뛰어들 만큼. 그러나 마주한 그리움의 실체는 나의 왜곡된 이상향에 불과했을뿐. 정말 소중한...,8,1
41,정말 더러운 강이야..하지만 아름다워..오..마지막 대사 지렸다.8점간다.간만에 잼께본 일본영화 ,8,1
42,관람객그 길 끝까지 가봐야 유턴도 할 수 있겠지 ,8,1
43,이게무슨 개막장 스토리인가?? ,1,0
44,연기하랬는데 불륜의 장이 되어버림 ,1,0
45,관람객오랜만에 예쁜 영화를 보았네요^^ ,10,1
46,기억에 남을만한 명작이다. 정말 재미있게봤다 ,10,1
47,오랜만에 훌륭한 영화였네요 ,10,1
48,관람객마사히로 연기 넘 좋다...ㅠㅠ 사랑에 대해 다시금 고민하게 만드는 영화. 상영관이 좀 더 많았음 좋겠어요 ㅜㅜ ,10,1
49,그 일이 실제로 일어났습니다.. ,7,1
50,"충동적인 성향의 바쿠와 아사코는 끼리끼리 만났어야했다. 경험이 없어서? 아니, 이성적인 사람은 료헤이 앞에서 저지른 어리석은 실수따위 하지 않지. 세상의 모든 료헤이들은 정신들 차리길 ",4,0
51,일본판 지금은 맞고 그때는 틀리다 ,1,0
52,여운이 너무 길게 남는다ㅠㅠ ,10,1
53,바람피는 년      놈.   들은 다 죽어야 한다 ,1,0
54,"더러운 불륜 배우들의 작품, 토쏠린다 ",1,0
55,"남주 너무 멋있고,, 여주 싸이콘줄...거기서 왜따라가??첨엔 꿈이거나 정신적으로 살짝 이상이 왔나??이랬음.실제 이러면 친구로도 안만날듯;;; 여주 이쁜데 캐릭터가 정상이 아님 ",7,1
56,미친 첫사랑을 해본 사람이라면 조금은 아사코의 행동을 이해할수 있을것이다. 영화좋네요. ,9,1
57,신뢰를 잃었지만 불안정성을 제거하고 성장한 아사코. 어느 편이 완전한 사랑에 좀 더 가까이 갈 것인가? ,10,1
58,"잘 만든 영화입니다. 한 번만 보기엔 아쉬워서 언젠가 또, 그리고 그 뒤에도 또 다시 찾아 볼 것 같아요. ",10,1
59,"방금 보고 왔네요^^... 잔잔하니.. 재밌었네요.. 사람 감정이 쉽게도 흔들리고, 후회도 하는... 인간적인 모습으로 그리고 누구나 가지고 있을법한 내면들.. 저는 재밌게 봤습니다^^ ",10,1
60,불편한 부분이 있긴 했지만... 마지막까지 치닫는 감정과 마지막 아사코의 대사가 좋았다. ,9,1
61,"슬프다 이상하게..그래도 아사코가 정말 용기있는 결정을 해서 대단하다고 느꼈다,, ",10,1
62,쎄함은 싸이언스라더니....ㅉㅉ 감독님 배우들을 잘못 고르셨네요~~ ,1,0
63,사랑에 빠져있는 나는 늘 불안했다. 지금은 그 불안함 마저 그립다. ,10,1
64,관람객수많은 결정과 선택의 순간을 살아가는 인생에서 생각하게 하는 로맨스 영화네요.. ,8,1
65,"히가시데 연기는 좋았지만, 카라타 연기는, 참.... 힘들었다. ",7,1
66,나쁜년놈들ㅡㅡ후...ㅐ ,1,0
67,관람객정말 기다리던 영화라 오늘 조조로 보고왔어여! 기대했던 것만큼 여러가지 생각을 할 수 있었던 로맨스라 더 좋았던 것 같아여ㅎㅎ 다만 상영관이 너무 없네여ㅜㅜㅜㅜ ,10,1
68,이건 연기가 아닌거네.... ,2,0
69,남편이 부처님일세 그려.. ,4,0
70,섬섬옥수로  고이 적어 내려갔지만 핏빛 서린 날카로운 글이였다. ,8,1
71,불륜의 OO점 영화 데스네~ ,2,0
72,"몇 개월 전 일본 멜로를 볼까 말까 하다가, '아 아니다.' 안봤던 영화ㅋㅋㅋㅋ네 성지순례 왔습니다~~~~ 안볼거에요~~ ",10,1
73,식당에서 따라가는 장면까진  괜찮... 그 이후 허무한 바닷가 이별(지가 한짓 후회하고 바다에 들어가는 줄...) 진토 찾느라 강가 헤메는것 등 다 꼴 보기 싫었다.초보 여주빼곤 다 좋아하는 배우들..특히 세토 코지...,4,0
74,"이 영화는 두 남자의 영화가 아니다. 현재의 아사코가 과거의 아사코를 벗어나는 이야기이자, 상실과 치유의 이야기이기도 하다. 동일본 대지진 이후 일본 사회를 지배한 상실을 어떻게 극복해야 하는가. 영화 후반을 채운 ...",8,1
75,이해하기 힘든 '사랑의 속성'을 얘기하는가  꿈과 사랑 일과 사랑에 대해 얘기하는지 대지진의 전후를 얘기하는지 복잡하다 영화는 괜찮은데 두리뭉술한 묘사 상징점철을 좋아하지 않음 명쾌하고 분명하게 쓰는게...,4,0
76,관람객여운이 길게 남는 영화 보길잘했다 .... ,10,1
77,명작이다..너무 잘봤어요 ,10,1
78,영화 장르가 혹시 서스펜스? 여주인공 캐릭터가 마치 소시오패스 같았다. 대충 뭘 이야기하려는지는 알겠는데 주제의식보다 영화 자체가 너무 극과극으로 가는 경향이... ,4,0
79,관람객좋았다. 카리타에리카좋았고 충분히 현실적인 여자의 감정이었다. ,10,1
80,"바쿠와 아사코가 바닷가에서 헤어지는 상황은 심할 정도로 서로 쿨해서 좀 당황.그 외는 충분히 료헤이는 료헤이대로 아사코는 아사코대로 그럴 수 있다고 생각합니다. 정, 사랑이란게 좀 그렇잖아요...막 재밋는건 아니지만...",7,1
81,관람객숨겨진 의미는 몰랐지만 재미 있고 두 주인공이 넘넘 매력넘침 ,7,1
82,관람객사랑에 대해 솔직한 영화네요 ,8,1
83,조조로 봤는데 소소하면서  몰입도높았네요..전 로헤이가 갠적으로넘멋짐..ㅠ료헤이같은 남자 내가 갖고싶다ㅋㅋㅋ잔잔히  흘러가다 다만 바쿠가 나타나는 시점부터 좀뜬금없이 결말이좀급작스럽단 느낌은있었다 ,8,1
84,관람객세 번을 보고도 한 번 더 보고싶어지는 영화. ,10,1
85,관람객극장에 사람이없어서 나혼자봤는데 그래도 재밌었음 다들알고있을 교훈이지만 그래도 연기도잘하고 내용도좋음 ,10,1
86,절대 변하지 않는건 첫사랑의 설레임... 여러분의 첫사랑은 현재 어느 위치에 있나요 ,9,1
87,아무도 죽지 않았으니 8점 드립니다.. ,8,1
88,끝이 좀 흐지부지하게 끝나네요. 같은 얼굴이지만 료헤이가 좋았습니다. 남주여주 두분 다 예뻤어요^^ ,9,1
89,처음보다 중반이후로 좋았어요 ,10,1
90,사랑이나 로맨틱 멜로 영화가 아니라 삶에 대한 영화인 느낌... 인간의 불완전한 감정에 대해 이토록 제대로 묘사한 영화가 있었던가 싶음. ,7,1
91,관람객우리나라 제목도 아사코 1&2 로 바꿔주세요 ..! ,8,1
92,관람객영화도 길어서 소소하게 잘봤어요 ,10,1
93,"뭔가 홀리는 영화. 심심한 듯 심심하지 않고, 자극적이게 맛있진 않지만 건강에 이로운 깔끔한 음식을 먹은 기분 ",9,1
94,"저런 여자를 다시 받아주는 순간, 저 남자 인생은 지옥이 된다. ",9,1
95,똑같이 생긴 착한놈과 미친놈.  둘 중 예쁜광녀의 선택은?정상적인게 없어서 여운이 남는다 ,7,1
96,흥미진진하게 봤다 . 남주가 너무잘생겼다 ,10,1
97,"내가 나비 꿈을 꾸는 것인지 나비가 나를 꿈꾸고 있는 것인지...판타지와 리얼리티, 이상과 현실, 동일본 대지진 전과후 등 일본 사회의 극적인 변화를 러브스토리에 담았다 ",9,1
98,독특한 소재이면서도 뭔가 여운이 있는 영화. 카라타 에리카를 보는 것만으로도 넘 좋은 영화. ,10,1
99,영화라는 예술은 여성주의냐 아니냐 둘로만 나뉘어지는 것이 아니다. ,8,1
100,10점은아닌데 1점충들떄문에 10점줄게요일단 카라타 에리카가 진짜 이뻐요 시선강탈대사가 아름답고 분위기가 좋습니다아쉬운점은 너무 흐름을넘겨버리고 뻔합니다 감독도 아닌데 다예상이 되버려요 정리하면 일본영화가 일본영화했...,10,1
101,스포일러가 포함된 감상평입니다. 감상평 보기남자주인공 눈여겨보고있던 배우였는데 유부남인데 여자주인공이랑 진짜로 불륜저질렀다며 ㅠㅠ ,1,0
102,영화 첫 씬부터 정분나게 만들었네... 그 여운과 사랑을 현실로 가져 온 두 배우가 잘못했다 정말로.. 영화 자체로 충분히 아름다웠는데 그들의 잘못이 영화를 망쳐버렸다...감독은 이 사태를 보고 어떤 맘이 들었을까....,7,1
103,똥인지 된장인지 모를때는 맛을봐라 ..용기있는 아사코 멋지다 여운이 오래남는 영화였다 나름 괜찮았던 영화 ,8,1
104,,1,0
105,모든 여자가 한 번쯤은 사랑한 남자 바쿠....모든 여자가 결혼하고 싶어할 남자 료헤이. ,10,1
106,재밌어요 좀 무겁긴하지만 왠만한 멜로보다 낫다.. ,10,1
107,이 영화는 멜로 영화가 아니다 그걸 아는 순간 영화의 모든 매력이 봉인해제된다 ,9,1
108,그냥 무난하니 좋았음 솔직히 다시돌아갈거라생각은 못했는데 다시 돌아가서 좋았고킬링타임용 좋은영화인듯. 일본영화 특유의 갬성도 있고소재도 신선해서 좋았다 ,10,1
109,더럽고도 아름다운 세상.. ,9,1
110,너무 재밌게 봤네요. 정말 현실적으로 잘 그려낸 영화입니다. ,10,1
111,5년간의 정성이 한순간에 무너져버릴때... 모라말할수가없다나였으면 다시못받아줄꺼같다 ,10,1
112,관람객몇몇 평자가 말하는 서사의 빈틈이 나에게는 관람자의 상상력의 빈틈으로 밖에 들리지 않는다.  하마구치 류스케의 영화는 구로사와 기요시의 영화 처럼 별 다른 사건이 일어나지 않아도  팽팽한 긴장감으로 관객을 옥죄는 마...,10,1
113,관람객이제 일본 영화 다시 오고 있다. 류스케 류스케 류스케! ,10,1
114,아사코를 다시 받아주는 료해이 ㅜㅜ왜이리 바보같은거야ㅜㅜ아사코를 많이 사랑해서겠지ㅜㅜ ,8,1
115,현시대 일본청년들의 불안한 심리 묘사가 곳곳에 ,10,1
116,관람객잔잔하니 마지막에 눈물이 맺힌다. ,8,1
117,미성년자와 유부남의 불륜 ,1,0
118,지금 일본 언론에선  난리입니다. ,1,0
119,관람객음악도 좋고 재밌게봤어요~~ ,9,1
120,관람객이해하지 못하면서 이해하게 되는 순간들과 그 순간에 존재하는 사랑이라는 감정 ,8,1
121,인간의 연약한 감정과 더불어 성숙하는 모습까지 담아낸 (독특한) 사랑 이야기. 먼 미래에 아사코의 사랑은 어떤 모습을 하고 있을까. 많이 다쳐 있을 것 같아서 겁이 난다. ,8,1
122,"관람객한 대 맞은 느낌...노트북vs라라랜드같은 배우, 다른 결말..아사코의 선택은 ? 아니 여러분의 선택은? ",10,1
123,관람객이거다 싶다 훌륭한 영화입니다 ,10,1
124,원래7점인데10점이너무많아서 1점드림 아사코는인과응보로 평생불행하게살듯 ,1,0
125,그래 첫사랑의 감정이 그렇게 쉽게 식었던가...덕분에 잊고 지내던 열병같은 사랑을 추억하게 되었다.. ,8,1
126,첫사랑은 추억이고 잊지못해도 지금 내 옆에 있는 사랑이 더 소중하다. ,8,1
127,불어난 강물처럼 더럽지만 그래도 이뻐 ,7,1
128,참 바보같고 바보같고 또 바보같다. 사랑을 잊지 못한 여자와 사랑하기 때문에 용서할 수 밖에 없는 남자. ,8,1
129,여주인공의 선택을 꿈과 현실에 빗대어 보신분들이 많은데 나는 그냥 있는 그대로 사랑이야기로 봤다. 특히 료헤이의 입장에서 봤는데 주인공의 선택이 너무 잔인해서 마음이 아파온다. 그리고 나서 엔딩이 나오는데 마치 졸업...,8,1
130,이해가 될 것만 같은 기분이라 더 아깝다 히가시데... ,10,1
131,영화 보는걸 좋아해서 종종 혼자 극장도 가는데요. 그렇다고 이런건 안쓰는데 처음 쓰네요. 이런영화 좋아요 추천합니다. ,10,1
132,두사람은 연기로 좋은 영화 망치더니 이젠 불륜설로 영화망치네.. ,4,0
133,불륜에 대한 의견: 동일본 대지진. “우린 모두 내일이라도 죽을 수 있어“ 라는 문장은 그들에게는 수사가 아닌 철저하게 잔인한 현실이다. 이 영화는 그들의 감정의 도화선 역할을 하기에 충분하다. 내일이라도 당장 지진...,8,1
134,일본의 과거와 현재? 복잡한 은유 따지기 전에 스토리만 보면 진부함..  두 배우가 매력이 있어서 끝까지 볼수는 있었다 ,7,1
135,뻔한 스토리의 일본 로맨스를 생각했는데 의외로 신선했습니다^^ ,8,1
136,스포일러가 포함된 감상평입니다. 감상평 보기영화 자체는 재밌었음. 구성도 좋고 배우들 연기도 좋고. 그런데 이 영화를 보면서 화가 날 수밖에 없는 상황이다. 한치의 고민도 안 하고 바쿠의 손을 잡고 그대로 나가 택시기사에게 “출발해주세요”라고 말하고 미야인지...,10,1
137,사람 마음이란게 그렇네요... ,8,1
138,사랑이라는 두 글자에 가려진 수많은 감정을 소름끼칠 정도로 파고드는 영화. 마지막 40분간 이어지는 연출은 압도적. Tofubeats가 만든 일렉트로닉한 BGM과 주제곡이 영화의 소름을 극대화 시켜주는데 OST에 대...,10,1
139,영화내내 남녀간의 관계에만 몰입하게 하는 흐름.등장인물들간의 갈등으로 한 사람의 성장을 보여주는 표현력. 곳곳에 은유와 상징성을 내포한 미장센들.한여자의 심정으로 커다란 그림을 그린다는건 정말 대단한 일인듯 ,10,1
140,리뷰를 보고 나니 영화에 대한 이해가 더 간다. 그냥 러브스토리로만 보기에는 많은걸 담고 있다. 하지만 여러 일본영화에서 보여지는 어색한 전개가 곳곳엣 발견된다. ,7,1
141,관람객이상하게 마음에 남는... ,7,1
142,관람객볼때는 그저그랬는데 보고나면 이상하게 계속 어른거리는.. 여름에 보기좋은 영화라고 생각 ,7,1
143,일본어공부중이라 그냥 본영환데재밌게보았음 ,8,1
144,관람객아사코의 심리를 따라간 새로운 로맨스물 ,8,1
145,관람객와우재밋엇당ㄷㄷㄷ. ,10,1
146,고요하고 잔잔하면서 일본의 일상생활 이야기를 느낄 수 있었던 영화. 단지 과거의 사랑하나 때문에 몇년을 함께한 남자와 주위사람을 한 순간에 포기하는 게 놀라웠다. ,7,1
147,관람객왠지 인생의 경험치에 따라 다르게 해석될 것 같아요. 스토리 그대로만 본다면 헛웃음 날수도 있는데 사실 이성적으로 생각하기에 절대 아닌 사람도 사랑하게되는 일이 있죠. 찍어내듯 나오는 일본만화 원작 청춘연애이야기 영...,8,1
148,관람객이만하면 나도 꽤 성장한 것 같다는 착각에 대해서. ,10,1
149,첫사랑은 정말로 특별해서가 아니라 서툴었고 처음이었다는 것에 의미부여하게 되지만  성숙해지면서의 사랑은 또 다르다는걸 보여주는 영화 ,8,1
150,..5년만나고 그건아니지 ㅡㅡ ,8,1
151,지나고 나면 후회 하는 일들이 대입이 되기도 한다. 20대에 느꼈던 것들이 녹아 있는 부분이 있다. 그렇지만 예상을 벗어나는 것 없이 대부분 생각하는 범위 안에 있다. ,7,1
152,관람객사랑의  아릅답지만 징그럽게 무섭기도하다. 아름다움과 섬뜩함에 대한  건조한 사랑의 서사시. ,8,1
153,전형적이지 않아서 좋다 ,8,1
154,관람객연애란 무엇인가 깊이 상념하게 만드는데... 엄청 상큼하게 만들어진 신기한 영화입니다 사랑이 무엇인지 고통스럽게 되네이게했던 미카엘 하나케의 아모르가 떠오르는거보면 잘만든 영화네요 ,10,1
155,관람객대부분의 한국사람들은 이해할수없는 선택일것같다. 하지만 두 배우의 연기는 아주 좋았다 ,8,1
156,관람객나무너무너무 좋게봤습니다 ,10,1
157,관람객독창적인 영화. 처음 보는 영화. ,10,1
158,관람객담담하지만 감독이 전달하고 풀어내는 복선과 암시  그리고 상징을 찾는 재미가 크다. 카메라 워크가 좋고 장면을 잡아내는 감독의 센스에 내내 감탄했다.주인공과 조연들의 캐스팅도 매우 적절. 결국 더보고싶다! ,10,1
159,허허허 평점 댓글 보고 봤는데 진짜 말고 안되는 연출에 연기도 ㅋㅋ 내 아까운 시간과 돈 ㅜㅠ 괜히 결제해서 봄 .. ,4,0
160,관람객아사코의 모습이 밉지만은 않아서 마음이 이상했던 ,8,1
161,"페이스 오브 러브와 비슷했지만 일본의 감성을 담아냈다. 바쿠는 책임감 없는 나쁜놈이고, 아사코는 상처 받은 후 지조없는 여자고, 료헤이는 지고지순한 남자지만.  난  아사코,료헤이처럼  상처 받았고 그 상처가 얼마나...",8,1
162,관람객tofubeats의 노래가 영화 속에 잔잔하게 녹아듭니다. ,8,1
163,남자 엄청 보살이네 근데 카라타에리카라면 용서가 된다 ,10,1
164,관람객보는중에도 보고나서도 이영화의 감성에 홀린듯 빠져들더라어느날 문득 아 이둘은 잘살고 있으려나 하고 생각해보게 되는 영화 ,9,1
165,관람객1과 2 사이에서 성장하는 아사코. 영화가 끝나도 생각이 많아진다. ,10,1
166,관람객비현실적인 남자와 지극히 현실적인 남자..단순하게 로맨스로만 보기엔 담겨져있는 메타포가 많은 영화! ,8,1
167,관람객흥미롭다가 어이가없다가.. 마지막은 매우 있을법한 현실적인 사란 얘기라는 생각이 들더군요아련하게 옛 생각도 나면서...여주는 넘나 예뻤고남주의 1인2역 연기 너무 좋았습니다 ,8,1
168,"관람객모든 것이 불안해진 삶. 그 불안함을 내보여서 믿을 수 없으면서도, 그 불안함을 내보여야 꿈이 아닌 현실이 되어 안착하는 관계. ",10,1
169,"관람객예술입니다..영상, 연기 ,스토리 모두다 멋졌어요^^ ",10,1
170,"관람객언리얼들의 연결이 자연스럽게 리얼했다. 예측 대로 이뤄지는 삶이란 오히려 희박하며 그대로 이뤄진대도 재미라곤 없을 거라, 이 영화는 재밌었다.  장면들이 깊이 스몄다. 채우지 않은 별 한 개는  좀 더 만지작거리며 ...",8,1
171,최근 본 일본 영화 중 극의 긴장도를 끝까지 가지고 간 작품이였습니다. 재미있었습니다. ,9,1
172,"관람객잘봤습니다. 어릴때 내가 봤으면 어땠을까, 지금보고 있는 나는 어떤가 생각이 들었습니다. ",9,1
173,오늘 봤는데 뻔한 소재지만 이쁘게 잘 찍은듯. 여주인공 진짜 이쁘네. ,10,1
174,관람객마지막 너무 찝찝해서 계속 생각이 난다....하지만 현실적인거겠지 인간이란 사랑이란 ,8,1
175,여주의 흔들림을 통해서 본 현재의 일본상황 ,8,1
176,관람객꿈길 속 바다 현실의 강 하류 ,8,1
177,"관람객묘하게 집중 잘 되는 영화, '아사코  I &Ⅱ'에 대한 다양한 해석이 가능,한국 상영판 제목 선정의 에러. https://bit.ly/2UFJ2YX ",7,1
178,관람객료헤이 넘 잘생김 멋있다 여운이 많이 남는 영화..! ,10,1
179,"관람객세상에 길이 아닌 길은 없다.그녀가 선택한 길이 료헤이를 향했건, 바쿠를 향했건.누군가에게는 행복의 길이고, 다른 누군에게는 그저 아플 길일 뿐이다. 오늘의 내가 선택했던, 또는 등졌던 길들을 떠올려 본다. ",8,1
180,관람객판타지같은 첫사랑과 현실속에서의 갈등..여러 생각이 드는 영화였습니다. 일본영화 특유의 분위기는 덤 ,8,1
181,카라타 에리카 예뻐서 10점준다.그런데 약간 바쿠랑 아사코랑 좀 한국감성으로는 이해 못하는 일본감성인지 몰라도 돌아이 같았음 ㅇㅇ 료헤이는 성인군자 ,10,1
182,카라타 에리카 추천합니다 ,10,1
183,관람객돈주고 두번 본 영화 처음이에요 여기저기 다 추천하고 다니는중 정말 여운이 길게가는 영화 ...ㅠㅠ너무너무 좋아서 내일 또보러가요 ,10,1
184,본지 며칠이 지났는데도 계속 생각이 나네요.이런 영화는 처음인듯. 한번 더 보려구요. ,10,1
185,관람객이건 사람을 홀리는 영화. ,8,1
186,관람객료헤이가 너무 불쌍했어요 ㅠㅠ일본 가고싶어지는 영화였습니다~~~ ,8,1
187,일본영화 많이 보지는 않았지만 그 분위기의 매력이 있는데 사랑이야기 잔잔한멜로 재밌게봤어요 ,7,1
188,관람객다양한 영화 제목 만큼 보는 사람에 따라 다양한 해석이 가능한 영화 ,8,1
189,"관람객판타지같지만 보고나면 더 현실적인 사랑에 대한 생각,,조제 호랑이 그리고 물고기들이 생각나는 영화. 좋아요~~~ ",9,1
190,관람객기존의 로맨스와는 다른 씁쓸하지만 현실적인 영화ㅜㅜㅜ두번보세요... ,10,1
191,볼 지 말지 진짜 고민되는데 도와주세요...ㅜ일본특유의 과한 행동같은거만 아니면 일본영화는 무난하게 보는데 이건 좀 평이 갈린거같아서 고민되네용 ,10,1
192,왜케 빨리는지 모르겠네 그냥 내러티브 일드 수준이고 반전도 별로고 ,1,0
193,진짜 살면서 영화보고 평 처음 남겨봅니다 뭘 얘기 하고싶은건지 도저히 모르겠고 여주 연기가 일본어인데도 오그라들정도로 어색하고 개연성도 개나 줘버린 영화네요 ,1,0
194,진짜 인생최악의 영화다 연기도 별로고 감독이 미친거같다. ,1,0
195,보지마세요 나만이해못하는건지 모르겠는데 보고나서 허무합니다 ,1,0
196,불륜이 더 씁쓸해지는건 영화가 꽤나 수작이었기 때문일까 ,10,1
197,평점이 꽤 높은데..어느 부분에서 8점대를 찾을 수 있는건지 궁금하다...여주는 가면을 쓴건지.. 표정이 한가지인게신기하다.... ,3,0
198,"인생 TOP3 로맨스 영화였습니다. 스토리도 좋았고, 감정선도 좋았고, 연기도 좋았고, 교훈도 있었습니다. 사랑에 빠지는 과정은 비현실적이라 조금... 그랬습니다... 주변에 이런 사랑이 있을까? 있긴 있겠죠... ...",9,1
199,이ㄷㅈ이 점성술사 별점쟁이 한테 완전 낚였네... 조제 호랑이 같은 영화 기대하고 봤다가.. 기괴한 ost에서 80년대 장군의 아들 태흥영화사 수준의 복고풍에 기이함을 느꼈을때 접었어야 됬는데..한국 영화가 뛰어난 ...,3,0
200,스포일러가 포함된 감상평입니다. 감상평 보기아사코 저러다가 티비에서 또 바쿠나오면 도쿄로 달려갈거같다... 사람은 안변해.. ,7,1
201,료헤이가 얼마나 아팠을까 ,10,1
202,호기심으로 봤는데 많은 것을 생각할 수 있게 해 준 영화 ,10,1
203,은유만으로 메꾸는건 인내를 요한다. ,4,0
