,document,star,label
22,초반부는 그냥 음악이 있는 로맨스겠구나 싶었다. 중반 이후로 넘어가면서 무모할것 같은 꿈을 쫓는 그들의 이야기가   꿈을 포기하고  살고 있는  나의 가슴을 때리고 있었다.  아마도 꿈을 쫓고 있거나 포기한 경험을 ...,10,1
23,관람객아름디운 영화~라이언고슬링 연기 조으다 ,9,1
24,관람객어른을 위한 꿈의 동화~시간이 후딱 갔네요.엔딩은 현실로 여운을 남기는..보면 후회하지 않을거임~ ,8,1
25,관람객이런영화가 흥행해야 함. 맨날 스타 배우진만 보고 강제 흥행하려는 영화관독점영화말고 ,10,1
26,관람객내생애 최고의 뮤지컬영화로 뽑음ㅠㅠ 넘넘 재밌음!!! ,10,1
27,관람객다른사람들이 평을 너무 잘썼다 내마음도 똑같고 아 ㅅ 바 눈물좀 멈춰줘 ,10,1
28,관람객영화보다가 박수칠뻔ㅜㅜ ,10,1
29,끝나고도 계속 생각나네요 황홀하다는 느낌이 이런느낌이랄까  영상도 너무이쁘고 마지막10분정도는 오래 기억에 남을것같네요 배우들 표정연기도 너무 좋았고 엠마스톤이 너무 사랑스러웠고 ㅎㅎ city of stars 바로 ...,10,1
30,관람객오히려 더 현실적이라 재밌었다. ,10,1
31,"관람객꿈꾸는 모든 이를 위하여, 꿈을 꾸는 이들이 꿈이라는 열망앞에서 현재와 미래 그리고 과거에 대하여 마주하게되는 수천개의 감정들을 로맨스로 말해주는 영화 ",9,1
32,마지막 엔딩에 피아노 치는 순간부터 영화관 나올때까지 계속 이유모를 눈물이 나왔다.내 인생 최고의 영화가 되었다 ,10,1
33,"관람객사람들은 현실같은 영화를 지루하다고 한다 그리고 온갖 영화스러움이 가득한 영화를 현실 같다고 하곤 한다. 라라랜드 보고 지루하다는 사람들은 그냥 블록버스터나 보러 가길. 이 영화야말로 우리 삶을, 청춘을 가장 잘 보...",10,1
34,한국은 도대체 왜 이런영화를 못만드는가! ,10,1
35,관람객나에게 나보다 더 믿음을 가지고 있는 사람을 만나는건 엄청난 복인것. 어쩌나 저쩌나 라이언 고슬링은 사랑입니딘 ,8,1
36,"인생영화 하나 또 탄생했네~ 롱테이크 촬영이 예술, 영상이 넘나 아름답고, 라이언고슬링의 멋진 피아노 연주, 엠마스톤과의 춤과 노래..눈과 귀가 호강한다..재미를 기대하면 약간 실망할수도 있지만 충분히 훌륭한 영화!...",9,1
37,호불호 딱 갈릴영화. 나는 좋았지만 지루해할 틈이 분명 있긴하다... ,8,1
38,"이 영화는 마법이다.첫 장면에 기대감에 설레였고,보면서 들떴고,엔딩엔 슬펐다.자막이 올라갈땐 움직일 수 없었다... ",10,1
39,아이맥스시사회당첨으로 보고왔는데 영화가 예쁘다는건 라라랜드를 말하는것같아요  진짜장면하나하나가 감동이고 영화보는 시간내내 즐겁고 황홀하고 힐링되는 영화였어요 ,10,1
40,관람객마지막 피아노 치고 해고당하는 장면에서 키스신은 정말 .. 나도모르게 여자친구의 손을 꽉 잡아버렸다 너무 아름다운영화 ,10,1
41,"관람객 우리는 지금 어디에 있는걸까, ",10,1
42,영상미 사운드 빠지지 않는 인생영화. ,10,1
43,관람객꿈꾸고 싶어지는 영화 라라랜드 ,8,1
44,관람객마지막 5분의 여운이 아직도... 펑펑울며 나가던 여자아이 .. ,10,1
45,관람객영화가 내 주변에서 스윙댄스 추고 휙 가버린 기분이다. 기분이 둥둥. 색감 음악 의상 모두 다 좋았다 ㅠㅠ ,10,1
46,관람객10점이 아깝지 않은 영화 . 방금 보고 나왔는데 예상만큼 좋았어요. 다시 보고 싶네요 ,10,1
47,인생영화가 하나 추가되었다. ,10,1
48,영화를 보는 도중에 이미 사랑에 빠져버리는 경험 ,10,1
49,지루한 영화가 아닌 섬세한 영화예요. ,10,1
50,관람객배경이 너무 아름답고 음악이 너무좋고 재미있습니다 ,10,1
51,곡성 이후 오랜만에 박평식이 7점 준 영화가 나오는구나  극장각이다 ,10,1
52,이 감독은 위플래쉬에 이어 엔딩 장인인듯 ,9,1
53,"관람객꿈과 성공, 그리고 사랑을 인생의 선 상에서 아름답게  표현했다. 춤과 노래가 어우러져 더욱 극적으로 다가옴. 한편의 느낀 점 많은 성장영화였음. ",10,1
54,반짝이며 사라지는 황홀한 꿈같은 사계절의 무대. ,10,1
55,제목 오지게 잘 지었다. 영화의 배경인 la를 뜻하면서도 꿈꾸는 청년들의 동화같은 이야기. 기분 좋은 오프닝부터 bitter sweet한 엔딩까지 심장이 멈추질 않게 합니다. 영화가 끝난 지금까지. 음악과 춤 그리고...,10,1
56,관람객마지막 장면 남자배우의 표정이 잊히지 않네요.. ,10,1
57, 후회야 말로 사랑을 보다 값지게 만드는 마법의 마지막 재료!! ,10,1
58,"다미안 차질레는 할리우드 최고의 감독중 하나로 기억될 것이다. 이제 겨우 장편영화 두 개인데, 두 작품 모두 관객평과 비평가평 최상이다. 거기다 시상식 결과까지 좋다니 ",10,1
59,관람객자극적인 영화가 주류인 요즘 같은 시대엔좀 촌스럽고 고루해보일수 있겠지만 그렇기때문에더 담백하고 새로운 기분으로 본 영화였어요 ,8,1
60,조따 빡쳐서 댓글쓴다. 판도라 알바들 영화 보지도않고 1점줘서 별점 깎고 10점 비추누름국내영화시장 극혐;; 외화 잘될까봐 부들부들 덜덜떨면서 별점이나 깎고 이딴짓 몇년하고도 지겹지도 않나.. 창피하다 창피해 이러니...,10,1
61,오프닝부터 엔딩까지 황홀 그 자체 ,10,1
62,솔직히 위플래시같은 긴장감이나 비긴어게인같은 로맨틱함 기대하고 보면 많이 지루하다. 차라리 우디앨런 스타일과  비슷한 예술영화 느낌. 특히 카페 소사이어티랑 많이 비슷함. ,7,1
63,재즈 속에서 그들은 다시 꿈꾸는 바보가 된다. ,10,1
64,인생 영화 또 하나 탄생. 보고 나서 여운이 몇날 며칠은 갈 것 같은 영화. 마지막 라이언 고슬링과 엠마스톤의 눈빛이 모든 걸 말해주는.. 영화의 내용과 색감 음악 까지 완벽하게 어우러져서 보는 내내 힐링 되고 보고...,10,1
65,남친있는 상태에서 남자주인공으로 환승 남주 꿈 존중하는 듯 하더니 은근슬적 압박줘서 남주가 하기싫은 일하게 되는데 성공하고 바쁘니 싸우고 집나옴 결국 남주가 여자주인공 꿈 이루게 도와줬는데 5년후 꿈이루고 돈많은 딴...,1,0
66,관람객정말 최고의영화다80년대 감성에내용도.노래도긴영화임에도 결코 눈을 뗄 수 없는 영화였다 ,10,1
67,영화 영상미 음악은 좋았지만 스토리는 부진특히 극중 미아는 마음이 너무 헤퍼보인다. 첫 남친에게서 남주로 갈아타는 것도 바람난거고 주인공 덕분에 성공한건데 감사의 마음도 너무 적어보이고 인성이 별로다.성공하고 남자를...,1,0
68,나만재미없냐 솔직히말해봐라 ,1,0
69,관람객어.... 왜 이게 인생영화라는건지 1도 모르겠어영ㅠ  노래도 좋긴한데 전체적으로 쫌 지겨운느낌.. ,1,0
70,최고의 영화다 감동적이고 아름답다 .우리가 영화를 보는 이유 ,10,1
71,관람객제스타일의영화가아니였습니다 ,1,0
72,관람객저만 재미없나봐요 ;; ,1,0
73,뭐가 재밌다는 건지..여자 주인공 왤케 의리 없는지 이해 안 감..음악이랑 춤은 좋지만 스토리 라인이 너무 빈약;;;뮤직 비디오로 따로 편집해서 보면 좋을 듯합니다.와이프랑 중간에 졸기까지..이런 류 좋아하시는 분 ...,1,0
74,관람객저랑은 안맞는영화인것같네요 ,1,0
75,부정할 수 없는 감독이네..몇 번이나 다시 보게 될지 ,10,1
76,관람객나는 개인적으로 별로 재미 없었어요.... ,1,0
77,관람객어떤 노래건 어색함이 없었던 음악영화. 한 해를 마무리하는 영화로 충분합니다. ,8,1
78,관람객내 인생작이라 할만큼 재밌게봤음 ,10,1
79,너무나도 평점이 좋은 영화여서 너무 기대를했지만 이렇게 지루하고 재미없는 영화는 처음이였다.중간에 영화를 그만보고 나가고 싶다는 생각을 하였고 영화보는내내 의자가 불편하고 딱딱한적은 처음이였다.전체적으로 너무 재미없...,1,0
80,5년후 뜬금없이 진행된 스토리는 대체 뭐냐? ,1,0
81,관람객어지러운 시국에 이런 일탈이라도 필요하다 ,10,1
82,"평점보고  이 영화를  기대하며 보았지만  내용은  실망하기  딱  좋았고,  엔딩이 아주 허무하기  짝이  없었다.  중독성  있는  노래는 좋았지만  모든것이  아쉽고  잠자기 딱  좋다.  돈  낸게  아까워 ...",1,0
83,호불호 많이 갈릴 듯. 개인적으로는 모든 게 다 별로. ,1,0
84,나만 재미없었나 왤케 평점이 높은 건가요 ,1,0
85,"라라랜드가 재미없다고 생각하는 사람들을 '진정한 예술을 모르는, 한국의 싸구려 영화에만 익숙해져있는 사람들' 이라고 인식하는 게 참 우습다 ",1,0
86,울지도 웃지도 않았다. 졸려서 죽을뻔;; 개연성이 없음. 여자는 5년동안 딴남자랑 결혼해서 애까지있음.  평점 높은사람들은 이 영화가 뭘 전달하고 싶은지 알긴 앎? ,1,0
87,계절바뀔때마다 일어나야하나 고민함지루... ,1,0
88,"관람객처음에는 당황, 중간에는 만족, 끝에는 헐...흑흑 눈물이 나와버린 영화. ",10,1
89,난괜찮아. 이정도면 우리 잘 해냈어. ,10,1
90,10점대준놈들은 양심도없다. 사운드 영상 화려한 껍데기만 그럴싸할뿐 스토리 씹진부 그자체. 반복된 우연으로 만나서 자기타입아니라고 으르렁대다 결국사랑에빠지고는 꿈은 간절히 꾸면 이루어진다고 정말 할리우드여배우가되는 ...,1,0
91,많은 영화를 봐왔지만 이영화가 날 처음으로 당혹스러움과 혼라스러움을 느끼게해준 영화 ,1,0
92,"평점이 너무 높아 실망한 영화.. 현대시대에 고전적 복고패션을, 판타지 뮤지컬에 로맨스를, 맘마미아에 노트북에 미드나잇 인더 파리를 짬뽕시킨 듯 한 영화..춤...다리가 쫙 안펴지면 어째 그냥 귀염..노래는 민망할 ...",1,0
93,"엄마는 잠이 드셨고  재밌어야 하는데... 황홀 하댔는데... 인생영화,,, 너도 느끼란말야...!스스로 다그치고 주문을 걸다 끝나버린영화연기, 음악과 춤, 영상미,어느 포인트에도  동요하지 않는 마음에 당황했던 영...",1,0
94,최악입니다 곡 하나로 너무 우려먹음중간에 cg처리한 우주에서 춤추는 부분이 겁나 웃겨서 진심 빵 터져서 웃었네요평점 믿을거 못된다는거 배웠네요돈도 돈이지만 시간이 너무 아깝다 ,1,0
95,관람객꿈에 대한 영화인지 사랑에 대한건지 애매모호함. 마지막에 남자의 상상신은 진짜 너무 남자를 비참하게 만들었음. ,1,0
96,여자가 남자한테 접근하고 성공하기 위해서 해어진다음 딴남자랑 결혼하는 영화 ,1,0
97,호불호 많이 갈릴듯한 영화임. 앞 부분 전개가 너무 느려서 졸렸음. 러브스토리라고 하기도 뭐하고 약간 장르도 애매한게 노잼. 최근 본 영화중에가 가장 노잼이었음...신중한 선택하시길;; ,1,0
98,이영화를 보고또보고 몇번을 봤다. ..  .남자의 꿈에는 여자가 있었고 여자의 꿈에는 남자가 없었던거 같다. ,1,0
99,관람객10번 보면 10번 모두 다른 감동을 느낄 수 있을 거 같네요. 그런 의미에서 또 보러갑니다 ,10,1
100,평점 조정 필요함 베댓보고낰임 내일 죽는다면 오늘 볼영화라더니 보고나니 오늘 죽고싶어짐 ,1,0
101,관람객낭만적인 사랑스런 영화입니다 ,10,1
102,제취향은 아님.... ,1,0
103,한줄평 : 여주 = 자기 사정에 따라 남자 갈아타기 좋아함 ,1,0
104,시덥잖은 멜로에 127분짜리 음악만 듣다온기분 ,1,0
105,관람객개봉 첫날 첫 상영을 본 보람이 있는 영화에요!!!보는내내 마법같은 영화에 푹 빠질 수 있었어요!!!한번보기에 아쉬운 영화라서 음향이 좋은 상영관에서 한번 더 봐야겠어요!!! ,10,1
106,나갈뻔한걸 참은 내자신이 대단하다고 느낌 ,1,0
107,결말이 개 짜증나는 영화 ,1,0
108,관람객아 솔직히 저는 너무 지루하고 재미없었어요ㅜㅜ어떤부분이 맘에 안들었다 딱꼬집어 못말하겠는데 걍 이런장르를 싫어 하시는분은 안보시는것도..ㅎ ,1,0
109,평점 처음 남겨보는데 남겨야 할거같음스토리도 이해 안가고 난해한 영화였음 진심 노잼 요즘 잠안오는데 그영화보면 잠잘올듯 지루한 영화였음 ,1,0
110,관람객어디서 감명을 받아야 하는지를 모르겠네. 꿈을 좇아라? 돈을 좇아라? 던지는 메시지도 없음. 남주가 불쌍하진 않지만 내가 남주라면 기분 씁쓸할듯. 그냥 밴드나 계속하지 ,1,0
111,정말 재미있게봤다 남주와 여주의 감성?을 뮤지컬처럼 표현한게 정말 인상깊었다 마지막 장면에진짜 울뻔함 ,10,1
112,관람객진짜 호불호 갈리는듯ㅠ 보가 중간에 나옴 ,1,0
113,산만하고 재미도없고 감동도없고 끝은 더 뭔가싶음 ,1,0
114,올해 최악의 영화. 낭만으로 포장된 LA신데렐라. ,1,0
115,"비긴어게인에 감히 갖다대지 말길 바람. 이 영화에 눈물 흘리는 사람들은 조건 더 좋은 남자에게 여친 뺏겨본 경험 있는 남자나, 만나던 남자 버리고 더 좋은 조건의 남자랑 결혼 한 여자일듯. 진심 올 해 나의 최악의 ...",1,0
116,사람들의 평이 이해가 되지 않는 영화 ,1,0
117,결국 현실극복을 못하고 각자 갈길간다는 스토리라 연인끼리 딱가면헤어지란 소리인거같음  정신나간 감독임 ,1,0
118,관람객멋부리지 않고 순수한 마음 그대로를 잘 표현한 영화였다 집착이 아닌 각자의 성공을 진심으로 빌어주는 그마음이 참 보기 좋았다.섹스신이 없는것도 좋았고.. ,9,1
119,잘 모르겠다. 그냥 현란한 음악과 영상에 감동해 달라는 압박만 두시간여 받다가 나온듯한 느낌? ,1,0
120,"영화가 전달하고자 하는것이 무엇인가? 열정인가 사랑인가. 재즈인가 뮤지컬인가. 장면간의 흐름이 어색하고, 여주인공의 연기는 더 이상하다. 특히 홀로 노래할때 쏟아지는 졸음을 막을 길이 없음.  그래서 이 영화가 말하...",3,0
121,아무리 호불호가있다지만정말 끔찍하게도 힘든시간이었다 중간에 나오고싶은걸 참고보느라 곤욕이었음지루함의 그 자체 내 시간을 투자해 본게 화가난다 ,1,0
122,관람객the end 영화가 끝나는 순간 일어나서 박수를 치고 싶었다 ,10,1
123,관람객시각 청각적으로 정말 즐거워요 그냥 구두 소리도 매우 좋아요 마지막 필름 부분 개쩜 ,9,1
124,알바를얼마나 썼으면 별점이 1점10점 인영화는 처음봤어요. 연출 분위기 괜찮은데 스토리와 계절로 나눴는데도 꽉차지 못한 느낌에 2시간이나 되면서 내용도 흐지부지 여자가 남자 세번갈아타면서 자기성공만 찾는 이기적인면을...,1,0
125,관람객감성이 매말랐나봐요 별로요 ,1,0
126,관람객도대체 무슨 영화인지 모르겠다 ... 정말 난해하고 무슨 스토리와 의미를 전달하고자 한것인지 ... ^^ ,1,0
127,진부하고 지루하고 과잉이다... ,1,0
128,역시 네이버 평점은 믿을게 못된다..뭐가 도대체 괜찮다는거지??? ,1,0
129,평점알바가 있을 것만같은 평점을 가진 영화. 연출이 좋다고하는데 외려 어지럽고 눈아팠음. 에세이를 영화한 느낌이자 하이스쿨 뮤지컬의 성인버전같았음. 춤추는 장면들이 어색하다고 느낌. Waste of time wast...,1,0
130,평점 너무높음  관객들 절반을졸게만드는영화 ,1,0
131,지나치게 과대평가 되었다. 나쁘지는 않지만 역대 뮤지컬영화들에 비하면 그리 훌륭하지도 대단하지도 않다. 영화사에 길이 남을 명작은 절대 아니다. 헐리웃 배우들이 원색의 잔치속에서 노래하고 춤추면 다 걸작인가.  결정...,1,0
132,음‥‥ 취향에 따라 다르겠지만 정말이지 지루함이 거의 끝판왕 수준이고 아무리 뮤지컬영화지만 시도때도없이 불러대는통에 흐름끊기고 메시지도 없고 결국 결말은 개떡 진짜 연인이랑 보든 부부가 보든 남자 입장에서 기분 더러...,1,0
133,관람객잘잤습니다... 중간에 보다 나오기는 처음이네요.. ,1,0
134,결론은 남자덕에 성공하자 배신때림. 영원히 사랑할거란것도 뻥. 남녀가 바꼈으면 욕 바가지로 먹었을영화. 음악은 좋은데 분노가 치민다. ,1,0
135,관람객솔직히 태어나서 처음으로 영화보다가 나왔다. 내가 이상한가? 감동도 재미도 개연성도 없다. 최악이었다 ,1,0
136,마지막 10분이 똥을줌 ,1,0
137,네 잘봤구요 잘잤습니다 불면증 치료에 딱이네요 ㅎㅎㅎ ,1,0
138,호불호갈리는영화 첨에 갑자기 인도영화인줄ㅋㅋㅋㅋ 졸린거간신히참고봣는데별거없음 ,1,0
139,별 한개도 아까움.. 보다가 잠. 내 옆에 앉은 사람들은 보다가 재미없다고 중간에 나감. ,1,0
140,길고 지루하고 잠오는 영화. 영상미에 비해 내용 없음. ,1,0
141,뭔 말인지...전첵적인 연결이 안되다가 마지막에 맞추려고 노력하는데... ,1,0
142,뮤지컬영화도 아니고 정체성이 뭐냐 이건 진짜... 뜬금없는 상황에 춤추고 노래하고 스토리는 중구난방.안보신분들 신중하게 생각하세요 여러분의 돈은 소중하니까요. ,1,0
143,"음악,영상미, 연출이다한영화. 스토리의 한방이 없다. ",4,0
144,여주는 처음부터 끝까지 극혐역할에다가 마지막 결말까지 역겹던데 이게 왜 평점이 높은지 모르겠네; siva랄라랜드로 제목을 바꿔야한다고 생각이 듦. 새해 처음 본 영화가 이거라는게 나 자신에게 안타까울정도.. ,1,0
145,지루하고 노잼이었음영상미 어쩌고 하길래 개츠비급 영상미 기대하고 갔는데 천문대에서 걍 기절할뻔 함 ㅋㅋ ,1,0
146,이거안보면 내일 죽는대도 안보러갈 영화 런닝타임 절반은 잤다 ,1,0
147,꿈? 사랑? 음악? 세가지가 따로놈 ㅋㅋㅋ ,1,0
148,재미가 없었습니다... ,1,0
149,관람객노잼그자체..평점 좋아서 봤드만 ,1,0
150,현실에 잠든 당신을 깨워줄  그런영화! ,9,1
151,영상미.. 남자배우..등은 좋았으나..  감정이입이 되지 않았다.. 노래도 그렇고 전개가 매우 뜬금없고 지루했다..  중반이후에나 이야기가 전개되는 느낌을 받았고 보고나서 멍한 느낌밖에 없었다.. 제5침공인가.. 그...,1,0
152,연말에는 음악과 황홀하게 사랑에 빠지고 싶다면 ,10,1
153,간신히 참고 봤지만.. 정말 졸리고 재미없었어요. 처음 평점 써봅니다. ,1,0
154,관람객제 스타일 영화는 아니었던거 같아요 ,1,0
155,시작할때부터 잠들수 있는 마법의 영화 재미도 없고 감동도 없어요ㅋㅋㅋㅋ  정말 푹 자다 왔네요 ,1,0
156,평점이너무높음....그렇게재밋지는않았어요 평점좀내리죠 ,1,0
157,영화수익금 전부 댓글알바시키는데 쓴건가 ,1,0
158,영상미가 확 도르러지는것도 아니고 음악은 좋긴 한데 다양하지 않으며 색감이 확 와닿는것도 아니고 스토리도 중구 난방이고 진짜 완전 별루 ,1,0
159,진짜 재미없음.. 돈아까움.. ,1,0
160,관람객기대를 너무 많이해서인지 전 별로였어요. 개연성 떨어지고 스토리 진부하고..영상미가 그렇게 뛰어난 것 같지도 않고. 배우 연기와 메인노래 하나는 좋았네요. ,1,0
161,내 자신의 감성과 맞지 않는 영화는 보면 안된다는 사실을 다시 한번 느꼈습니다. 어휴...!!!! ,1,0
162,관람객내용이 산으로 갔다 바다로 갔다... ,1,0
163,"재즈와 뮤지컬의 향연, 반짝반짝 빛나는 영상미까지 황홀한 꿈을 꾼 느낌이었다. ",10,1
164,관람객마지막 라이언 고슬링의 표정은 잊을 수 없다...지금 내 곁에 있는 여자를 지캬내야겠다는굳은 의지로 쉽게 극장을 벗어날 수 없었던 영화. ,8,1
165,관람객취향이아니다ㅠㅠ노잼 ,1,0
166,초반에 현남친 있는 상태에서 남주에게 갈아타다가 남주덕에 성공 했더만 야바리없게 다른남자로 또 갈아타버리기 이거밖에 기억안남 굳이 장점 말하자면 노래는 좋았다 ,1,0
167,개노잼인데 이게왜? ㅡㅡ 카페소사이어티랑 결말 똑같은데 훨씬 슬퍼할 당위성없고 그냥 씁쓸정도지 옆에서 훌쩍대는 인간들 이해를 못하겠던데 같이 함께할 기회가 얼마든지 있었는데 서로 갈길 가놓고 나중에 뭐 어쩌자는거지?...,1,0
168,간만에 숙면했습니다. ,1,0
169,호불호 많이 갈리는 영화 진짜로. 솔직히 평점 이해못하겠음 영화 끝나고 별로라고하는 사람 많았음 주위 친구들도 핵노잼이라는 친구 3이면 인생영화라는 친구 1? 이정도 ,1,0
170,처음 봤을때는 몰랐다 이 영화가 이렇게 재미없을줄은 ,1,0
171,전개 꽝 뜬끔 없는 스토리 결말 !! 워플레시 1/10 재미.. 관람하는데 뒤에서 나가자고 이야기 듣고 집중도 않되고 왜보는가 생각만 하다 나옴 ㅋㅋ ,1,0
172,관람객정말 노잼...너무 지루했어요 ,1,0
173,이렇게 재미1도없는  영화는 처음보는데 다들 왜 재밌다는거징? ,1,0
174,예매율 높길래 무슨영화인지도 모르고봤는데개지루하고 진짜 최악.. 엠마스톤 미모가 다했음 ,1,0
175,무료로한다해도 안볼래.. ,1,0
176,관람객예고편보고 기대했는데... ,1,0
177,정말보지마세요 제가 여러분께 드리는 크리스마스 선물이에요 ,1,0
178,여자친구랑  주말에  기분  좋게  영화보러  가서  잠잣다고  헤어질  위기에  처했습니다 ,1,0
179,음악도 좋아하고. 재즈도 좋아하고. 뮤지컬도 좋아한다. 근데 이 영화는 저 삼요소를 모두 갖추고도 내게 노잼을 선사했다. ,1,0
180,관람객역시 2번째 봤는데도 존잼 ,10,1
181,"어...일단 한시간쯤잤고,지루하고재미없었어요! ",1,0
182,관람객굿입니다오열자열자열 ,10,1
183,연애하려면 절대음감에 노래실력에 탭댄스에 순발력에 야간에 천문박물관 정도는 통째로 빌려야한다는 점을 이에 더해 공중부양 능력까지 필요함을 느끼게 한 핵 쓰레기 영화 ,1,0
184,이 영화는 스릴러 영화다.같이간 친구가 재미없다고 나가자고 할까봐 손에 땀을쥐고 봤다. 절교가 예상되는 박진감넘친 시간이었다. ,1,0
185,시작부터 중간까지 너무 지루해서 잘뻔했어요영상미 음악 빼면 남는게하나도 없는 영화 꿈찾는 영화 너무 뻔해도 스토리잘채워주면 잘보는데 그것도 아니고 그냥 지루하기만 한 영화 내 돈내고안본게 다행이었어요 ,1,0
186,두 남녀다 각자만의 인생을 찾았음에도 불구하고 불행해보였다.마지막에 남주의 눈빛이 너무 슬퍼보였음.정말 두 사람은 행복한 인생을 찾은거였는지 잘 모르겠다.. ,1,0
187,"이딴걸 인생영화라고,  여주  개짜증나는 스타일이다,남주는 밴드나  그냥하지,중간중간  졸린걸  참고봤는데  엔딩보고  욕나왔다. ",1,0
188,여자친구와 봤는데  서로 인생 최악의 영화라고 뽑아씁니다.  고민핮마시고 다른거 보세요안보시면 저에게 감사하게 될거예요 ,1,0
189,스토리부터시작해서 전부 개판인데 음악빨로 가는 영화를 재미없다했다고 인생을즐기지못하느니 성격에 문제있니없니  크으 하긴 대가리에 든게없으니 이딴영화빨아대는거지 ,1,0
190,관람객난 잘모르겠다...  호불호가 갈린다 넘재미없엇다 ,1,0
191,후...잘잣다..불면증치료에 좋네요 ,1,0
192,관람객인생최악... 집중도안되고 이게영화인지 ,1,0
193,관람객저는 솔직히 별로 였어요 ,2,0
194,난 정말 재미없었음.. 전개가 너무 거지같았음 지루해서 계속 졸고.. 돈아까움 ,1,0
195,불면증이 치유됬어요^^ 모두들 축하해 주세요ㅎㅎ ,1,0
196,뭐지이영화는....진짜 내가 이상한건지모르겟는데 너무재미없엇음....기대하고봣는데 너무지루해서 처음으로영화관에서 잤음....노래만좋았음.. ,1,0
197,관람객여자친구는 숙면했고 저는 눈물흘리며 봤네요 ,9,1
198,"현실적인 '척' 하는 비현실적인 영화 여주 캐릭터 매력없고 재즈피아노 좋아하는데 처음엔 좋았으나 너무 반복해서 나중엔 듣기 싫을정도 특히 스토리 혐 그렇다고 영상미,음악,뮤지컬,내용,연기 모 하나 뛰어...",1,0
199,영화 보는 내내 환상속에 둥둥 떠다니는 느낌이었다. 사랑을 해 본 사람이라면 눈물없이 보지 못할 영화 아닐까...  우리나라도 이런 영화를 만들었음 좋겠다는 생각을 문득 했지만 역시... 스케일의 차이랄까... ,9,1
200,"배뎃 존나 오글거리네. ㅋㅋㅋ 진짜 진지감성충들 참 많네..물론 감성적인 것은 좋지만, 영화는 흡입력이 있어야되는데.. 진짜 지루하고 졸린 영화. ",1,0
201,아우 잠와미치겠네 뭐 내일죽으면 오늘보러올영화?개뿔진짜 평점알바가 존재하는구나 ,1,0
