,document,star,label
34,영화보는데 진짜 눈물이 나옴 ㅠ 너무 재밌다 진짜 티모시 연기력 짱 다른배우분들도 연기 진짜 짱임 ,10,1
35,2020년 최고의 영화 ,10,1
36,스포일러가 포함된 감상평입니다. 감상평 보기솔직히 로리랑 에이미랑 되는걸 알고 있었지만 보면서 아 조랑 로리랑 되면 좋겠다 했다.역시 사랑의 타이밍이다 ,10,1
37,박평식씨가 7점을 줬다.. 이런 건 꼭 한 번 봐줘야지. ,10,1
38,"클로젯,남산의부장들 때문에 걸린 암이 나았습니다... ",10,1
39,우리들의 인생이 담겨있다 ...모두의 인생을 응원한다 ,10,1
40,모든 게 다 완벽한 영화ㅠㅠ ,10,1
41,"관람객조금 지루한 감이 없지않아 있었지만 아씨들 옷이나 집, 거리의 느낌들이 너무 이뻐서 눈호강 했네요~ 가족들과의 사소한 일상의 소중함을 느낄 수 있었습니다 ",8,1
42,여주 연기 ㄹㅈㄷ... ,10,1
43,"관람객스포일러가 포함된 감상평입니다. 감상평 보기원작 소설, 94년작 영화 모두 정말 좋아했었는데 이번 영화도 재밌게 봤다. 조가 자신의 첫 소설 <작은 아씨들>이 제본 되는 과정을 유리 너머로 들여다 보는 장면이 특히 기억에 남는다. 분만실 너머로 아...",7,1
44,관람객개인적으로는 95년 작품이 더좋았던거같아요ㅠㅠ로리에 대한 조의 감정은 무엇이었을지 헷갈리네요 ,8,1
45,티모시때문에보러갔다가 모든 배우들에 반하고 왔다~~ 특히 플로렌스퓨 미드소마부터 눈여겨 봤었는데 이번엔 진짜 매력 장난아님ㅋㅋ ,8,1
46,"관람객삶은, 지극히 소중하고 찬란한 것임을 깨닫게 해준 영화 ",10,1
47,관람객보는 내내 행복했다 ,10,1
48,"조야, 사랑은 타이밍이야 ^^;;; ",10,1
49,"스포일러가 포함된 감상평입니다. 감상평 보기내가 가장 인상 깊었던 장면은, 자신의 꿈만을 이야기하는 조에게 사랑을 외치는 로리였다. 왜 그 장면이 그렇게 슬프고 인상적인지 아직도 모르겠다. ",10,1
50,처음엔 조의 주체성만 눈에 띄었지만 생각해볼수록 작은 아씨들 모두가 주체적인 여성이었다. 사랑을 쟁취하고 꿈을 쟁취하려고 노력했던 그녀들. 그녀의 어머니조차 사랑스럽고 진취적인 여성이었다. ,10,1
51,비교하고자 하는게 목적은 아니지만 평을 남기려면 비교를 할 수 밖에 없어서 혹시 불편하실분들이 계실수도 있음을 양해부탁드려요ㅜ.ㅜ95년판 위노나라이더가 나오는 작은아씨들을 보고 연출이 너무 좋아서 이 영화도 보게 되...,7,1
52,우리를 살아가게 만드는 것들과 서로를 사랑하게 만드는 것들에 대해 ,9,1
53,어렸을 적 읽은 소설 생각이 나 부푼기대를 안고 보러갔으나 현재와 과거를 중구난방으로 넘나드는 연출에이 영화가 무엇을 말하려고 하는지 집중이 안됐다. 영상미 하나는 좋았어... ,2,0
54,관람객스포일러가 포함된 감상평입니다. 감상평 보기흐르는 눈물을 닦을 틈이 없어 그냥 두었다. 첫 눈물이 나온 장면은 네 자매의 천사같은 어머니도 매일 화가난다며 40년째 훈련중이라고 말하는 씬이다. 그 뒤로도 나는 영화관이 내 방이었음을 바라며 입술을 깨물고 소리...,10,1
55,스포일러가 포함된 감상평입니다. 감상평 보기다른 건 모르겠고배역 중 제일 이해가 안가는 건 로리다 에이미를 사랑해서 결혼한건가?에이미는 로리를 사랑했지만 정작 로리는 에이미를 사랑해서 결혼한건지 참 의문이다..아무리 생각해도 로리는 이해하지 못하겠다 ,8,1
56,클라이막스에서 조가 사랑에 얽매이고 싶지않으면서도 너무 외롭다 터뜨리듯 외치는 말이 와닿았음...다 그렇지 않을까싶다ㅜㅜ 로리와 조의 사랑에 있어 엇갈린 타이밍도 기억에 남을거같다 조는 자유롭고 싶었겠지 ,10,1
57,로리가 조한테 고백하는 장면 진짜 잊을수가 없다 ,10,1
58,"관람객구걸하는 여인의 집을 직접 찾아가서 그 집안 형편 돌아보는 엄마, 크리스마스에 도저히 그 음식을 먹을 수 없어서 다 들고 가난한 이웃과 나누는 아름다운 장면, 진정한 크리스마스의 의미ㅠ 엄마도 분노를 누르는 법을 4...",9,1
59,"""어떤 천성들은 억누르기엔 너무 고결하고 굽히기엔 너무 드높단다"" 인상적인 엄마의 대사. 다 보고나니 역시 주인공은 조라는 생각이 드네요. 영상미 음악 배우들의 연기까지 넘 멋짐 ",8,1
60,에이미 구해주는 장면에서 왜 눈물이 났는지...  강단있으면서도 자신이 자매들 중에 제일 사랑하고 사랑받고 싶어했던 시얼샤 로넌의 연기가 빛을 발한다. 그런데 엠마 왓슨이 제일 언니라서 뭔가 집중이 안되기도 했다.....,8,1
61,영상미가 너무 예뻤지만 전개가 아쉬웠던 영화 ,7,1
62,어릴적 내 인생소설...원작과 왜 다르지? 하는 분들은 작은아씨들 2편을 안 읽으신 것...원작을 각색했을까 걱정하는 마음으로 봤는데 다행히 원작에 충실하면서도 세련되게 연출해서 너무 좋았다...중간중간 자매들의 정...,10,1
63,"좋은영화임에 틀림없지만 평점이 이리 높은지 저는 모르겠네요 ... 전체적으로 전개가 너무 무난하고 지루한감이 있고, 캐스팅도 썩 동의하기어렵네요. 예전 위노나 라이더 버전이 더 나아보였습니다. ",7,1
64,"연출, 스토리, 영상 다 좋은데 아쉬운 1점은 캐스팅... 에이미 역 캐스팅이 조금 아쉬움으로 남음... 막내가 셋째 같은 느낌. 좀 더 완벽할 수 있었을 것 같은데... ",9,1
65,너무 지루하고 산만했음. ,2,0
66,스포일러가 포함된 감상평입니다. 감상평 보기로리 욕하는 사람덜... 원래 사랑은 변하는거임. 조가 로리를 거절했는데 로리가 언제까지나 조만 바라보고 살 수는 없지. 조 동생인 에이미한테 반한건 좀 놀랍지만 원작이 그런걸... ,9,1
67,"관람객스포일러가 포함된 감상평입니다. 감상평 보기내 인생도서라 무조건 볼 정도로 스토리가 탄탄한데다, 영상미, 의상미, 음악, 연출 모두 뛰어나다. 특히 시얼샤 로넌이 조와 하나 되어 너무 잘 어울린다. 개인적으로 갈매기의 답답하고 이쁘기만 한 캐릭보다 이런 지적...",10,1
68,"행복했다가 울었다가, 대조 되는 기억이 너무 아팠다. 믿기지 않아 내 유년 시절이 끝났다니. 찬란했던 기억들은 오히려 현재를 더 괴롭게 만들지도 모른다. 그러나 우리는 그 기억들 덕분에 살아간다. ",10,1
69,에이미한테 모라하면안됨ㅇㅇ조가 선택한일이였지.. ,10,1
70,관람객감동ㅠㅠㅠ사랑은 타이밍이다 ,9,1
71,"티모시샬라메의 미모는 미쳤고 내 심장을 강타했다. 조에게 프러포즈하는 장면에서 조가 뭐라하든 계속 ""I love you, joe."" 이거 심장 탕탕탕탕 ",10,1
72,"“I’ve had lots of troubles, so I write jolly tales.”-Louisa May Alcott- [“고난이 많았기에 즐거운 이야기를 쓴다.”-루이자 메이 올컷-]150년이 된 작품이 ...",10,1
73,인간미가 느끼지는 영화였어요~ ,10,1
74,졸려디지는줄.... ,1,0
75,보고 집가는데 내가 허접해보임 ,10,1
76,관람객요즘 같은 날씨에 딱 어울린다.. 봄이 다가오는 느낌 ,10,1
77,과거 현재 전환이 너무 정신없었고 이 구성이 집중력을 떨어뜨려요 너무 지루했어요 ,4,0
78,관람객티모시 샬라메 너무 멋있다.. 워낙 명작이야기라 내용은 두말할 것 없고 훌륭하네 ,10,1
79,스포일러가 포함된 감상평입니다. 감상평 보기썰물같은 거야 천천히 떠나지만 막을수는 없지이대사가 계속  맘에 남네요.착하고 원작에 충실한 좋은 영화에요. ,10,1
80,관람객방금 보고 나왔는데도 또 보고싶다 ,10,1
81,"에이미는 영리하고 현실판단능력이 뛰어나요.덕분에 누군가가 버리거나 놓쳐버린 기회를 잘 ""주워가죠."" 주섬주섬에이미가 얄밉다는 사람들이 이해가 안 가네요. ",8,1
82,"원작인 책을 읽은 사람으로써, 편집이 너무 아쉬웠다. 이런 좋은 스토리로... 의상상만 탔다는 소리에 고개가 끄덕끄덕. 영상미는 볼 만 했습니다. ",7,1
83,페미니스트가 꼭 보았으면 하는 내가 생각하는 페미니즘 영화. ,8,1
84,위노나 라이더의 작은 아씨들을 기대하고 봤지만감동도 없고 어느 캐릭터한테도 매력을 못 느꼈다. 억지 전개에 개연성없는 짜맞추기 느낌. 내용을 모르고 보는 사람은 뭔 내용일까 할듯. 심지어 자매들도 자매같은 느낌도 없...,1,0
85,관람객원작을 모르고 본다면 플롯 구성때문에 다소 혼란스러울듯 ,8,1
86,관람객계속 눈물이 났습니다. 사랑을 받고 싶다던 조의 말 때문에 한참을 울었어요ㅠㅠㅠㅠ ,10,1
87,"관람객잔잔한 피아노 선율을 타고, 따뜻한 고동색에 둘러쌓여  알지 못하는 그 시절로 완벽하게 돌아간다. ",10,1
88,관람객깊은뜻을 이해 못했어요 ,8,1
89,관람객시얼샤 연기 미쳤고 자매들 이야기가 너무 따뜻하다.로맨스로 뚱땅뚱땅 결혼 끝!이 아니라 여자에게 결혼이 현실적으로 어떤 의미를 가지는지 고민하게 하는 영화 ,10,1
90,관람객정말 현재의 논란거리를 어느 한 쪽에도 치우치지않게 잘 표현한 것 같고 여자들의 강인한 면과 여린 면을 잘 나타낸 것 같은 영화 좋았다 ,9,1
91,여자도 감정만이 아니라 생각과 영혼이 있어요 외모만이 아니라 야심과 재능이 있어요 여자에게 사랑이 전부라는 말 지긋지긋해요.이라는 말이 여운남아요 ,10,1
92,관람객에이미와 조 사이의 갈등이 가장 와닿았다. 한 집안에 재능있고 저마다의 고집이 있는 자매가 둘 있을 경우 벌어지는 상당히 현실적인 다툼들. ,8,1
93,"나는 메그이면서, 조이면서, 베스이면서, 에이미이다. 모든 캐릭터를 사랑한다. ",10,1
94,스포일러가 포함된 감상평입니다. 감상평 보기 마지막에 베스위해 프리드리히(?)가 친 곡은 베토벤소나타 pathetique Op.13- II adagio cantabIle.이거듣고 펑펑울었다.과대해석같지만 Pathetique I 제목이 Grave거든. 무덤임....,10,1
95,"관람객감동적임.원작 이야기를 모르고 봤는데도, 감정 이입하면서 잘 보았음.개인적으로 샬라메와, 로넌의 연기가 인상깊었음. ",8,1
96,관람객어릴때부터 TV에서 해 주는 만화영화와 책으로 접하며둘째딸 조를 좋아하고 조와 같이 살고 싶어했던 소녀에서 이젠 자녀를 둔 부모가 되어 보니 또 다른  감동과 재미가 있었어요.  로리의 고백을 거절했던 것은 아쉬웠지...,10,1
97,관람객이렇게나 세련된 작은 아씨들이라니 ,10,1
98,내게 중요한 가치가 모두에게 정답 일수는 없으므로 우리는 그저 각자가 선택한 길에서 행복을 찾길 바라는 수밖에 ,10,1
99,관람객시대를 오가는 연출.. 진짜 감동이었다 ,9,1
100,스포일러가 포함된 감상평입니다. 감상평 보기조가 글을 끝까지 쓸 수 있었던 이유. ,7,1
101,너무 지루하고 연출이 계속 끊어지고 책에서 느꼈던 느낌과 캐릭터 원작 많이 틀린 느낌을 나만  느꼈을 수 있지만  조는 너무 순둥하게 나오고 에이미는 원래 나이차이가 많이 나는 어린동생이고 조만 졸졸 쫒아다니는 어린...,2,0
102,관람객예전에는 조에게 감정이 많이 이입되었는데 나이가 드니 에이미가 더 맘에 와닿네요. ,8,1
103,관람객의상상 탈만하네;; 눈호강 지렸다 ㅋ ,9,1
104,너무 뒤죽박죽인 스토리 전개....흥미로운 스토리는 아니네요 ,2,0
105,스포일러가 포함된 감상평입니다. 감상평 보기조는 자기 유년시절을 잊지못해 소설까지 쓰며 평생 유년시절을 그리워한다ㅠㅠㅠ ,10,1
106,연출 연기 구성 원작의 모두 느낌 상상 그대로 완벽한 영화 ,10,1
107,고전이 주는 잔잔한 감동이 계속 밀려와서 눈물이 주르륵 났다. 극장에 있던 모든 소년 소녀들이 그 옛날 어딘가의 마치 자매들을 훔쳐본 느낌이리라.. 특히 조에게 너무나 몰입했고 같이 분노하고 행복하고 사랑을 느꼈다....,10,1
108,사랑하는 것과 사랑받는 것은 다르다 ,10,1
109,내가 어릴 적 소설을 읽으며 상상하던 그대로가 영화로 연출되었다 두 시간 내내 울면서 봤다 ,10,1
110,스포일러가 포함된 감상평입니다. 감상평 보기모두를 이해할 수 없었지만 모두를 이해할 수 있었다 정말이지 영화를 보는 내내 미소가 없어지지 않았고 눈물이 나올 때도 입꼬리는 내려가질 않았다 마음 아픈 감정들이란 뜻이겠지 처음부터 끝까지 최고의 영화라고 생각한다...,10,1
111,어느 순간 아니 처음부터 조에게 몰입해서 영화를 보게 되었다. 그래서 그런지 러브라인이 이미 정해져있다는 걸 알아도 엇갈릴 때 괜히 안타까웠다...시얼샤 연기 너무 최고ㅠㅠ 티미와의 연기 호흡도 너무 좋았다 영화 보...,10,1
112,"조의 입장에 몰입해 보아서 에이미가 얄미워보일 때가 있었다. 에이미의 입장에서 보아서 조에게 질투가 나 보일때도 있었다. 멕의 입장에서 보아서 사랑이 가장 큰 기쁨인가 생각하게 되었고, 베스의 모습에선 진심어린 따뜻...",9,1
113,"21세기에 맞춰서 잘 각색된 리메이크.영상이랑 의상이 굉장히 예쁘고, 배우들 연기가 좋음. 특히 조 역의 시얼샤는 조 그 자체이고, 티모시는 사랑스러움. 하지만 과거와 현재를 오가는 편집은 좀 산만함. 그리고 외모케...",8,1
114,관람객고전의 힘! 장면마다 명대사와 명화같은 너무나 사랑스런 작은 아씨들 ,9,1
115,관람객배우들 연기가 정말 하나도 빠지는 사람 없어서 진심으로 몰입했고 사실 지루할까봐 걱정이 되기도 했는데 정말 시간 가는 줄 모르고 봤어요 영상미도 최고 ,10,1
116,"너무 기대했던 영화인데, 너무 지루해서 자다깨다를 반복하다 나왔네요 ㅠㅠ전반적으로 어수선하고, 산만했어요 ",2,0
117,"전체관람가임에도 불구하고 이 영화가 담고있는것은 무겁다. 인간으로써 성공하고싶은 욕구와 여자로써 사랑하고 사랑받고싶은 욕구가 상충할때 당신은 무엇을 선택할것인가, 두가지 모두 선택할 수 있는 시대가 올것인가 ",10,1
118,관람객다양한 여성캐릭터를 볼 수 있어서 좋았다 ,10,1
119,관람객아카데미 의상상 받을만했어요보는재미가 있었고무엇보다 두배우에 케미가 너무 좋았어요어린배우들의 연기력이 대단하네요 ,10,1
120,조 로리 아니면 무슨 의미 ㅜㅜ ,10,1
121,관람객소소하게 재밌음 좋은 영화이긴함. 시간 뒤죽박죽이 좀 책 안읽은 사람은 보기 어려움 ,7,1
122,베스를 위하여. 베스가 피아노를 선물 받을때. 눈물 나네요. ,10,1
123,스포일러가 포함된 감상평입니다. 감상평 보기다들 에이미랑 로리가 뜬금없다고 하는데 원래 작은아씨들 후속편에서 실제로 둘이 결혼합니다! 원작 반영한거에요. 원래 조는 다른사람이랑 결혼하는게 원래 이야기 맞습니다. ,10,1
124,스포일러가 포함된 감상평입니다. 감상평 보기아주 어릴때 보았던 기억으로 64세에 다시 봅니다   기억이 새로운 감동의 영화 입니다 ,10,1
125,관람객영화 본뒤에도 계속 생각나는 영화!! ,10,1
126,피아노 선율과 함께하는 아름다운 이야기그레타 거윅은 소녀들의 마음을 너무 잘 안다는 이야기가 정말 맞다티모시 때문에 심장아픈 영화조랑 시얼샤랑 찰떡인 영화 ,10,1
127,관람객명작을 훼손하지 않으면서도 잘만든 영화에요 ,10,1
128,보는 내내  이유 모를 감정에 계속 울먹 거리면서 봤다.ost가 적절하게 깔리면서 더욱 집중하게 만들어주었고러닝 타임이 짧지는 않은 시간이었는데 전혀 지루하지 않고 재미있는 소설을 정주행하는 느낌이었다.영상미도 훌륭...,9,1
129,관람객너무 너무 좋았어요! 각 배우들의 연기도 좋았고 잔잔한 감동을 느낄 수 있는 부분도 있고 삶의 일부를 표현한 것 같기도 하고??스크린에 담은 배경도 인상적인 부분이 있어좋았어요? ,10,1
130,조 입장에서 영화보다보니.. 엔딩을 봤어도 뭔가슬프다. 역시 삶은 타이밍인가 ,10,1
131,사실 초반에 너무 지루했다 감동적이긴 한디ㅠ ,4,0
132,엠마왓슨 보러 갔다가 조를 응원하며 나왔다. ,10,1
133,진짜 평점 사기인거 같은데 너무너무 지루하고 졸렸다..과거와 현재를 왔다갔다 하는 연출이 매끄럽지 못해서 혼란스럽고 인물 관계도 설명이 많이 부족해서 불친절한 영화다.그리고 애이미가 막내인걸 다 보고 알았다 너무 미...,4,0
134,아....제가 이상한가봅니다.ㅠ 제 옆에서 영화 보는 내내 팝콘과 이것저것 쩝쩝대고 먹던 두명의 여학생들은 영화 끝나고 '이건 대작이야' 이러던데 레알? ,2,0
135,관람객티모시 샬라메 얼굴 보러갔는데 여러모로 만족하고 나왔음 ,10,1
136,관람객기존 시간순이던 원작 및 전작과 차이점을 두기 위해 주요 플롯마다 시간을 교차배치한 점이 상당히 특이했네요 ,9,1
137,관람객어렸을 때 아껴가며 읽었던 고전을 쓰고 달았던 사랑과 삶을 경험한 어른이 되어 영화로 보니 그 자체로 감격스러웠다. 애착인물이 매번 바뀌던 어린 시절이었는데 영화를 통해 메그 조 베스 에이미의 모습들이 모두 나에게 ...,10,1
138,메그의 대사가 인상 깊었다. 네 꿈과 내 꿈이 다르다고 해서 중요하지 않은 건 아니라고. 물론 나는 조와 가장 많이 닮았지만 메그의 말이 이해가지 않는 건 아니었다. 각자의 삶은 다른 거니까. 그래도 나는 조처럼 살...,10,1
139,작은 이야기일수록 더 많이 쓰여져야 한다. 그것이 여성의 이야기라면 더더욱. ,10,1
140,"아주 옛날부터 여성은 ‘여성다움’을 강요받았다. 누군가는 저항하고, 누군가는 굴복했다. 이 강요가 지금은 달라졌는가? ",10,1
141,조는 정말 멋지고 모두에게 사랑받을 사람이었다. 그리고 티모시 나올 때 마다 내가 다 사랑에 빠질 지경이었다. ,10,1
142,"관람객너무 너무 좋았고 감명 받았던 영화. 영상미와 ost , 잔잔하게 흘러나오는 클래식 등 보는 내내 황홀했다. 대사도 하나 하나 너무 좋았고 , 또 보고 또 보고 싶은 영화다. 이 영화를 보고 나서 에이미역 맡은 플로...",10,1
143,관람객어렸을 때는 이해하지 못했던 원작을 영화를 보며 드디어 퍼즐을 맞춘 기분. 캐릭터들의 특성이 잘 돋보여서 좋았다 ,10,1
144,억지로 슬픔을 자아내지 않아도 그냥 나도 모르게 눈물이 주르르 흘러내렸다. 주인공 조가 이제는 볼 수 없는 내 사랑하는 둘째 언니랑 너무 닮아서. 아낌없이 다 주고 정작 본인은 고독하게 생을 마감했던 언니에게 조가 ...,10,1
145,원작이 좋으니 스토리는 좋습니다. 메시지도 좋고요. 하지만 다소 난잡한 과거와 현재를 오가는 연출이라던지 중간에 느슨하게 풀리는 긴장감으로 조금 지루했어요. ,7,1
146,스포일러가 포함된 감상평입니다. 감상평 보기어렸을 때 너무나 재밌게 봤던 <작은아씨들>이 영화화 + 아카데미 여러 부문에 노미네이트까지 됐길래 개봉 전부터 기대가 아주 컸다. 초중반까진 과거와 현재를 왔다갔다하는 편집 때문에 헷갈리면서도 오래간만에...,7,1
147,아무래도 전체 내용을 영화에다 담다보니 책보단 감동이 떨어지는 느낌. 대사치는 속도도 너무 빠르고 장면전환 빨라서 정신없고 성년기 유년기 왔다갔다하는거 약간 혼란스러움. 연기는 다 좋은데 베스는 셋짼데도 너무 어려보...,7,1
148,관람객참으로 시의적절한 영화^^시얼샤로넌-엠마왓슨의 미모와 연기 미쳤음. 남자가 봐도 티모시 샬라메는 심쿵. 마스크쓰고 극장갈 이유 충분. ,10,1
149,"진짜 보다 잘뻔했음ㅠ 기대많이했는데..,, ",1,0
150,너무 재미없었음 졸려서 자버림 ,1,0
151,요즘 나온 수준 낮은 한국영화 힐러영화그냥 입이 벌어지는  아름다운 영화임 ,10,1
152,관람객엄마랑 둘이 봤는데 잔잔하고 자극적이지 않아 좋았어요. 어린시절이 생각나여 ,10,1
153,"원작이 주는 감동과는 다른 영화만이 보여 줄 수 감동요소를 모두 보여준다  완전 빠져드는 영화..아름다운 영상미, Ost, 연기, 스토리, 그리고 주옥같은 명대사 그야말로 100% 몰입도의 감동 그 자체인 영화! 지...",10,1
154,네 자매의 인생을 응원합니다 ,9,1
155,스포일러가 포함된 감상평입니다. 감상평 보기엠마왓슨  너무 이쁘다 ㅠ ㅠ ,10,1
156,"19세기 후반을 배경으로 했지만, 21세기 현재의여성서사를 대표하는 명작의 반열에 올라도 손색이 없는 영화라는 느낌을 받았습니다. 특히 메기, 조, 에이미 각자의 욕망과 선택을 모두 존중하는 섬세하고 따뜻한 연출이 ...",10,1
157,솔직히 작은아씨들 캐스팅은 좀 안맞는 것 같았다. 그럼에도 각 캐릭터 연기는 뛰어났으며 과거와 현재를 오갈때 색감으로 표현한 것도 좋았다.특히 로리역을 맡은 티모시의 연기는 진짜 사랑스러웠다. 마지막은 좀 캐릭터가....,10,1
158,"관람객어떤 천성들은 억누르기엔 너무 고결하고, 굽히기엔 너무 드높다. ",10,1
159,관람객한 권의 책이 만들어지기 까지. ,8,1
160,진짜 재미없음 2시간동안 꿀잠잤음 별 내용도없고 돈아깝다 ,1,0
161,좋다. 무슨 말이 더 필요할까. ,10,1
162,"이 영화를 보면 어딘가 모르게 따뜻해지고 가슴이 벅찬다. 우리의 인생은 모두 하나의 소설이며 , 슬픈일 기쁜일이 존재한다는것 자체가 멋진일이다. 그리고 조의 신념과 현실사이의 갈등을 잘 풀어낸것도 마음에 들었다. ",10,1
163,관람객이렇게 따뜻하고 예쁜 영화라뇨 ,10,1
164,티모시 보러갔다가 로넌에게 반하고 온 영화 ,10,1
165,처음에 너무 지루해서 견디지 못하고 자버렸음 비추합니다 ,1,0
166,"나의 소녀시절 가치관 형성에 지대한 영향을 미쳤던 두 인물,빨강머리 앤과 조!마음한켠에 베스의 여리여리함도 욕망(?)으로 자리했었으나 난 조였었다^^소설이 영화화 됐을때 대부분 실망했었는데 이건..넘 반가웠다.국민학...",10,1
167,클리셰나 작은 아씨들 원작을 좋아하시고 7년 전과 현재를 반복적으로 오가는 컷 편집을 좋아하신다면 추천난잡하다고 느껴지고 영화가 왔다갔다 하는 것을 좋아하시 않는다면 비추천. 개인적으로 작은 아씨들 원작의 매력을 잘...,10,1
168,인생영화 한편 더 추가.. ,10,1
169,관람객스포일러가 포함된 감상평입니다. 감상평 보기조가 다른 선택을 했다면 작은아씨들을 쓸 수 있었을까? ,10,1
170,영상이 너무 이뻤고 바닷가에서 베스랑 조 앉아있는데모래가 바람불어서 떠나가고있는 느낌의 연출이너무 여운이 남네요ㅜㅜ ,10,1
171,첨엔 자꾸 과거와 현실을 오가는 플롯에 집중하기 어려웠고 산만하다고 느꼈지만 보다보면 적응됨 ... 잔잔한 감동과 영상미가 있음. ,8,1
172,영화관에서 한번 더 보고싶은 영화몇개의 울림있는 대사가 기억에 남는다 ,10,1
173,조가 행복했으면 좋겠다 ,10,1
174,슬픈 장면도 아닌데 이상하게 눈물이 줄줄 났다. 인생을 살아가는 순간순간 생각날 것 같은 영화 ,10,1
175,위노나 라이더가 나오는 작은 아씨들 영화에서 중간에 빠진 로맨스 부분이랑 부족한 개연성을 다 채운 완벽한 영화! 특히 영화 후반부가 예전 영화와 크게 달라서 너무 좋았다. 다들 시얼샤 로넌의 아름다운 눈동자에 치얼쓰...,9,1
176,관람객장모님  라스트제다이 볼때  무지 욕해서 죄송합니다ㅠ ,10,1
177,시얼샤로넌 팬으로서 인생영화를 또한번 만난것이 행복해요 ,10,1
