,document,star,label
76,관람객좋은 그림 보고갑니다원작만큼 좋았네요 ,10,1
77,정말 재미있었어요 감동적이였어요 ,10,1
78,관람객여러분 소설을 꼭 읽으세요!!! ,7,1
79,이제까지 저 자신이 선택하여 살아온걸 깨달은것같아서 더 감동받었던것같아요...하루키는 봄 사쿠라는 벚꽃 잘어올리네요.... ,10,1
80,밝게 풀어낸 아름답고 슬픈 이야기 ,10,1
81,너의 이름은보다 더 감동적이라고 느껴졌다. 실사 영화와는 다른 느낌으로 감동을 주어 좋았다. ,10,1
82,주제 내용 스며들기에 좋았는데.. 몰입도 깨는 급 칼빵.. 조금만더 신경써서 진부하더라도 문자를 엄마가 계속 보내왔던게 나앗을텐데.. 예상은 하지만.. 심오한 주제와 달리 캐릭터들이 너무 유아틱 했다.. ,4,0
83,실사영화에서 나오는 BGM을 가지고 와서 썼으면 하는 아쉬움이 드네요. 영화로 볼 때는 여주 캐릭터의 연기에 감정이입이 제대로 되어서 울었지만 애니는 어느 정도의 내용을 알고 봤기에 눈물이 살짝 고였으나 여주인공한테...,8,1
84,Eyes Lungs Pancreas... So many snacks So little time ,8,1
85,실사  영화보다 더 훌륭합니다. ,10,1
86,"애니를 다 보고 나니, 섬뜩해 보이는 저 제목이 이해가 되고, 너무 감동적이네요. ",9,1
87,"와 내인생 최고의 일본영화였다....정말로,,, 최고야 ",10,1
88,관람객친구가 없는 이들에게 추천합니다. ,9,1
89,관람객췌장은 이미 소화되어있었어요 ,9,1
90,이런 애니 더 나왔으면 좋겠네요. 아름답고 좋은 이야기 였습니다. ,10,1
91,관람객보고나서 계속 생각나는 영화 ,10,1
92,생각보다 너무 좋았습니다 ,10,1
93,너무 좋았던 영화 잘 봤다. ,10,1
94,그림체가 너무 예쁘고 좋아요. 내용는 슬펐어요. ,10,1
95,원작 소설은 안 봤지만 정말 재밌게 봤어요. ,10,1
96,재밌었습니다. 원작을 잘 살린 것 같네요 ,10,1
97,갓작이다 더이상의 설명은생략한다 ,10,1
98,마음 속 깊은 곳까지 이어지는 슬픔과 감동...얼마만의 울림일까... 이 울림이 한 동안 진정되지 않을 것 같다. ,10,1
99,"내용 다 알고봤는데도 재밌어서 놀랐다. 개인적으로 소설, 영화, 만화 다 통틀어서 가장 재밌게봄. 연출이 좋았던듯 ",10,1
100,원작 내용 모르고 봤는데 두 시간 동안 웃다가 울다가 했어요 쿠키영상까지 꼭 보세요!!!! ,10,1
101,불꽃놀이 미쳤다... ,10,1
102,관람객역시 기대한만큼 재밌었어요 ~^^ ,10,1
103,"사실 첨엔 기대를 크게 한 작품은 아니었다.. 하지만 나에게 큰 감명을 주었다. 이 영화를 보고 존재와 선택에 대해 생각하게됐으니, 감명 뿐 아니라 영향을 주었을 지도 모르겠다. ",10,1
104,관람객진짜 슬프고 재밌고 감동적이에요 ,10,1
105,관람객영화도 애니도 모두 감동 그자체 ,10,1
106,너무 재미있습니다!! ,10,1
107,슬프도록아름다운... ,10,1
108,사랑은 상상이다. 그러나 굳게 믿을수 있다면 그것은 현실이 된다. ,10,1
109,관람객그림이 너무 예뻤어요 잘 봤습니다 ,10,1
110,관람객너무너무감동적이에요~ ,10,1
111,관람객내용은 똑같아서 좋았지만 생각보다는 캐릭터가 조금 바뀌었던거 같습니다 .그래도 처음보시는 분들은 충분히 감동할만하다고 생각합니다. ,10,1
112,명작 다시봐야됨 두번보자 ,10,1
113,앞부분의 스킵이 상당히 많아서 좀 아쉬웠네요 주인공들이 친해지는 과정이 원작과는 다르게 빠르게 진행되다보니 후반부에 터지는 부분이 부족한 느낌 하지만 1시간30분이라는 시간안에 원작을 최대한 잘따라갔고 원작에선 느낄...,9,1
114,여운이 가시지 않네요 한번 더 봐야할듯 ㅠㅠ ,10,1
115,원작의 감동을 그대로~♥ ,10,1
116,하루키의 삶은 스크린 밖에서 내가 보던 세상과 크게 다르지 않았다. 거기 곁들인 시한부 여자애라는 소재가 너무 매력적 ,10,1
117,작년에 보았던 아련한 감성이 떠오르는.. 실사 영화랑  조금 다르지만  개인적으로  작화 전개 영상미  다 좋았다.  한번 더 봐야겠다 . ,9,1
118,불꽃놀이 장면 진짜 감동적이였다..최고였어 ,10,1
119,뭔데 나를 울리게 하냐 ㅠㅠㅠ 하아.. 최고다.. ,10,1
120,오랜만에 정말 힐링되는 애니였네요.. 시험도 얼마 안남았는데  입덕해버렸습니다ㅜㅜ ,10,1
121,긴 말 필요없습니다. 19년을 살아왔지만 이런 감동을 느낀 건 처음입니다. 볼지 말지 고민하고 계신다면 무조건 보세요 ,10,1
122,정말 눈물 없이는 볼 수 없는 작품 ,10,1
123,"인간관계에 있어서 은둔형인 나 ""그냥 타고난 성격인 것이지"" 라는 생각, 연애에도 처음부터 잘 맞아야 앞으로도 좋은 배우자가 될 수 있다 등의 현재 생각을 깨고 좀 더 도전과 변화를 해야겠다는 마음을 ...",10,1
124,관람객원작을 읽어주는 정도로 반영이 잘 되서 재미있게 봤습니다 하지만 마지막 어린왕자에서 별로 꼭 그 연출을 써야 되나 라는 생각이 들정도로 별로였던거 같습니다 마지막 어린왕자만 빼면 재미있게 봤습니다 ,9,1
125,잔잔한 울음 설렘 미소 .... ,10,1
126,갔노라.보았노라. 울었노라 ,10,1
127,남주가 젤불쌍 여주랑 논다고 여기서 치이고 저기서 치우고 맞고 난리도 아님 여주 차라리 병으로 죽게하는게 훨씬 슬펐을듯 개연성도 없는거같고 뭐가 감동인지 모르겠음 ,1,0
128,"우리는 우연,선택,운명을 경험한다.모든 사람들에게 이 질문을 하고 싶다.살아간다는 뭐야라는 질문이다.봄이 오고나서야 벚꽃이 핀다.하지만 예고되지 않는 날씨로 떨어진다.다 떨어지고 나면 다음 계절인 여름이 온다.벚꽃은...",8,1
129,너의 췌장을 먹고싶어 = 사랑해 라는 말이었군요.. ,10,1
130,진짜 너무슬퍼서 말이안나옴 ㅠㅠㅠㅠ ,10,1
131,제목만 보면 뜬금없는 제목이겠다 싶은데 다 보고 나면 이보다 더 나은 제목이 없겠다 싶더라. ,9,1
132,소설로 읽을때 마지막 공병문고 읽는 부분에서 찔끔해서 이거 볼때 '좋아 난 울 준비가 됨!' 하면서 기대했는데 어린왕자 연출이 많이 아쉬웠네요.. 거의 울뻔했는데 갑자기 깨진느낌.. 그래도 원작에 없던...,7,1
133,갠적으로 너의 이름은 보다 훨씬 재밌음 여운이 오래감 ,10,1
134,산다는 의미를 깨닫게 해준 영화였습니다. 정말 영화 보는 내내 운거 같아요. 제 인생에 있어 정말 도움이 된 영화입니다. 이런 영화를 제작해 주셔서 감사합니다. ,10,1
135,누군가에게 정말 필요한 인간이 된다면 그 사람의 인생은 정말 행복햇을거같다. 나도 누군가에게 필요한 인간이 되고싶다고 생각한다. ,10,1
136,그시절이 미치도록 그립고 미안해서 마음이 아프다.다시 돌아 간다면 용기 내보리라. ,10,1
137,남주 울때 같이 울었습니다 하하하.. ,10,1
138,내가 본 150여개의 애니중에서 top3안에 들어갈 수작 ,9,1
139,죽기전에 꼭 봐야하는 영화 ,10,1
140,이 여운 어떡하지 울고싶다면 봐야할영화 ,10,1
141,재미있었어요 ~ 슬픈 장면에서 진짜 너무 슬픈 음악이 나와서 더 감정이 복받친거같았어요 배경음악도 딱맞고 영화의 분위기도  너무 좋았어요 ㅎㅎㅎ ,9,1
142,여전히 원작이 가장 좋다고 생각되지만.. 실사보다 애니화가 원작을 따라가는 부분이나 몰입도에서 나았다고 본다. 원작이나 실사나 본지 꽤 되어서 오랜만에 다시 기분좋은 감성을 느낄 수 있었다 ,9,1
143,어린왕자 이야기를 알면서 보니 매우 감동이었다. ,10,1
144,관람객여운이 남는 영화가 오랜만이라 좋았네요 ,10,1
145,관람객제목이 난해에서 기대안했는데 역시 일애니 극장판 답게 보는내내 지루한줄 모르고 재밌게 봤네요 봄에는 꼭 생각나는 애니일것 같네요 OST도 너무 좋았어여~~한번 더 볼거 같아요 ,10,1
146,"소설을 읽지 않고 봤습니다. 그래서 난이도가 조금 있을수 있습니다. 전반적으로 괜찮은 작화,연출,떡밥 활용(회수)이었습니다. 다만, 소설을 먼저 읽은 분들께는 약간 아쉬울수도 있습니다. 저는 이제 책을 사서 봐야 이...",9,1
147,재밌게 봤어요 끝나고 뒤에 또 있으니까 나가지 마시고 기다렸다 뒷장면도 보고 가세요 ,10,1
148,기대하고 갔는데 나름 기대에 충분히 보답받은 것 같습니다 ,10,1
149,쿠키 영상이 있으니 나가지 말아줘.... ,9,1
150,너무 갬동적인 영화였어용ㅠㅠㅠ ,10,1
151,볼만한영화인듯합니닼 ,10,1
152,관람객재밋어여ㅎ 그림도 예쁘네요 ,8,1
153,소설책 보면 감동을 조금만 느꼈었는데 영화로 보니 감동을 엄청 느꼈어요!!강추임 ,10,1
154,리즈와 파랑새도 그렇고 올해의 겨울은 풍년이네요. ,8,1
155,영화가 더 나은 듯 한것같긴하지만 이것도 여운이 굉장히 남았습니다. ,9,1
156,관람객잼네요 책도잼씀 추천드려요 ,10,1
157,개봉한 날에 가서 봤습니다.감동적이면서도 슬픈 영화 ㅠㅠㅠ ,10,1
158,어릴적 학생생활을 기억하게하는 영화및 애니메이션이네요마음을찡하게하고 있습니다 ,9,1
159,너무 슬프다 영화보고 먹먹해져서 울었네 ,10,1
160,원작보면 완벽한 감동을 느낌 ,10,1
161,관람객친구가 워낙 이 작품 영화를 좋아해서 같이 봤는데요 영화보다 원작이 충실하다고 좋아합니다 ,10,1
162,원작 보는 느낌이였어요! 소름 돋은게 아직도 가시지 않네요. ,10,1
163,너무 재밌었어요~^^ 다음에 또 보고싶은 영화에요 ,10,1
164,감동적이고 아름다운 영화에요 ,8,1
165,기대에 벗어나지 않네요!추천합니다..꼭 보세요~ ,10,1
166,개봉하자마자 가장 빠른시간에 상영하는 걸로 보고왔습니다. 시사회 가신분들 제외하고 가장 빨리본거죠ㅎㅎ 제 1년 이상의 기다림이 아깝지 않은 작품이었습니다. 조만간 극장에서 한번 더 보러갈겁니다. 인생 추천작이 하나 ...,10,1
167,주인공의 변화가 좋았고 사쿠라가 길을 만들어 줘서 기뻤습니다. ,10,1
168,관람객좀 어리둥절했던 장면이 있었지만그장면을 제외한 모든면에서 너무보기좋았고 또한 재밌었고 슬펐습니다ㅠ마지막에 결국 눈물못참고 찔끔 흘림ㅠ ,9,1
169,기대한만큼 정말 좋은 영화 였습니다 책도 개인적으론 제일 좋아하는 책인데 영화도 이렇게 잘 뽑았으니 작가님에게 감사를.. ,10,1
170,"너무 감동적임 ㅠㅠ""ㅠ,ㅠ.ㅠ ",10,1
171,진짜 감동적입니다 ㅠㅠ ♡♡ ,10,1
172,마지막 어린왕자씬이 좀 불필요였다고 생각해요ㅠㅠ나머지는 작화좋고 노래좋고 다 좋았어요.마지막 엔딩을 좀더 확실하게 했음 어땠을까 싶은데(잘린느낌ㅜ) 확실히 책내용과 영화내용을애니메이션 영화에 다 담아낼려고해서 그런것...,8,1
173,역시나 후반부의 감동은 여전했다! 영상미는 덤 ^^ ,8,1
174,책도 보고 만화도 보고 영화도 보고 이번엔 애니도 봤지만 어김없이 팡팡 우럭따 ,10,1
175,"소설에서의 자신의 마음과 영화판에서의 슬픔과 감동을 합친 작품이랄까..,,!! 소설에서의 장면들도 나와서 영화판보다 더 자연스럽고 아름다워요T_T 아무튼 하루키♡사쿠라 애니속에서 영원히 사랑을 피우길....!! 둘은...",10,1
176,책으로 정말재밌게봐서 봤는데 재미있네욤ㅎㅎ ,10,1
177,작화도 예쁘고 사쿠라도 정말 예쁘네요 ,10,1
178,원작도 정말 좋아했고 코믹스도 봤고 실사영화도 봤는데 솔직히 마지막에 남주 울때 좀 깻다. 차마 그래서 손으로 눈 가림. ,9,1
179, 실사보다 남주가 진중한편이라서 이미 알고 있는 내용이라하더라도 새로운 느낌으로 다가오더군요. 그리고 배경들이 화려해서 보는 재미가 솔솔하더군요. 역시 원작의 내용이 좋으니 애니도 감명깊게 봤어요. 다시금 원작 책 ...,10,1
180,관람객제가 태어나서 봤던 영화중에 최고에요.인생영화! ,10,1
181,관람객노래두 배경두 그림체두 가 너무 좋아요~ 원작은 읽어보지 않았지만 감동적으로 봤습니당~ ,9,1
182,색감이 너무이뻣고 서정적인 음악이 정말 좋았던영화입니다 ,10,1
183,스포일러가 포함된 감상평입니다. 감상평 보기대체 왜 이 영화에 10점 9점을 주는지 알 수가 없다 남주나 여주한테 감정이입 하기 너무 힘듦; 죽기 전에 해보고 싶은 일이라고 시종일관 섹드립이나 치며 여행까지 끌고 가는 여주나 그대로 끌려다니는 히키코모리 남주...,2,0
184,관람객기대했던만큼 재미있었다 ,10,1
185,"너의 이름은 이후 새롭게 좋아하는 영화가 됐다. 어찌보면 뻔한 스토리,뻔한 결말이라 할 수 있지만 내 감정도 그뻔함에서 벗어나질 못했다. ",9,1
186,애니로 나와도 내 눈물은 멈추지 않지 ,10,1
187,한마디 밖에 나오지 않네요..지려따... ,10,1
188,"정말 최고였습니다. 스토리도,작화도,성우도,분위기도 정말 최고라고밖에 설명이 안되네요..소설보신분은 알겠지만 원작보다 더 빠진내용도,추가된 내용도 있지만 적절하게 섞여서 보기 좋았어요ㅎㅎ.서로 반대되는 둘이 서로를 ...",10,1
189,평점은 최대 140자까지 가능합니다 ,10,1
190,"관람객재밌어요. . 책,영화에이어 애니까지 다봤어요 ",10,1
191,원작팬이지만 굉장히 만족한 애니화 ! 특히 마지막 쿠키 영상 놓치지 말고 꼭 보시길... ,10,1
192,일본 특유의 감동 착즙. 딱히 큰 감동도 없고 교훈도 없고 그냥 뭐 삼류 영화. 내 4500원이 너무 아까워서 죽겠음 ,1,0
193,영화 끝나고 쿠키영상 있습니다. 끝까지 다 보고 나가시길 바랍니다. 너의 췌장을 먹고싶어 주요 배경지는 일본 토야마현 타카오카 시 입니다. 성지순례 하실 분 참고 하세요. ,9,1
194,처음으로 평점남겨보는데 이게뭔영화임? 남주가 젤 불쌍하고 친구년이 젤 이해안감 ㅡㅡ 뭐임 이게 ,1,0
195,오타쿠들 정신승리하게 하는 만화인듯ㅋㅋㅋ남주가 딱 현실 히키코모리 자발적 찐따를 자칭하는 은둔형..보면서 ㄹㅇ개오글거림 하 ㅋㅋㅋ 현실은 2d와 다르니 남주마냥 몰입하지 말자!! ,2,0
196,책읽고 진한여운이 남았던분들은 절대 보지마시길.. ,1,0
197,관람객어떻게 이딴 졸작이 베스트셀러일수가.. 하나도 안슬프고 하나도 안 감동스럽고 어처구니가 없는 애니였습니다 에이씨 돈버렸네 ,1,0
198,관람객노잼 진짜너무재미없음 ,1,0
199,최고의영화! the best movie! ,10,1
200,완전 재밌어요ㅜㅜ다음에 또 볼께요 ,10,1
201,살인마 조지러 갈 사람 구함? ,10,1
202,내가 지금까지 살아왔던 인생에서 최고의 영화。 ,10,1
203,너무 슬프구나 아름답다 ,10,1
204,소설 실사 다봤는데 애니가 가장달달하고 슬펐습니다.4500원에가치가있는영화 ,10,1
205,"스포일러가 포함된 감상평입니다. 감상평 보기서로는 서로에게 다 닿았을떄쯤 큰 사건에 휘말려 이별을 고한다,,마치 벛꽃 소식이 무상하게 큰비가 꽃을 지게 해버린것 처럼.하지만 그들은 서로를 기억할 것이다. 마치 벛꽃이 봄을 기다리는것처럼,봄에 벛꽃이 화려하게 ...",10,1
206,애니라는 이유 제목이 혐오스럽다는 이유로 꺼렸던 내가 얼마나 편협한지 알게되었다. ,8,1
207,이건 절대 제목 보고 걸러선 안 될 영화다.... ,9,1
208,요걸 먼저 봤고...실사영화가 있다는걸 알게되어 그걸 후에 봤는데...댓글은 여기 적고 있네요..ㅋ엔딩부분은 실사영화가 좀더 괜찮은 느낌이지만 역시 실사에서 표현하지못하는 부분들을 애니로 약간은 채운느낌..실사영화보...,10,1
209,10점을 넘어서 11점 주고 싶은영화 ,10,1
210,스토리 자체는 특별하지 않지만 여주인공의 눈웃음 하나로 모두 커버되는 영화 여주와 남주가 역할에 너무 잘어울려서 스토리를 커버하고도 남을정도로 매력있는 영화 ,9,1
211,좋은 영화네요. ^^ 감동입니다. ,10,1
212,반전영화네요~ 첨에 제목보고 극혐이였는데 눈물나는 영화네요 ,10,1
213,진짜 너무 재밌었어요 ㅜㅜ 작화도 좋고 나중에도 이런 영화나왔으면 좋겠네요 ,10,1
214,소설을 안 보고 실사영화 먼저 봤었는데.. 스포당해버려서 아쉬웠습니다ㅠㅠ 고르라면 이 작품이라고 하겠습니다. 아름다운 색채에 교훈을 잘 녹여냈습니다. 산다는 건 무엇일까요.. ,10,1
215,별 기대 안하고 봤는데 뭔가 여운이 남는 영화네요 ,9,1
216,사쿠라와 하루키를 보면서 많을 걸 보고 느꼈습니다 고맙습니다. ,10,1
217,울다가 앤딩 지나갔는데 고백한거 보고 욕할뻔ㅎㅎ조금 결말이 뜻밖이지만 이것도 재미있고 좋았습니다. ,10,1
218,타인과의 관계 자체가 얼마나 중요한지에 대해서. 마지막은 뜬금없으면서도 참 일본애니답다는 생각이 들었다. ,7,1
