,document,star,label
32,"평상시에 보던 공포영화와는 다르지만, 계속 긴장한 상태로 관람할 수 있어요! 물론 호불호는 매우 갈릴듯 합니다! 하지만 신선한 공포를 원하신다면 추천합니다! ",8,1
33,관람객무서워요.정말 무서워요..하.. 정말정말 무서워요 ,10,1
34,무서운 영화 좋아하는 사람들은 꼭 봐야할 영화. 전방위적으로 무섭습니다. 심장이 아직도 벌렁거려요. 아무래도 청심환 먹어야할지도 ㅠ ㅠ 마지막 부분에 싸운드가 넘 무서워서 귀막고 봤어요. 낮에 보길 추천합니다. 무서...,10,1
35,중간 전개가 조금 아쉽지만 오컬트적인 요소들이 매니아들은 좋아할만함 소재가 한국에선 문화적으로 잘 안먹혀서 호불호가 갈리는듯하네요 영상미와 음향이 정말 좋습니다 오마주한 마지막씬이 인상적이에요 ,8,1
36,영화관에서 나오면서 혀로 그 소리를 내어 보았다 ,8,1
37,리뷰 처음 써봅니다 댓글들에서 재미없다고 하는데 저는 공포영화를 챙겨보진 않지만 정말 신선하고 영화에 대해 집중하고 생각을 하면서 볼 수 있는 사람이라면 점점 알면 알수록 조여오는 공포와 각각 배우들 연기력 진짜 미...,10,1
38,5점 밑의 평점들은 거르시면 됩니다^^ 보세요 ,10,1
39,재미없다고하는 사람들은 곡성이나 겟아웃보고도 재미없었다고하는사람들 같네요 저는 완전 재밌게 봄 강추! ,10,1
40,"이런게 공포영화지. 갑툭튀 같은 인위적이고 뻔한 수법이 아닌 '공포감'이 무엇인지, 공포 그 자체를 느끼게 해주는 신선한 영화. 한번에 이해가 안가는 떡밥들이나 결말때문에 호불호가 극명하게 갈리는 듯....",8,1
41,엄마의 다락방 헤드뱅잉씬과 매달려있는 씬이 많이 충격받음 ,9,1
42,<컨저링> <라이트아웃> 같은 상쾌한 호러가 아닌 심리적으로 관객을 후려패는 기말고사 하루 전날 같은 영화. ,9,1
43,관람객당분간은 잠혼자서 못잘것같아요ㅠㅠ너무무서워요 ,10,1
44,깜짝깜짝 놀래키기보단 불쾌하고 불안하고 찝찝하게 만듬. 잘 만든 영화인거 같긴 하다. 곡성이랑 더 위치 느낌이 듬. 결말이 아쉽고. 엄마가 연기 잘함. ,8,1
45,쓰윽싸악~쓰윽싸악~쓰윽싹~쓰윽싹~쓱싹~쓱싹쓱싹~쓱싹쓱싹~쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹 ,9,1
46,그저 깜짝깜짝 놀라기에만 급급한 3류 공포영화에 익숙한 애들이나 지루하다고 까겠지...실로 오랜만에 품격있는 호러물 봤다. ,10,1
47,갑툭튀는 아닌데 음향. 여주의 연기. 편집이 오묘하게 신선하네요. 이런식으로도 풀어나갈 수 있구나하는 걸 보여주는것 같아요. 갠적으로 아이도 있고 누군갈 잃어본적도 있어서 여주에 몰입하고 봤어요 ,10,1
48,호러영화에 내성이 없으면 2시간동안 고문당하는 영화 ,9,1
49,비쥬얼이나 갑툭튀로 깜짝 놀래키거나 슬래셔가 공포라고 생각하는 선입견을 가진 사람들이 보기엔 이 무거운 긴장의 서스펜스를 이해할 리 없다. 특히 조용한 듯하면서도 무거운 사운드는 극의 긴장감을 극대화 시킨다. 엔딩이...,7,1
50,근래 본 공포영화중 손에 꼽게 완성도가 높고 무서웠음 ㅋㅋㅋㅋ초반엔 컨저링같은것처럼 뭐 느닷없이 귀신나오고 이런영화가 아니라 생각하고 약간 다르긴했지만 너무 심장쫄깃해서 이거야말로 귀신없이 무서운 영화라는 생각이 들...,10,1
51,찝찝.... 충격...새로운기분....신선함....그렇게 영화관을 나왔네요 ㅠ ㅠ  감정이입해서 봐서 충격 제대로 받았습니다 ,9,1
52,공포영화 잘 안 보지면 개쩌네요 공포영화 좋아하시는 분들은 완전 강추네요 ,10,1
53,가족이라는 이름의 공포. ,8,1
54,안무섭다고 말한사람들.. 잘려고 불끄고 누웠을때 귀에서 ''딱!!'' 소리 듣게 해주세요...!!!ㅎㅎ ,10,1
55,"전형적인 공포물만 편식하거나 익숙해졌다면 보지 마세요. 이건 고급스러운 공포영화를 제대로 볼 줄 아는 사람만 재밌게 보겠네요. 따분하게 귀신만 대충 각 잡고 튀어나오는 게 아니고, 고급스럽게 공포감을 조성합니다. 기...",10,1
56,네이버 평점 거르고 imdb 평점 7.9 라서 봤는데 공포감은 괜찮았음 엔딩만좀 무섭게끝났으면 더 무서웠을텐데 ,8,1
57,"솔직히 원래 보통의 공포영화를 생각하고 본다면 크게 실망할수도 있다. 결말이 좀 잉?소리가 나지만, 후반까지 끌고가는 긴장감과 기괴함 하나는 여태껏 본 공포영화중 최고였다. ",10,1
58,관람객오컬트 영화 장르 자체가 사실 고전적 느낌이 많이 나지만 여기에 현대적 연출을 더해 웰메이드 공포영화가 탄생했다!! 깜짝 놀래키는 타공포영화보다 곰곰히 생각해보는 결말도 좋았고 배우들 연기 정말 압도적이었다 ,10,1
59,"고급지게 찝찝하고 기분 더러움공포영화 도장깨기러로서,..!지금까지 본 영화중에 젤 무서워씀공포좋아하고 자주보러다니시는 분들이 신선해서 좋아할듯 넘 므서웠음ㅋㅋㅋ ",10,1
60,ㄹㅇ 진심 1점 테러하는애들 쥬라기공원 알바가 틀림없음객관적인 입장에서 이 영화 나름 괜찮은드ㅅ무서운 장면보다 기괴하고 분위기도 쟡같고 아오 생각도 하기싫음... ,8,1
61,평점 왜이럼?? 알바많네 ,10,1
62,평점이 낮은지 개인적으로 이해가 안갑니다. 깜짝 놀래키는 요소나 귀신이 갑자기 툭 하고 튀어나온다던지 그런 영화는 아닙니다. 하지만 심리적인 요소를 이용해서 영화보는 내내 압박감을 매우 줍니다. 보는 내내 그 기괴한...,10,1
63,영화를 이해하는 능력이 딸려서 재미가 없는거겠지~ ,10,1
64,정말 어디서 볼 수 없던 공포영화 너무 이해가 안 됐습니다 돈을 바닥에 버렸다는 생각에 공포스럽긴 했음 ,10,1
65,공포 소재와 배우들 연기가 좋음. 고어랑 호러 합친 느낌으로 신박하게 무서운 영화... 배우들 표정이랑 소리랑 단서들에 집중해서 보면 충분히 즐길만함. 재미없단 사람들은 이입이 잘 안되서 지루해하는듯.   결말은 조...,9,1
66,보는 내내 숨막히고 심리적으로 너무 괴로워서 친구랑 손 잡고 봤어요. 신선한 공포라 결말이 좀 엉성해도 만족한 영화였는데 평점이 낮네요. 갑툭튀나 깜짝 놀래키는 공포영화만 좋아하는 사람은 보지마세요. 심리적인 공포랑...,10,1
67,ㅋㅋ 평점 1점 준 사람들 특징 : 전형적인 갑툭튀로 놀래키는 공포영화인줄 알고 ㅋㅋ ,10,1
68,무섭습니다 내용이 좀 뭐같긴한데 진짜 정신이 피폐해지고 끝나고 나와서도 잠시동안 토나올거같이 정신이 어지러웠음 ,10,1
69,"개인적으로 오컬트영화를 좋아해서 재미나게 봤지만 우리나라 정서상 호불호가 갈릴 영화다. 귀신,유령 이런건 안나오지만 음향과 연기가 나무랄데가 없어서 긴장하면서 봤다. 이영화를 제대로 볼려면 파이몬에 대해서 알고 보심...",10,1
70,"다른거 떠나서 연기력들이 다들 어마어마함... 계속 쫄깃하게 봤네요, 진짜 배우들 임펙트가 ㅎㄷㄷ 연기력때문에 10점 박음 ",10,1
71,최근에 본 공포영화는 곤지암이었는데 곤지암이 시청각으로 사정없이 후두려 패는 폭력적 공포였다면 유전은 시각과 청각이 서서히 사라지는 것에 대한 두려움과 비슷하달까 서서히 눈이 멀고 귀가 먹는 조여오는 느낌? 꽤나 재...,8,1
72,무서운영화라면 이런게 무서운 영화죠처음에는 지루해서 당황했는데 후반부로 갈수록 영화관 나오고싶었음....올해 최고의 무서운영화나한테 인생 최고의 무서운 영화PS.혼자 보지마세요...기절해요 ,10,1
73,그냥 보세요. 나만 소리 지를 수 없다. 재밌는데 더럽게 무서움. 127분 짜리인데 몰입감이 쩔어서 1시간 반인 줄. 집에서 혼자 다운 받아서 볼 영화 아닙니다. 아 이해 못하면 재미 없을듯! 자신이 이해력 딸린다고...,10,1
74,엄마역 하는 배우분 연기 잘함 아들하고 밥먹다 싸우는 신은 가히 압도당했다.. ,10,1
75,엄마가 천장에 매달려서 머리박는 장면은 진짜 엑소시스트 계단 거꾸로 내려오는거에 버금가는 소름이었다. ,10,1
76,"이렇게 깔끔하고 세련된 공포영화는 오랜만임 이해 못했다고, 생각했던것과 다르다고 1점 주는 건 영화에 대한 예의가 아닌듯 ",9,1
77,관람객진짜 잘 만든 오컬트 걸작! 와 미친 연기!생각할수록 무섭다 ,10,1
78,유명하다는 외국 공포영화는 거의 다 봤는데 개인적으로 이게 갑인듯 .. 다만 고어적인 요소가 꽤 상당하고 트라우마로 남을수 있는 장면들이 다분해서 그런거 못보시는 분들은 조심하시길 (개인적으론 청불걸어도 상관없을 정...,10,1
79,네이버 평점이 너무낮길래 기대안하고봤는데 진짜 역대급 공포영화였다.. 살면서 이렇게 기괴하고 신선한 공포영화는 첨보는듯. 깜짝놀래키는 장면으로 무섭게 하는영화랑은 차원이 다른공포 ,10,1
80,엄마에 딸까지... 연기대박 ㅠㅠ 표정이 다했다 ,10,1
81,유전은 오컬트라는 장르에 매우 드물게 나올까말까한 명작이다. 이래서 네이버 평범은 믿으면 안된다  너무 과소평가됨. ,8,1
82,"관람객무슨일이 벌어질 것 같은 불안감, 아무것도 할 수 없다는 무력감이 빚어낸 강렬한 악몽 ",10,1
83,오컬트라는 장르에서 피어나 극도로 존중받은 이야기. ,10,1
84,진짜무서웠음.... 정말 분위기랑 배우들 연기 다 흠잡을때없이 완벽함.... ,10,1
85,"오늘개봉해서봤는데,공포영화매니아로서신선하면서도긴장되는영화였다.놀라는요소를잘캐치한감독님에게 감탄했다.(앞자리 여학생들은 중간에 엄청 놀라던데..)스포하고싶지만하면재미없으니아역배우들의연기가신의한수였다고말해본다.올여름!시...",10,1
86,근래 본 공포 영화 중에 최고 !!! 세 손가락 안에 드는 명작 !!! ,10,1
87,한국에서는 흔히 볼수없는 영화네요한국인들 정서에 잘 안맞을수있다고 느끼네요그래도 저는 굉장히 재밌게 봤네요~심야영화 최고~~~ ,10,1
88,최근 본 영화 중 최고로  무서운.... ,10,1
89,"공포영화 안본 갯수를 세는게 훨 빠를정도로 수많은 공포영화를 봐왔습니다. 그중에 정말 인정하는게 엑소시스트1과 곡성인데, 유전은  정말 온몸이 긴장할 정도로 봤네요. 호불호 갈릴 수 있으나 호러 마니아라면 이 영화에...",10,1
90,공룡들이나 볼껄... 한 장면이 자꾸 생각나서 밤에 잘때 무서웟다 컨저링이나 무서운 영황는 그래도 무서워도 봣는데 이건 너무 기이하고 무서워서 빨리 영화가 끝낫으면 좋겟다는 생각을 햇다.... 혼자 보고 아침에 볼 ...,10,1
91,"오프닝의 창문에 날라다니는 파리 한마리부터,엔딩크레딧의 알파벳이 핏방울처럼 떨어지는것까지...어느 한씬,한장면도 버릴게없는 명작!심지어 학교 수업의 내용도 연관이있음ㄷㄷㄷ괜히  ""로튼토마토"" 만점의 영...",10,1
92,지능이 높을수록 무섭다는 어떤 분의 후기를 이해했습니다아 미쳐.... 배우들 표정 너무 소름끼쳐요.... ,10,1
93,와지릴뻔...핵무서워요기괴그자체 ,10,1
94,이 영화는 8-9점대이므로 평점을 맞추기위해 10점을 준다.컨저링이나 인시디어스처럼 오컬트를 소재로하지만 깜놀형 영화가아닌 은근하게 조여오는 공포로 관객을 숨못쉬게 만든다 ,10,1
95,왜이리 악평이 많은지..무섭고 기괴한건 맞지만 정말 잘만들었고 스토리도 괜찮고 생각을 많이 해보게 하는 영화네요 전 간만에 제대로 무서운 영화 돈 안아깝게 본 것 같아서 만족합니다. ,10,1
96,근래5년안에나온최고의클래식호러무비..정말미치도록무섭다 ,10,1
97,오컬트 장르의 절정. 오컬트 매니아라면 만족할것. ,9,1
98,수작이었음 치밀한 구성과 연출 연기 등이 딱히 귀신같은것들이 등장하지 않음에도 공포가 무엇인지 알게해주는영화였음 ,10,1
99,두시간 공포영화인데 진짜 보는동안 점점 무서워지는 분위기는 압권입니다 솔직하게 곤지암보다 훨신 무서움 ,10,1
100,관람객더할나위 없이 훌륭했다. 연출도 연기도 스토리도 다 좋았음. ,10,1
101,공포영화 매니아분들께 진짜 강추하는 영화입니다.저 공포영화 진짜 잘 보는 편인데 유전은 분위기가 진짜 소름끼치게 무서워요;; 색다른 공포 ,10,1
102,아진짜 .. 엄마 역 맡으신 여주인공 연기 지렸.... 너무소름돋고 무서브 ㅜㅜㅜ ,10,1
103,이해력 딸리고 지능 낮은사람은 이 영화 재미없다고 욕하더라. ,10,1
104,오묘하게 생각나고 더럽게 무서웠다연기도 대단 ,10,1
105,진짜 갑툭튀 많이 나와서 깜짝놀래키는 공포영화 생각하면 안보는 걸 추천. 이 영화는 기분 나쁜 분위기로 이상한 공포감을 줌. ,9,1
106,아들이 인도인이라 집중이 안된다 ,1,0
107,스포일러가 포함된 감상평입니다. 감상평 보기신천지 보는줄 ,7,1
108,마지막이 조금 불편한 결말이긴 했지만 그래도 여전히 그럴수도 있겠다라는 여지를 줬던 영화. 사람의 불안한 심리를 배우의 연기와 음향으로 잘표현했음. 귀신 튀어나오고 개연성도 없이 놀래키는 공포영화들보다 훨씬 긴장감 ...,10,1
109,머리 노크는 정말... ,8,1
110,기괴하고 묘하게 불쾌함 ,7,1
111,아오 진짜 존나 무섭다 이게 호불호가 갈림..? 찝찝하고 긱함이 기분 나쁘냐 무섭냐에서 갈리는거 아니고....? 아 개무서움 진짜류 아ㅜㅜ ,10,1
112,최고의 오컬트영화였습니다..곡성이후 가장 무서운 영화라고 생각합니다 ,10,1
113,관람객간만에 진짜 무서운 영화였어요~ 여태 봐온 공포영화랑은 다르게 스토리에 공들인 게 느껴졌어요 ,10,1
114,관람객찰리역할의 아역의 마스크는 정말 대박 ,10,1
115,올해의 공포영화는 유전이다. 게임끝남. ,10,1
116,우리나라 정서와는 맞지않는 기괴함 ,2,0
117,관람객3분만 빨리 끝냈다면! ,7,1
118,진짜로 니들도 꼭 봤으면 하는 생각에 10점 준다 ㅎㅇ ,10,1
119,기립박수 칠뻔..마지막에 밝은 노래 나오는게 정말 기분나쁨에 화룡점정 ,9,1
120,내가 살면서 본 공포영화중에 손예 꼽는다 ,10,1
121,공포영화 마니아고 거의 모든 공포영화 다봤는데 근래 나온공포영화 뿐 아니라 모든 공포영화중에서도 수작이라고 말하고싶네요 ,10,1
122,엄마 역할 하신분 연기가 장난 아니였네요 ,10,1
123,세련된 오컬트영화..훌륭한 작품이다 ,10,1
124,태어나서 본 영화중 제일 무섭다.. 끔찍하고 상상하기도 싫은 공포와 절망감이 휘몰아친 영화.. 배우들의 뛰어난 연기력으로 깊이 빨려들어가는 몰입감.. ,10,1
125,"느릿하지만 탄탄하고 서서히 조여오는 솜씨가 탁월한 서스펜스 , 시종일관 히스테릭하게 관객을 확실히 밀어붙이는 오컬트 호러의 수작 ",8,1
126,주인공들이 사건을 해결하는 전개가 아니라 어떤 상황에 처하고 당하는 과정을 보여주는 전개라서 신선했음 후반부는 곡성급으로 기괴함 ,9,1
127,맨 끝이 쪼금 아쉬웠지만 99.9% 공포에 쪼들려있었다 이런 수작은 정말 간만이다 ,10,1
128,곡성보다 훨씬 무서운데요.... ,8,1
129,"이렇게소름돋는거처음임 ...노래나 분위기 특히엄마연기력...남자들뒤에서 ""이게뭐임 쥬라기나볼걸"" 하는 허세 잘보았습니다~~개인적으로 우리나라 ""기담""영화같은 분위기 새로운 장르의 공포영화...",10,1
130,근래본공포영화중최고였다. 오컬트무비는 아직서양문화에더가깝기때문에 호불호는충분히이해된다. 지금도소름이돋는다 ,10,1
131,저는 정말 재밌게봤어요 진짜 곤지암과는 좀 다른 장르의 공포영화 컨저링쪽? 외국 영화의 결말이 아쉬운영화 호러영화광이면 한번 볼만해요 그리고 약스포주의 유전이란 제목에대한 개인적인생각은 Heredity란 말이 세습이...,8,1
132,아...스포금지라 입이 근질근질 ㅋㅋ  엄마도 딸도 아들도! 이유는 다르지만 다 무섭다 ㅎ ,10,1
133,호러 장르 보러와서 무섭고 괴기하다고 평점 낮게 주는건 무슨 경우야?? 어떻게 받아들여야 해요??ㅋㅋ ,10,1
134,내가 본 공포 오컬트 영화 중. 1위는 곡성. 2위는 유전 ,10,1
135,몇OO만에 본 것중에 기억에남을 해딩 소름끼치는 연출 ,10,1
136,공장처럼 찍어내는 시리즈물 공포영화 하고는 확실이 다른게 느껴짐 영화안의 상황과 음악이 절묘하게 맞아 떨어져 공포감을 배로 늘려주고 끝까지 긴장을 놓지 못하게 발생과 결과를 떨어뜨려 놓은것이 좋은것같다 ,10,1
137,진자 명작이다 이건.. ,10,1
138,제목이랑 줄거리 대충 보고 걍 정신병 영화인줄. 볼만했다. ,7,1
139,영화는 진짜 고구마 수백개 먹은 뭣같은 느낌.. 영화 스켈레톤키 같은 느낌임.. 하지만 영화 재미있었음... 영화가 길어서 루즈한 느낌도 있음.. 그래서 8점 드립니다. ,8,1
140,진정 무서운장면없이 무서운 영화.. ,10,1
141,"공포영화 그닥 안무서워하는데, 아 이 영화는 밤에 혼자 이어폰 끼고 보는데 후반부에 가서는 거의 화면 반쯤 가리고 봄. 분위기 정말 무서움. 어렸을때 엑소시스트 오멘 보고 덜덜거린 이후로 처음임 ㅠㅠ 제목이 유전보단...",10,1
142,오늘보고왔는데 진심 곤지암보다 낫네요 간만에 신선한 공포영화를 봤어요 근데영화자체가 넘 우중충하고 우울 ,10,1
143,오컬트 영화 좋아한다면 무조건 추천!!!! 오랜만에 제대로된 오컬트 영화. ,10,1
144,스토리도 좋고 사운드로 사람 엄청 긴장시킴갑툭튀 귀신 나오는 영화랑은 비교도 안 될 만큼 재밌는 영화 ,10,1
145,"조모의 광기로부터 일가를 제물로 삼는 의식의 과정들. 오로지 쓰임받기 위한 인생, 도살당하는 인생, 조모가 엄마에게 그랬기에, 엄마는 임신을 원치도 않고 무의식 한켠에선 자식들과 자기 인생을 빨리 없애야함을 눈치체고...",8,1
146,왜청불이 아닌지 이해못하는영화 ,8,1
147,"스릴러인 척하는 오컬트. 샤이닝 느낌 좀 나고, 여자 주인공 연기가 지린다. ",7,1
148,전 진짜 소름돋을정도로 무서워서 영화관 뛰쳐나오고 싶었어요ㅠㅠ오랜만에 공포다운 영화를 보네요..트라우마 생길거같아여;;자꾸 귀신보이는거같구ㅠㅠㅠㅠ그래도 영화 너무 만족해요ㅎㅎ ,10,1
149,대다수 1점주는 분들은 쌘척 쩌네ㅋㅋ ,8,1
150,한국공포에선 쉽게 볼수없던 소재라 신선하고 재밌었음. ,10,1
151,관람객긴장감있고  신선한  공포영화였어요 평점낮게 주시는분들은 뭐 컨저링 같은것만 공포로 생각하시는건지 ㅋㅋㅋㅋ ㅉㅉ ,10,1
152,후반 40분을 위한 영화 ,8,1
153,"깜짝놀라고 이런게 아니라, 보는사람이 계속 생각하고 찾게만드는 흡입력이 있어요. 스토리가 치밀함. 보통 악마나오는거는 동양정서에 안맞아서 좀 몰입이 덜 되거나 우스꽝스러운 느낌이 좀 있는데 이 영화는 빠져서 봤어요....",7,1
154,여동생이 혀를 차는 이유가 있다 ,10,1
155,기괴하고 음침한 분위기 좋아하시면 딱임. 저는 매우 재밌게 봤습니다 ,10,1
156,간만에 오컬트다운 오컬트물 한편 본거 같았음 컨저링 유니버스 같이 깜놀만 남발시키는 뻔한 양산형 공포영화가 아니라 각본 디테일 영상미 모두 뛰어나고 점프스케어보단 기괴하고 불쾌한 장면들로 천천히 조여오다 후반부터 작...,10,1
157,약간.. 미드소마를 먼저 보고 이걸 봐서 그런지 감독이 시체를 가지고 노는 걸 좋아하는구나 싶었음. 일단 몰입도랑 긴장감은 굉장히 잘 이끌어갔다고 생각함. 진짜 똑똑 거릴 때 혀 뽑고싶었다... 이거 영화관에서 봤으...,8,1
158,공포 오컬트 장르쪽에서 수준급 영화인거 같습니다 ,9,1
159,21세기 오컬트 영화에서 반드시 한 손에 꼽힐 작품. ,9,1
160,마지막 부분이 유치하다 작품 전체를 망쳤네뭐네 하지만 저는 그 장면이 이해가 돼요.처음엔 저역시 이영화는 결말때문에 뭣됐다했지만 다시 생각해보니  피터에게  악마를 받아들이는 것은 악몽 그 자체인 거죠. 그 결말 부...,8,1
161,너무 무섭게 잘봤는데여러번 보고싶은데 이미 혼자 봤지만불 다 꺼놓고 혼자 볼 자신은없음진짜 너무 무서움 불은 켜놓고 봐야겠어 ,10,1
162,평점이 기대보다 낮길래 올리려고 10점줌. 내 기준 8.5정도. 그로테스크한 연출이 돋보임. 무엇보다 갑자기 훅 튀어나오며 소리와 영상으로 놀라게 하려는게 없음. 쓰으윽. 스며드는 공포라 좋음. ,10,1
163,여태까지 봤던 공포영화중 가장 재밌었어요.공포영화 좋아하고 많이 찾아보는데 이것만큼 재밌는 거 못봤어요기억에 엄청 오래 남고 마지막씬의 ost는 귓가에 계속 맴도네요 ,10,1
164,외국의 오컬트 문화에 대한 이해가 있는 상태에서 보니 참 무섭다. 쉴새없이 공포스러워서 다 보고 나니 팔이 저릿저릿하더라. ,10,1
165,이 공포영화는 사람을 깜짝놀래키는것보다는 누가 위에서 누르는것 같은 압박감속의 공포를 잘느끼게 해준다 잔인하고 무섭고 기괴하다 두번은 절대로 못볼거같다. ,10,1
