,document,star,label
123,"관람객작화, 연출, ost까지 더할나위 없이 완벽했음. 개연성이 약간 아쉽기도 하지만, 작화랑 연출과 감정에 휘둘려서 그딴 거 느낄 새도 없었다. 꼭 극장에서 빵빵한 사운드와 거대한 스크린으로 감상해야함. 시간 지날 수록...",10,1
124,잊고싶지 않은사람  잊으면 안 되는 사람 ,10,1
125,보러갈사람이 없네 남자 혼자 이런 달달한거 보면 이상할까? ,10,1
126,영상미 말고는 딱히 특출난 것도 서로 왜 좋아하는지도 의문인 영화 ,1,0
127,관람객보세요..그냥 봐요...왜 1600만인가 했는데..그럴만했네 ,10,1
128,관람객진짜 너무재밌게봤습니다 솔직히 좀짜집기된부분도없잖아있는것같은 아쉬움이있긴하지만 여태껏봤던 애니중엔 노래도그렇고 여러모로재밌네요 ,10,1
129,관람객더빙판만말하는겁니다 자막판은 엄청훌륭합니다 사람들은 뛰쳐나갈정도는 아니라고했는데 왜그런지알겠습니다 전 뛰쳐나가고싶었습니다만 10500원이 아까워서라고 계속앉아있어보니 어느세 해탈한 제가 앉아있더라구요 더빙판 볼바엔 ...,2,0
130,요새 돈없어서 어쩔수 없이 안볼려했는데 예고편보고 바로 극장으로 달려감 ,10,1
131,스토리가 너무 엉성하네요..말이 안되는 부분이 너무 많은데 대충 넘어갈려고 하는게 마음에 안듭니다..남주 여주가 갑자기 사랑에 빠지는 것도 이해가 안 됩니다 ,1,0
132,ㄹㅇ로 개재밌다 큰화면으로 봐라 토렌트로 봤으면 ㄹㅇ자살ㄱ ,10,1
133,관람객와 진짜...하도 페북에서 난리길래 봤는데진짜.... 이건 뭐... 일본 감성에 오글오글합니다..뭘 얘기하고자 하는진 알겠는데ㅎㅎ아우...ㅋㅋㅋ 좀 그렇네요 ,1,0
134,이 영화에 1점을 주는 건 일본이나 일본문화에 선입견이 있어서가 아니라 작품 자체가 그정도였기 때문이다. 인물들이 서로의 이름을 수시로 묻고 그만큼 까먹고 다시 묻고를 반복하느라 영화시간이 갔다. 영상미는 훌륭했으나...,1,0
135,번역기가 연기하는게 낫겠다 ,1,0
136,진짜 까더라도 보고나서 까자하는 심정으로 오늘 개봉하자마자 더빙판 보고왔습니다. 도저히 못봐주겠어서 중간에 나가서 지금 밥사먹고있습니다. 지나가는 일반인들 데려다가 더빙한 수준입니다. 연에인 더빙이라도 잘할수도있지 ...,1,0
137,"관객 호응 대비 영화는 너무 별로였네요.사람이 뒤바뀌고 찾으려니 이미 죽었고..이런 스토리 개인적으로 처음에야 재밌었지 이젠 지겹더라구요..남녀가 사랑에 빠지는 과정도, 애착을 가지는 과정도 감정 연결이 안돼요. 스...",1,0
138,평점이 너무 과한듯... 저는 재미없었습니다 ,1,0
139,관람객너무너무 여운에 남네요 정말 모든 면에서 좋았어요 마지막엔 저도 막 조마조마해하면서 봤어요....마지막으로 한가지 궁금증 스포가 될까바 자세하게 못적는데 어머니는 누구랑 꿈을 꿨을까요..???혹시 아버지가 아니었을까...,10,1
140,관람객우리가 흔히 만나는 인연은 가벼운 것이 아니다.. 많은 생각을 하는 작품이었습니다 ,10,1
141,공감 안됨. 남주여주 서로 사랑을 느낀 후부터 지겨워 죽는 줄... 이런 나를 일본 애니르 무조건 1점준다며 시각을 바꾸라는 사람들 어이없음.. 일본 애니 좋아하니까 기대하고 보러갓다 실망한거지 안좋아하는 일본애니를...,1,0
142,시러요~ 이런 목소리도 시러요~ 다음생에는 원피스 루피 목소리로 살고싶어요 ,1,0
143,더빙.. 에휴... 너무한다 ,1,0
144,더빙 예고편을 보고 알았다 더빙은 성우를 써야한다는 걸 ,1,0
145,"더빙 거하게 말아먹었죠 ㅎ직업정신,프로정신 없는 감독 나부랭이와나몰라라하는 더빙 연예인들, 그리고아직까지 입터는 미디어캐슬 삼위일체가 가관이네요 ",1,0
146,개연성 제로. 서로 좋아할 이유도 좋아하는 과정도 전혀 없이 뜬금없이 갑자기 죽고못살 사랑이랜다 중간에 한 삼십분정도 들어내버린 듯한 망작 ,1,0
147,관람객너무나 재밋게 봣습니다. 오타쿠 영화가 아니라 대중적이엇습니다 ,9,1
148,이딴걸 내가 영화관에서 돈주고보다니... ㄹㅇ 가감없이 말하자면 걍 너무 오타쿠같음 ㅠㅠㅠㅠ 여주는 순종적이고 말잘듣는 전형적인 느낌이고... 자전거타는데 팬티가 꼭보이게 그려야햇나싶기도;;; ,1,0
149,26년살면서 이렇게 이해안되고 재미없는영화는 처음입니다.. ,1,0
150,응 더빙판 예매률 진짜 낮나보네~ 재개봉 전에 평점을 사용하고 ,1,0
151,더빙판 예고편 보고 왔다 하.. 제발 성우 좀 쓰라고 정신 차려라 진짜 ,1,0
152,정말 재미없고 지루합니다.보다가 잤네요. ,1,0
153,일본 특유의 오글거림. 뻔한 전개.여자애는 틀에박힌듯 조신하고 얼굴 잘 빨개지고 놀랄때도 헤에에에에?? 이렇게 놀람ㅋㅋㅋ진짜 전형적인 일본 애니메이션..음악에 1점 줌 ,1,0
154,제가 연예인성우중에서 제일잘한분은이순재할아버지밖에없다.이더빙은망했네요... ,1,0
155,응 더빙~ 유명하기만 하면 될 줄 알았냐~ ,1,0
156,"배경음악과 남주와 여주의 현실성 있는 대화도 재밌었습니다 ! 언어의 정원에서는 조금 실망했지만, 그래도 역시 믿고 보는 신카이 마코토였습니다 ",10,1
157,박평식이 7점 줬네 ㅋㅋㅋ 조조로 보러 갑니다 ,10,1
158,관람객이건 신의영역이다... ,10,1
159,초속5cm를 보고 첫사랑에 한참을 마음아팠다..언어의 정원을 보고 내생애 다신 안올거 같던 사랑이 하고 싶어졌다..너의 이름은 을 보고 지금의 인연이 너무도 감사하게 느껴졌다..판타지를 접목했다 해도 역시 신카이마코...,10,1
160,상영이시작하고집중을하게되면당신은입을벌리며보고있을것이다.  화려한색채의눈이즐겁고귓속을맴도는OST로귀가즐거우며탄탄한스토리로당신의마음을자극시킨다 ,10,1
161,정말 그동안 봐왔던 영화중에서 가장 좋았어요. 진짜..후...타키 사랑해? ,10,1
162,생각보다 평점이 너무 높은 것 같아서요. 내려봅니다 ㅠㅠ ,1,0
163,더빙판 예고편 보고왔는데 ... 감정 1도 없고 그냥 국어책 읽기하는 것같았다목소리도 완전 안어울림.. 더빙판 덕분에 원작도 욕을 먹는다 그러니까 왜 성우를 안쓰고 배우를 썼는가 .. 시간이 촉박했으면 더더욱 성우를...,1,0
164,평점왤케 높나했더니만 OO 일본판 평점이네 ㅋㅋ ,1,0
165,취향 맞지 않는사람에게는 별로인듯 ,1,0
166,평점 항상 확인하고 영화보는 사람인데요. 웬만하면 다 재밌었습니다. 믿을만하더군요 평점이라는게. 근데 이번에는 정말 진심으로 이 영화가 재미있는지 모르겠습니다... 진짜로요 제일 견디기 힘들었던게 대사들.. 유치해죽...,1,0
167,다들 평점을 안 좋게 준 사람들은 일본 영화나 애니에 대해 편견이나 차별을 둔 사람이라고 하는데 전 평소에 국적을 상관 없이 즐겨봅니다 그럼에도 기대를 너무나 많이 했던 탓인지 영화를 보는 내내 지루함을 느꼈네요 곧...,1,0
168,간만에 괜찮은 애니 하나 나온 것 같다. ,10,1
169,영화 자체 개연성이 많이 떨어졌음 기대를 많이하고 가면 그만큼 실망도 큰 영화 ㅠ ,1,0
170,하두 난리길래 봤는데 기대이하... 다보고나니 이게 다냐 그래서 뭐? 라는 생각만 듬. 개연성 부족. ,1,0
171,먼소리야 심오한척 아무내용 없음 ,1,0
172,영상미는 좋습니다. 다만 한편의 영화에 너무 많은걸 담으려 하다 보니 개연성이 너무 떨어집니다. 사랑이 싹트는 과정도 너무 부족해서 뜬금없고 전개 또한 지루합니다. 수많은 비공감들이 있는데 이리도 평점이 높은게 왜인...,1,0
173,너무 기대를 많이 했다. ,8,1
174,정말 낚였다는 생각밖에 안드는 애니. 이 센세이션이 왜일어났는지를 모를 애니. 몇몇 코믹요소 장면 빼곤 그다지 괜찮은게 없음. 애니외에 영화 드라마를 꾸준히 봐왔다면 식상한 내용. 서로 의견내며 복선 이야기할만한 스...,1,0
175,개인적으로 거품이 많은 영화인듯... 네이버평점에 동감하지 않은적이 없을 정도로 믿는 편인데 처음으로 의구심이 듬. 어떻게 이런 점수가 나올수 있었는가. 그래 이제 재밌어지겠지 이제 재밌어지겠지 하다가 끝나버린 영화...,1,0
176,타키 목소리 안어울리네.학생인데 목소리는 아저씨냐ㅡㅡ.? ,1,0
177,네이버는 더빙이랑 자막판을 분리 평가 해라 원작의 자막판 점수를 떨구고 싶진 않다 ,1,0
178,김소현님 통수친 더빙! 망해버려라~ ,1,0
179,관람객너의 이름은 보신분 중에 후유증 있다 손 ,10,1
180,"흥미있는 설정이었으나 극 전개가 조금 지루했고 감독의 빻은 여성관 ( 유독 여주에게만 아래서 위로 향하는 앵글, 특정 신체부위 주물주물,  입으로 빚은 술?) 때문에 편하진 않았다. ",1,0
181,별로...화제가 된거에 비해서는... ,1,0
182,"내가 뭘본건지 모르겟다 재미도 감동도 없다,,,,오그라들고 내용도 없고 메세지따위도 없다 ",1,0
183,처음에는 스토리 특이하다! 하면서 빠니까 시월에 배꼈다니까 아니거는요ㅡㅡ하더니 나중에는 그럼스토리 흔함ㅇㅇ 이러고 자빠졌네 ,1,0
184,극불호가 갈리는 영화 나는 극불 ,1,0
185,핵노잼..이게 잼있나?가슴만지는거 밖에 생각안남 ,1,0
186,"달빛궁궐은 센과 치히로 표절이라고 그렇게 물어 뜯더니, 너의 이름은은 한국영화 시월애와 스토리가 똑같이 흘러가는데 찬양받네요 ㅋㅋㅋ 다른나라도 아니고 우리나라 영화가 표절 당했는데 일본영화 감싸주는 사람들 진짜 이해...",1,0
187,무슨 평점만 보면 역대급 애니에 눈물콧물 질질싸고 올거 같지만 막상보면 대단할것도 없는영화임.. 걍 덕후들 몇천명이 우르르 10점 때려박아서 올라간것도 큼 ,1,0
188,키야~~~~연예인 더빙에 1점을 탁! 치고 갑니다. ,1,0
189,과대평가오짐 정말 실망 센과치히로 급? 하놔 욕나올뻔요 ,1,0
190,시월애를 완벽하게 갖다썼네 ㅋㅋㅋ ,1,0
191,"과도한 평점 때문에 일단 1점.. 분위기나 작화,성우는 좋은데 내용이 대부분 애매함. 이도저도 아닌 엔딩 또한 마음에 들지 않음. 감동판타지 영화가 아닌 뻔한 재난영화르 본 기분... 그림보러 가는 정도?.. 저는 ...",1,0
192,"일본 애니 특유의 오글거림이 심해서 거부감이 들어요. 그리고 특별한 내용이 없어요. 센과치히로나 시달소를 기대하고 가면 많이 실망합니다.. 또, 뮤지컬영화같이 중간에 노래가 5-6곡이나 나와서 조금 지루한 측면도 있...",1,0
193,이거 댓글 다알바임 ㅡㅡ 핵노잼 ,1,0
194,관람객의미도 감동도 없음 지루함 그자체 ,1,0
195,명작을 망작으로 바꾼 영화입니다. 그냥 자막판을 보십시오.그리고 더빙판 빨리 영화관에서 내려라. ,1,0
196,댓글알바를 풀었나보다. 예매율이 저조한것은 당연한 이치다. ,1,0
197,수많은 높은 평점에 속았다 영화 도중에 나간 사람들도 있고 영화 끝나고 욕한 관객도 있다 나도 욕했다 ,1,0
198,관람객내 인생 최고의 영화! 희대의 역작! ,10,1
199,일본 애니메이션 좋아하지만 이건 세련됨이 넘을수 없는 오그라듬이었다.. ,1,0
200,관람객영화 보면서 몇 번이나 소름이..ㄷㄷ ,10,1
201,이게 왜이리...평점이 높은지 이해가 안간다.다 알반가? ,1,0
202,"요즘 급식이나,20대초반은 이런류 좋아하는구나.. 너무 유치하고 스토리도 이상한데;; 몸이 바뀌는데 왜 서로 좋아하는거지?? 1.몸교체 2.주위영향 3.남자가 바뀌지 않는몸에서 찾기시작 4.술 5.재난예방 6.뜬금포...",1,0
203,거품만 이빠이 들어있네 ,1,0
