,document,star,label
16,장국영을 추억하게 해주는 영화중 하나. 그리고 내 인생 최고의 영화. 이런 대작이 다시 나올 수 있을까? ,10,1
17,방금 봤다. 마지막 때문에 지금 혼이 빠져나간 느낌. 말로 설명할 수 없는 여운... ,10,1
18,짙은 경극분장에 가려진 그들의 삶 ,10,1
19,이 영화에 별점을 매긴다는것은 말이 되지 않는다 하지만 이영화를 본후 나의 감정을 누구에게든 알리고 싶었다 말이 필요없다 ,10,1
20,장국영연기에 한번 더 놀란 영화ㅋ마지막 표정은 잊을수 없다 최고.. ,9,1
21,영화본후엔 세상 다 산거같은 느낌들어서 싫지만 또 언젠가 찾아보겠지 ,10,1
22,내가 태어나서 본 영화 중 가장 아름답다 ,10,1
23,장국영과 함께 영화팬들 가슴속에 영원히 기억될 영화. ,10,1
24,"동양 최고의 명작, 지루하지 않습니다 ",10,1
25,데이가 곧 장국영이었고 장국영이 곧 데이였다. ,10,1
26,장국영의 위엄ㄷㄷ ,10,1
27,"10점으로도 부족하다. 명작이다. 첸카이거 감독의 다른 영화들도 보고 싶어졌다. 물론, 장국영과 장풍의, 공리 또한 대단했다. ",10,1
28,한편의 영화이상의 가치를 지닌 영화.... 영화라고 하기엔 그 영향이 너무나 크다. ,10,1
29,영화를 다 감상하고 난 후 머리가 어지럽고 정신이 아득하다. 영화 보는 내내 화면에서 눈을 뗄 수 없다. 영화에 감사하다. ,10,1
30,"희노애락이 담긴 한편의 경극처럼, 휘청거리던 데이의 한이 서린 인생사. ",10,1
31,장국영연기 진짜.... ,9,1
32,장국영을 왜 이리 늦게 알게 되었을까 ... ,10,1
33,이 영화가 10점이 아니면 10점일 영화가 몇편이나 될까 ,10,1
34,관람객이 영화는 세계문화유산으로 지정되어야 합니다 ,10,1
35,정말 영화다본후에도 가슴먹먹하고 할말잃게만든영화는 처음이에요 장국영과 공리의연기가정말..대박 ,10,1
36,장국영의 눈빛이 잊혀지지가 않는다 ,9,1
37,말도 안되는 영화 감히 명작 20년이 흘러도 먹먹함은 말로 못다하네요 손끝까지 연기하는 장국영.. ,10,1
38,극찬  정도가  아니라..뭐랄까.. 평가를 한다는 것 자체가 우스워진다고 할까.. 뭐라고 논할 수가 없다..논하기에 너무 죄송스러워서..장국영은 아마 평생 리즈로만 기억될 듯...장국영의 모든 연기 하나 하나가 설레...,10,1
39,예술이 영원할 수 밖에 없는 이유를 알게되었습니다. 누구나 부딪히게되는 인생의 무게가 고스란히 느껴지는 영화였습니다. 예술혼이란 바로 이런것... ,10,1
40,여운이긴영화 ,10,1
41,당연히 10점 먹고 들어간다. 최고의 영화로 손색없다. 찬사를 받을 만한 장국영의 연기. ,10,1
42,장국영의 영혼이 깃든 영화. 눈빛으로 수 만가지를 말하다. ,10,1
43,무슨 왕의 남자랑 비교를 하나. 감히 ,8,1
44,한 줄로 표현 할 수 없다. 장국영이라는 사람만 계속 생각난다. ,10,1
45,아! 어린 시절에 봐도 좋은 영화란 것을 어렴풋이 알았는데 어른이 된 지금 보니.. 정말 엄청난 영화구나. 슬프고 아름답다.. ,10,1
46,이걸 지금 보다니.. 장국영이 왜 대단한지 알겠다. ,10,1
47,다섯번을 보게 한 영화다. 앞으로도 쭉 다시 볼 것 같다 보고 나서도.. 처음부터 다시 보고싶게끔 하는 영화. 시대적 배경과 맞물린 비극적인 사랑 어쩌면 그런 마지막이 도즈에겐 비극이 아닌 걸까? 배우들의 표정연기가...,10,1
48,한 떨기의 꽃이 시대와 함께 지는 것을 목격했다 ,10,1
49,패왕별희 속 장국영의 눈빛은 잊히질않네요? ,10,1
50,관람객난 본디 사내아이로 계집아이도 아닌데 ,10,1
51,가끔 어떤 배우들을 보면 카메라에 영혼을 배출하는 듯한 느낌까지 주는 배우들이 존재하는데 장국영이 바로 그 대표적인 예이다. ,10,1
52,"수백편의 영화를 보았지만 가히 그 중 최고라 할 수 있는 영화였다. 밀려드는 여운과, 마음에 고스란히 내려앉는 삶의 메시지. 그들의 기구한 운명을 가슴으로 꼭 한 번 느껴보시기를.. ",10,1
53,중국의 기억을 걷다. ,10,1
54,미친 것 같다 이 영화...ㅋㅋㅋ 장국영 마지막 눈빛이 머리에서 지워지질 않는다 사실 옛날 영화라 재미없을 것 같고 중국 영화라 생소하기만 할 것 같았는데 일단 보세요 설명이 필요없고 그냥 갑 오브 갑입니다.. 계속...,10,1
55,말로 형용할 수 없다. 장국영이 보고싶다. ,10,1
56,지루하지 않은데... 솔직히 지루하다고 느끼는건 골이 비었다는걸로밖에 보이지 않네요. ,10,1
57,벅찬 마음에 네이버 평점을 하러왔지만 이미 다른사람이 써놓은 글이상의 표현을 하지 못하겠다. 그만큼 대단한 영화 ,10,1
58,늦게라도 이 영화를 보아서 다행이라고 생각했다. 최고였다! ,10,1
59,중국 영화사에 길이 남을 명작...장국영의 연기는 정말 최고다.. ,10,1
60,소름. ,10,1
61,10대에는 우정과노력. 20대에는 사랑과 고통. 30대에는 역사과 인생이 보인 영화. 40대 50대에 이 영화는 어떤 의미를 안겨줄지 궁금하다. ,10,1
62,영화에 인생과 시대를 담았다. 이다지도 여운이 남는 영화는 드물다...! ,9,1
63,"역사, 사랑, 인생. 많은 걸 말하고있지만 전혀 넘치지도, 부족하지도 않다. ",10,1
64,20년 됐는데도 감동은 여전하네 ,10,1
65,이걸 동성애영화로 본 당신은 영화를 잘못 봤다. ,10,1
66,"순수한 예술인의 극치를 보았다. 최고. 좋은 시나리오는 명연기를 자아낸다. 하나하나가 명장면, 명연기, 명대사. 좋은 연출도 한 몫. 무엇보다 장국영의 연기가 너무 아름다움. ",10,1
67,관람객왜 명작인지 알 수 있음..그와중에 장국영 연기는 최고..3시간이 너무 빨리가서 꿈꾼것 같은 기분 ,10,1
68,안 보고 살기엔 인생이 아깝다 ,10,1
69,남자가 아름답다고 처음 느낀 영화 ,10,1
70,중국 근현대사에 투영된 두 사람의 인생. 탄탄한 스토리에 뛰어난 연기가 돋보이는 최고의 명작이다. ,9,1
71,요즘 중국영화는 왜 이런 영화를 못 만드는지 모르겠다 ,10,1
72,여기서 장국영에게 반함ㅎㅎ 패왕별희 괜히 유명한게 아니였음 ,10,1
73,장국영이 칸영화제에서 남우주연상을 받지못한게 제가 평생 아쉽네요 ㅠㅠ  모든사람들이 인정하는 예술적인 연기력이지만 상복이 유난히 없었던 레슬리... 너무 사무치게 그립습니다.. ,10,1
74,꼭 한 번 보세요.명작입니다. ,10,1
75,"인간의 심리를 잘 그려낸, 그리고 그럴 밖에 없던 스토리 ",9,1
76,이 영화를 보고 나면 다른 영화들은 눈에 차지도 않는다 ,10,1
77,"이영화를 보고 동성애가 싫어서 집중이안된다느니,게이연기가 싫다느니 하고 말하는건 3시간을 날린거나 마찬가지. 참안타깝다 ",8,1
78,세 사람의 일대기를 옆에서 같이 지켜본 것 같다. 두지에 대한 주샨의 애증의 마음이 너무 슬펐다. 슬픔이 있었지만 기쁨도 있었으리 다음생엔 더 행복하기를 주샨... ,10,1
79,지금은 볼수없는 장국영의 영화 패왕별희는 천카이커는 정말 중국을 잘알고 정말 사랑하는 감독이다 그의 연출력 하나하나 노력이 보인 영화 ,10,1
80,몇번이고 돌려봐도 가슴 먹먹한 영화. ,10,1
81,경극과 닮은 인생 ,9,1
82,"격동의 시대 속, '예술' '여성' '사랑' 을 홀로 한평생 부여잡고 살아가기 ",10,1
83,어떻게 말해야할지 모르겠습니다 어떤 의미인지 모를 눈물이 납니다 언젠가 이 영화의 의미를 확실히 이해하는 날이 왔으면 좋겠습니다. ,10,1
84,중국영화 역사상 최고의 걸작...손끝을 넘어 영혼까지 연기한 장국영 ,10,1
85,마스터피스. 시대를 타지 않는 명작이다. ,10,1
86,꼭 봐야 될 명품영화.. 캐릭터에 완벽히 빠져든 장국영 연기력은 세계최고라 불릴만하다. ,10,1
87,원래부터 초한지를 좋아했지만 이 영화는 초한지도 섞여 있는 느낌도 주고 나이가 들어서 보면 약간 자살충동도 느껴질 수도 있다 영화가 끝나면 정말 인생을 다 살은 것 같은 느낌이 든다 ,10,1
88,"처음엔 아 중국영화다 했으나, 지금봐도 어색함이 없을만한 영화네. ",10,1
89,말없이 10자채우고 가지요. ,10,1
90,장국영이머릿속에서온종일머무름ㅠㅠ ,10,1
91,세시간동안 넋을 놓고 봤던 영화. 배우의 연기 하나하나가 너무나도 섬세해서 실제로 저런 인물이 있었을 것만 같다. ,10,1
92,장국영의 길이길이 남을 영화 ,10,1
93,인생영화이자 장국영을 처음으로 알게해준 영화 대작명작 ,10,1
94,여운이 쉽게 가시지 않는 영화 장국영의 눈빛이 잊혀지지 않는다 ,10,1
95,"말해 무엇하리 miss u,  Leslie ",10,1
96,"패왕별희는  어떤 찬사를 해도 아깝지 않은 영화다. 영화  마지막부에  공리와 장국영의 눈빛이 아직까지 잊혀지지 않는다, 어떻게  그런 눈빛연기를 할 수 있는걸까? ",10,1
97,중국에 풍운같은 운명을 제대로 보여준 영화 94년생으로 대학 교양수업 중 처음 접했지만 아직도 영화에서 받은 충격과 막막함은 생생. 장국영의 연기는 정말 일품. 미인박명이 딱 들어맞던 아쉬운 사람.. 요즘 시대에 개...,10,1
98,나에게 3시간의 집중은 쉽지 않은 것인데 어느세 막을 내리고 있었던 영화... 중국의 역사를 알고 봤다면 더 좋았을 영화 ,10,1
99,처음본날 3번봄....내인생영화 ,10,1
100,내 인생 최고의 영화. 장국영이 보고싶다. ,10,1
101,장국영은 데이고 도즈다.. ,10,1
102,단언컨대 내가 본 영화 중 최고라고 말할 수 있다. 시대의 변화와 아픔을 경극이라는 소재와 세 사람의  이야기로 이렇게 풀어낼수있다니 .. 10대부터 30대까지 10번은 넘게 봤지만 볼때마다 새로운 감정이 들고 몰입...,10,1
103,장국영의 영혼이 작 품 한곳에 머물러 있다면 바로 이 곳일 것이다 ,10,1
104,왜 항상 우희만 죽어야하지?... ,8,1
105,제가 당신을 기억합니다.사랑해요. ,10,1
106,보고 나서 너무 우울하다. 차라리 안볼껄 그랬다... ,7,1
107,오랜만에 다시 보니 저마다의 장면이 인상깊지만 쥐센이 데이를 안아서 토닥이는 장면이 아리네요. 무슨말이 필요한 영화일까요 ,10,1
108,극도로 아름답습니다. 인생의 영화중 하나 ,10,1
109,"영화 제목만 들어도 가슴이 아프다. 영화가 끝나도 극에서 빠져나오지 못한다,그처럼.  이 영화를 본 지 몇 년이 지나가지만 아직도 난 데이에 대한 향수에서 헤어나오질 못한다...장국영이 행복하길 기도한다. ",10,1
110,아역  연기도 장난아니네요 장국영의 눈빛과몸짓을 잊을수가없다  오로지 경극과사랑밖에몰랐던 나약한인간의  죄값이 권력이라는 이름아래 너무나가혹하네 ,10,1
111,무슨 말이 필요하지. 장국영 자체가 청데이다. ,10,1
112,영화 생각할때마다 눈물이 난다 ,10,1
113,중국의 근대사를 경극을 통해 잘 보여준 작품으로 장국영의 마지막 장면에서의 눈빛을 잊을 수 없다.. ,8,1
114,장국영.... 그로인해 완벽하다 ,10,1
115,"한번 웃으면 온 세상이 봄이요, 한번 훌쩍이면 만고의 수심이 가득하니 당신을 노래한 것 같군 ",10,1
116,"패왕별희,중국의 근대사,그리고 장국영.완벽한 콜라보 ",10,1
117,"마지막 부분, 데이가 천천히 고개를 돌리며 형언할 수 없는 눈빛으로 미소 지을 때 세상에 태어나 처음으로 느낀 감정이 들면서 엉엉 울었다. 아직도 그때의 장국영을 생각하면 여러가지 의미로 눈물이 난다. ",10,1
118,이 영화를 본 후 나에게 패왕은 우희(장국영)이었다. ,10,1
119,'인생 최고의 영화'라는 말은 이런 영화에 어울리는 것이다 ,10,1
120,"한참을 멍하게 만든 영화, 슬프도록 아름다운 영화다. 길이길이 남을 대작. ",10,1
121,이영화와 야동 2편을 동시에 틀어져있다면 단한번도 야동안보고 패왕별희에 몰입할자신이있다. ,10,1
122,가장 완벽한 영화중 하나 ,10,1
123,인생 명작. 중국 근현대사를 알고 보면 더욱 와닿을 것이다. 사회적 이데올로기와 시대의 변화에 끌려가는 사람들. 자신의 삶 그 자체였던 경극과 복잡한 현실의 사이에서 혼란을 느끼는 데이. 장국영의 연기는 최고였다. ,10,1
124,관람객완벽한 영화란 게 있다면 패왕별희를 두고 하는 말. ,10,1
125,"관람객어떤 작품들은 과거의 장면들을 통해 아직 도착하지 않은 시간을 스크린에 재현하곤 하는데, 우리는 그것을 걸작이라고 부른다. ",10,1
126,관람객장국영의 연기는 정말 최고 ,10,1
127,전무후무급 영화가 몇 있는데 그 중 하나 ,10,1
128,영화분위기가 장난아니다. 헤어나오기힘들만큼의 강한 영감을 준다. 두고두고 또 보고싶고 볼수록 다가오는 의미가 커질듯하다. 데이가 행복했으면좋겠다. ,9,1
129,마지막장면 3번돌려봄 그리고 벅차오르는 카타르시스 ,10,1
130,울고 싶을 때는 울 수 밖에.... ,10,1
131,10점준2번째영화최고 ,10,1
132,그당시의 경극과 각 사건들을 다루어 역사적으로 도움이 되었다. 특히  경극의 쇠퇴까지 잘 보여주고 있다.경극을 하면서 자신의 정체성에 혼란을 겪은 데이의 역할도 정말 감명깊었다.다시보니 추천하고 싶은 영화중 하나로 ...,10,1
133,역시...우리꺼거!!! 스토리 괜찮고 .. !! 굳굳 ,10,1
134,"자신은 데이와 닮았지만, 데이 보다 행복하게 살고 싶다 했던 그였는데.. ",10,1
135,보는 내내 영화의 에너지에 넋을 빼앗긴다... 그걸 이끄는 건 단연 장국영. 하지만 그걸 잡아주는 장풍의의 묵직함과 공리의 고요함 또한 결코 잊을 수 없다.... 개인적으로 처음엔 장국영에 넋이 나갔는데 시간이 갈수...,10,1
136,장국영의 연기는 언어를 초월한다이 영화 죽기 전에 꼭 봐야함 ,10,1
137,재개봉해주는데 극장가서 안보는 사람은 정말 후회할 것이다. 1994년 최초개봉 시 2번가서 본 영화 내 생애 최초로 재관람한 영화 ,10,1
138,장국영. 보고싶다.. ,10,1
139,중국영화에 점수를 주라면 이미 패왕별희에 다 줘서 없다고 말할 것이다. ,10,1
140,장국영 그가 보고 싶다. ,10,1
141,볼떄마다 보는 느낌이 다른 영화. 장국영을 위한 영화이자 장국영이기에 가능한 영화이다. ,10,1
142,장국영 눈이 말해주는 영화 ,8,1
143,러닝타임이 막 끝났다. 이런 영화를 왜 이제까지 모르고 있었는지 모르겠다 ,10,1
144,최고의영화!!  이 영화를 통해 장국영을 알게 되었는데 이미 돌아가셔서 참 슬픕니다ㅠㅠ  살아만 있다면 죽기전에 꼭만나보고싶은  배우입니다 ,10,1
145,장국영의 연기와  첸카이거 감독의 연출력은 상상 이상이였다 . 장국영이 너무 아깝다 보고싶네 ,9,1
146,꼭보세요 전혀 지루하지 않습니다 ,10,1
147,명작중명작 ,10,1
148,영화가 재밌을수도 있다는걸 처음 일깨워주고 일주일간을 내내 패왕별희 생각만 하게 만든 영화 ,10,1
149,장국영이 그리워지게 만드는 명작영화 ,9,1
150,와... 장국영... ,10,1
151,마지막 씬 장국영 눈빛 아~~ 25년이 지난 지금까지 잊혀지지 않는다 ,10,1
152,백번을 봐도 가슴이 아픈 영화...내 생애 가장 위대한 영화. ,10,1
153,호랑이는 죽어서 가죽을 남긴다더니...장국영 그는 패왕별희를 남기었다... ,9,1
154,몇 번 봐도 가슴 아픈 영화. 영원한 장국영.... ,10,1
155,이 영화를 평하는거 자체가 실례다. ,10,1
156,너무나도 아름다운 것들을 보았다. ,10,1
157,개봉후 24년이 지난후 본 영화...이제라도 볼수있어 감사드립니다. ,10,1
158,재개봉 안하나요 현기증난단 말예요 ,10,1
159,시간이 흘러도 콘텐츠로 존재하여 계속 남아있다는 사실이 감사하게 느껴진다 ,10,1
160,정말 놀라운 영화다. 모든 배우들의 연기가 하나가 되었다. ,10,1
161,"어떤 사람들은 예술을 하지만, 어떤 사람들은 그들의 존재 자체가 예술이라는 말을 생각나게 하는 영화 ",10,1
162,많은 사람들이 꼽는 인생영화 .... 마찬가지로 나에게도 인생영화 ,10,1
163,내 인생  최고의 영화 .. 집중력 약한 내가 긴 러닝타임에도 불구하고  시간가는줄 모르고 봤음 ,10,1
164,한 명의 패왕과 두 명의 우희 이야기 ,10,1
165,장국영 기일에 아무 생각없이 본 영화. 영화가 예술이라는 것을 깨닫게 해 준 영화. ,10,1
166,최고의 영화라는 표현 외에 무얼 더 말할 수 있을까 ,10,1
167,예술이 무엇일까 의문이 들 때 찾아보는 영화.. 감히 내 인생 영화라고 생각해 봅니다. ,10,1
168,진짜 우희의죽음의로 생을마감한 데이 마지막의로 샬로를바라보며 짓던희미한미소 ...이건 불후의명작이다 ,10,1
169,10번 봤다 . 볼때 마다 보는 관점에 따라 다른 감동이  장국영니 최고다 ,10,1
170,무슨 말이 필요하겠는가?? 진짜 이런게 영화라는거다!! ,10,1
171,모든 게 완벽한 영화... ,10,1
172,장국영과 공리의 연기를 보며 소름돋았던게.. 극중 실제인물인줄 알았습니다. 특히 장국영의  눈빛과 말투 잊혀지지가 않습니다.... 최고의 연기였습니다! 이 작품은 명작이라 3~4번 봐도 질리지가 않을거 같습니다 ^^...,10,1
173,내가 왜 이걸 이제야 본거지... ,10,1
174,"손짓,눈빛,목소리 하나하나가 머리속에서 떠나질 않는다.... ",10,1
175,첸카이커 감독이 이보다 더 한 영화를 만들 수 있을까? 정말 데이역할의 장국영 연기는  최고를 넘어서 환상적이다.마지막 장면의 장국영 눈빛은 잊혀지지가 않는다... ,10,1
176,역사적 혼란기 개인의 혼란 사회의 혼란 ,10,1
177,미친영화미친영화미친영화 ,10,1
178,기대 이상의 영화였다. ,10,1
179,아주 오래전에보고 충격과 격한 여운이 오래남은영화 그래서 다시보기로했다 ,10,1
180,사실보고있을땐 별 감흥이 없었어서 평점안남기고 장국영이 인상깊어서 장국영만찾아봤는데 보고난뒤 일주일정도 지났는데 그동안 여운이.. ,10,1
181,이게 93년도 영화라니.. ,10,1
182,"장국영때문에...다시 보고싶고, 다시 보기 힘든 영화 ",10,1
183,그가 그립습니다... ,10,1
184,정말명작이로군요.. ,10,1
185,잊을때만하면 돌려보는영화 ,10,1
186,딱히 여기에 말이 필요없다고 생각합니다. 지금 봐도 멋지네요. ,10,1
187,최고. 말이필요없다. ,10,1
188,말할 것도 없이 최고.. ,10,1
189,데이는 샬로를 정말로 사랑했을까? ,9,1
190,가슴이 먹먹하다 ㅠㅠ 예술로 슬픔과 애절함을 잘 표현한 영화 ㅠㅠ ,10,1
191,진짜 최고다... ,10,1
192,명작중의 명작. ,10,1
193,최고... 그리운 장국영 ,10,1
194,왜 장국영이 그리도 아름답다 소리 듣는지 90년생은 이제야 알거같다. ,9,1
195,"우희로서의 정체성을 강요받고 항우를 사랑하게 된 경극배우, 그 이별이 아련하다 ",7,1
196,장국영이라는 배우가 더 이상 이 세상이 없다는 사실이 슬플뿐이다. ,9,1
197,왜 상단의 전체평점이 10점만점이 아닌지 의아하다... ,10,1
198,장국영의 엄청난 연기 ,8,1
199,장국영의연기...아름다운 영상... ,9,1
200,한 배우의 연기의 혼이 불탔던 영화. ,9,1
201,안타깝네요...그래도역시장국영씨연기는훌륭..잘봤습니다 ,9,1
202,"당시 중국 사회적 분위기라면 동성애, 자살 이런 자극적이고 파격적인 소재였는데 굉장히 앞서간 영화가 아닐까싶다. 마지막 죽기전 장국영의 미묘한 표정이 아직도 잊지못한다. 과연 이런 영화가 또 나올 수가 있을까..? ",10,1
203,아시아 역대 최고의 걸작 ,10,1
204,영화 좀 보는 사람들이라면 여러번 접했을 영화 ,10,1
205,"더 이상 말이 필요없음 너무 완벽함.. 제작자, 감독, 작가, 배우 등등 본인들도 다 만들고 놀랐을듯 ",10,1
206,영화 시작부터 끝까지완벽함... 장국영뿐만아니라배우 모두...지루할 틈 없는 이야기..아 이런 영화가 또 있을까.. ,10,1
207,당애이성왕사 주제곡도 쩔어요.장국영과 공리의 슬픈눈빛.ㅠㅠ ,10,1
208,처음 본 장국영 영화. 그리고 그는 한번에 나에게 대배우가 되었다. ,10,1
209,감히 제가평가할 작품이 아니네요 ,10,1
210,다시보고싶은데..다운로드 받고싶다.. ,10,1
211,영화가 끝나고 크레딧이 올라갈때 인생이란 거대한 꿈을 한바탕 꾼 느낌이었어요. 역사의 큰 흐름 속에서 개인의 삶은 나약할 수밖에 없구나. 장국영이 영화에서 재앙은 우리가 한발짝씩 다가가는 인과응보같은 것이라고 한 말...,10,1
212,봐도 봐도 좋다ㅎㅎㅎ 장국영ㅜㅜ ,10,1
213,장국영에 빠지게 된 영화 ,10,1
214,최고의영화.. 그가그립다 ,10,1
215,중국영화 레전드. 이만한 중국영화는 더이상 없다 ,10,1
216,"불후의 명작, 불후의 배우, 불후의 연기 ",10,1
217,"불우한 시대로 인해 상처받은 인물 모두가 안타깝고 슬프네요...인생의 덧없음 느끼면서도, 앞으로 더 이상은 사회로 인해 고통스러워하는 사람이 없으면 좋겠다는 생각이들었어요연기를 너무 잘 해서 감정이입도 잘되고 스토리...",10,1
218,비극적인 감정의 교차가 정말 훌륭하다 ,10,1
219,2시간 짜리 영화네 하고 봤는데 끝나고 보니 3시간 짜리 영화 ㄷㄷ ,10,1
220,이 명작을 지금에야 보다니... ,10,1
221,뭐라 할하기 어려울 정도로 깊은 감정과 생각을 남기는 영화 ,10,1
222,170분이 길게 느껴지지 않았어요 ,10,1
223,내용도 영상도 배우도 최고인 명화. ,10,1
224,여운이 남는... 훌륭한 영화 ,10,1
225,내가 살면서 이런영화를 또 볼수있을까 ,10,1
226,학생때 보고 충격에 빠졌던 작품..평생을 기억할 영화 패왕별희를 보고 인생의 첫번째 영화로 단 한순간의 망설임도 없이 나의 1순위 영화가 되었다. ,10,1
227,내인생최고넘버원영화 ,10,1
228,이 영화를 즐기기위해서 지식이 필요할거같다.배우들의 연기가 빛을 발했고 보는 순간마다 장국영의 행동과 몸짓하나가 우희를 나타내고 있었고 그역활에 충실했다.데이를 보면서 그의 말못할 비밀과 더불어 마음을 생각하면 마음...,7,1
229,"리뷰같은데 보면 말로 표현할 수 없다고 하는데, 패왕별희는 말로 표현할 수 없다는 말로조차 표현할 수 없다. ",10,1
230,장국영...ㅠㅠㅠ 이 영화는 정말.. ,10,1
231,장국영이 얼마나 훌륭한 배우인지 새삼 느끼게 해주는 영화..정말 명작이다. ,10,1
232,명불허전~ 내가 본 중화권 영화의 최고봉!! ,10,1
233,영화로서 필요한 모든것을 갖춘 영화 ,10,1
234,장면 하나하나 오래도록 가슴아프게 기억될것 같다. 장국영이 보고싶다. ,10,1
235,나에게 장국영이라는 배우를 알게해준 두 번째 영화...최고다 ,10,1
236,마지막 여운이 아직독 가시지 않는다 ,10,1
237,굳!! 10자 쓰기 귀찮 ,10,1
238,진짜 어지껏 본 영화중에서는 최고여운 kia~ ,10,1
239,진정한 연기는 이처럼 눈으로 하는 것이다. ,9,1
240,"데이는 우희 그 자체였다. 소름끼치는 몰입도, 영화 여운때문에 잠을 이룰 수 없다. ",10,1
241,삼십분 보고 자려다 몰입도 쩔어서 다 봤다.. 망했네 ㅠㅠ ,10,1
242,시간가는줄모르고봄  듣던대로 명작 ,10,1
243,내인생최고의영화 ,10,1
244,우희로 인생을 산 데이가 너무 불쌍하다... ,9,1
245,장국영의 슬픈 영화 ,9,1
246,장국영은 신이었어. ,10,1
247,"장국영,하면 가장 먼저 떠오르는 영화..남자가 이런역을 연기했다는게 놀라울따름 ",10,1
248,장국영은 어떻게 그런 눈빛과 몸짓을 낼 수 있지? ... 잊을수가없다. 진짜 묘한 사람. ,10,1
249,천카이거 감독은 이 영화에 모든걸 쏟아붇고 망작 전문 감독이 되었다 ,10,1
250,영화 좀 보았다고 하는 사람의 기준은  이 영화를 보았느냐? 안 보았느냐?라고 판단지을 정도다. ,10,1
251,명작의 반열에 오른 영화는 그만한 이유가 있다. ,10,1
252,인류의 유산이라는 말에 심히 공감한다이 영화는 그냥 미쳤다 ,10,1
253,우희가 되어라 해놓고 우희가 되지 말라 한다. 경극으로 시작해 경극으로 끝나는 인생. ,10,1
254,오 패왕별희 2020년 4월 1일 재개봉 젠장 내가 이 영화를 2004년에 나온 DVD로 밖에 볼수가 없어서 한이었는데 드디어 극장개봉이다 이건 반드시 본다. 만일 첸 카이거 감독이 패왕별희 이후로 계속 작품을 잘 ...,10,1
255,데이!!!! 도즈... ,10,1
256,배우들이 한동작 한동작 움직일때마다 실제같은숨결이 느껴졌다. 주연배우들 연기력은 정말 최고*별점테러들 꺼져라좀 ,10,1
257,잘만든 영화 인데 보고 나면 너무 머리가 아프다. 휴식이 필요한 영화 ,10,1
258,시진핑 OOO야 너 때문에 이제 이런 영화 안나오는거야 이 OO은 놈아 ,10,1
259,인생영화로 꼽는 단 하나의 명작 ,10,1
260,사람에 따라선 충격과 후유증이 심할 수도 있지만 난 이 영화를 추천하고 싶다. 한평생 자신의 인생을 경극처럼 살다간 데이의 이야기를 다른 사람들은 어떻게 감상할지 정말 궁금하다. ,9,1
261,극중에서 장국영이 칼로 자신을 찌르기 전에 마지막으로 미소짓던 장면은 정말 최고였다. ,10,1
262,문화대혁명 비참하다 .. 역사가 어떤지 알고보면 지루한영화가 결코아니다 너무 슬픈영화야 모택동이 중국을 다 망쳤다 특히문화적인것들  근데 지금 천안문에 아직도 사진이 걸려있는거보면 너무나 아이러니 .. ,10,1
263,명작 정말 미친듯한영화 ,10,1
264,감히 평점을 매길 수도 없는 시대의 명작인데 아래에 1점준놈때문에 빡쳐서 별점세탁함 ,10,1
265,두가지가 아쉬울 뿐. 영화관에 보지 못했던것.   이런 영화가 앞으로 나올수 없다는것 ,10,1
266,연기를 넘어선 무언가... 감히 내가 평가하기엔 걸작 중에 걸작이었음... 10점 밖에 주지 못하는 게 한스럽다.. ,10,1
267,표정이 아닌 눈빛으로 모든 연기가 가능한 장국영이기에 가능한... 진정한 예술인 ,10,1
