,document,star,label
18,"관람객야성적이면서 세련되고, 반짝이면서 어둡고, 섹시하면서 아름다운 영화! 조나단 리스마이어스의 꽃미모와 이완 맥그리거의 빛나는 청춘의 각인! ",10,1
19,믿고 보는 이완맥그리거와 크리스챤 베일.. OST 쩐다!! ,10,1
20,조나단 때문에 봤는데 이완맥그리거 매력에 빠졌다ㅠㅜ볼땐 난해해서 약간 지루했는데 여운이ㅠㅜ 한번 더 봐야겠다~ ,9,1
21,한동안 빠져있었던 영화. 80년대말의 영국에 더 가보고싶긴하지만. ,10,1
22,"맥스웰디몬이란 페르소나를 통해 스타맨 데이빗보위를 알고, 이해하게 해준 고마운 영화. ",10,1
23,관람객이해는 어려웠지만 볼거리가 넘친다!  이건 작품이다 ,7,1
24,관람객언제나 스타일이 이긴다 ,10,1
25,관람객조나단 리스 마이어스 진짜 이쁘게나오네;; 근데 이사람들 사는게 막장이... 아무리 생각해도.. ,7,1
26,반짝이게 빛나고 산화된 글램락의 신화와 오스카 와일드 유미주의의 결합. ,10,1
27,"사실 브릿팝,락은 오아시스, 스웨이드, 블러, 펄프, 듀란듀란, 등 데이빗 보위 이후 세대만 제대로 알고 있었다. 70년대 글램락의 분위기를 느끼게 해주는  영화. 데이빗 보위와 롤링 스톤즈가 듣고싶다. ",10,1
28,화려한 절정 속 그들의 삶은 그 곳에 존재했다. 지금은 알 수 없지만 간접적으로나마 황홀했다. ,10,1
29,관람객덧없는 아름다움과 열정의 향연 ,9,1
30,참으로 에지있는 음악영화 같다~~ ,10,1
31,"이미지로 세상을 바꾸려 했으나, 그 이미지가 실제가 되어버린 먹먹한 글램록 ",10,1
32,세상을 바꾸려하다 본인들만 바뀌어버린.. 그렇다고 누가 헛되다 판단할 수 있겠는가 ,8,1
33,다른 이들은 원스니 라라랜드니 비긴어게인이니해도 내 인생의 음악영화는 바로 이 것. ,9,1
34,아름답게 미쳐있던 것들이 시간이 지나 제 자리로 돌아왔을 때 불어오는 공허함은 어떻게 해야할까 ,8,1
35,이미지와 사랑에 빠진다는 말이 뼈저리게 다가왔다. 더불어 크리스찬 베일의 새로운 얼굴을 발견한 느낌 ,7,1
36,관람객영화는 거짓말 보태서 열댓번은 본 것 같습니다. 거짓말 안보태면 OO전부터 백번은 돌려 봤어요. ,10,1
37,관람객독특해....1010 ,7,1
38,"음악이 너무 좋았고, 영상이 아름다웠고, 배우들은 그 인물 자체로 영화 속에서 살아있었다. 무엇보다 영화가 가지고 있는 분위기가 정말 아름다웠다. ",9,1
39,뮤지컬이 별로인 나에게 진심으로 다가온 영화 ,10,1
40,관람객꿈과 이상의 좌절을 화려한 펄글리터 메이크업속에 숨겨놓았다가 메이크업이 지워진 맨얼굴 처럼 적나라하게 보여주는 영화 ,10,1
41,관람객나같은 범부는 이해하기 어려우나 매력있음 ,7,1
42,예술로 투영된 삶의 이미지. ,9,1
43,대단한 영화...난 최고의 영화를 꼽으라면 바로 이 영화...그만큼 잊혀지지않는다. 스타일리쉬...영국에 꼭 가고싶게 만든 영화 ,10,1
44,"지루하고 이해하기 힘들었지만, 영상은 꽤나 매력적이었던 . 그저 그런 영화 ",3,0
45,시간이 지나도 순간은 영원하다. ,8,1
46,이미지가 이데아를 파괴한다. ,8,1
47,날 미치게 만든 영화 ,10,1
48,관람객이완맥그리거 최고의 영화 ,9,1
49,70년대 글램문화를 가장 잘 표현한 영화 ,10,1
50,"개인적으로 내 인생의 영화 !이 영화를 연출해준 토드 헤인즈 감독에게 경의를 표함.조나단, 유언 , 크리스천 그리고 토니까지 그 완벽한 시절의 완벽한 아름다움을 표현한 모습과 연기에도 경의를 ! Hot one을 만들...",10,1
51,매력적인 영화.  마치 꿈속을 보는 것 처럼. ,10,1
52,"자유, 방임, 난해함을 뭉뚱그려 궁극적으로 이미지에 귀속 시키고자 한 글램락을 현란한 색과 음으로 보여준다.또한 토드 헤인즈  독특한 편집법은 im not there로 계속된다. ",7,1
53,장면 하나하나 모든것에 의미가 있어요 ,9,1
54,여운 많이 남는다 ㅠ OST도 너무 좋음! ,10,1
55,그래 그랬지.. 세상이 나에게 맞춰질것만 같았지.. ,10,1
56,관람객Oh I was move by your screen dream.Your death cannot kill our love for you. ,10,1
57,관람객글램록에 대한 완벽한 오마주 ,10,1
58,관람객글램록 이렇게나 섹시한 음악이었던가! ,8,1
59,"관람객조금은 난해해서 스토리는 정리안되지만, 음악만으로도 충분히 볼만한 영화라고 생각되네요. 극장서 봐야지 사운드를 완벽하게 즐길수 있어서 만족했습니다. 상영관이 많치 않아상영시간에 스케줄을 맞혀야하는 단점이 있네요. ",7,1
60,생각보다 내용은 없는 것 같음. 심오한 뭔가가 있을 줄 알았는데 ,8,1
61,"미남들을 보는 건 즐거웠지만, 잘 정리되지 않은 스토리..~ㅠㅠ 뒤죽박죽 지루함.. ",7,1
62,"관람객언제 봐도, 눈으로 봐도, 귀로 들어도 황홀경 ",8,1
63,관람객과거에 봤던 영화인데 이번에 개봉해서 다시 보았어요. 나이 들어서 보니 더 좋네요 ^^ 어릴적 추억도 떠오르고. ,10,1
64,관람객헤드윅 이후 오랜만에 접한 좋은 영화.. 약간 지루하지만 않았다면 더 좋았을껄.. ,9,1
65,탐美의 뒷모습 ,9,1
66,세상을 바꾸려 했는데 결국 자신들만 바뀌었다... ,10,1
67,나에겐 너무 어렵다.. 의상들은 예뻤다 갑자기 줌인 줌아웃하는 연출은 뭔가 촌스럽고 별로였다. 영화보다가 중간에 잘 안나오는데  80%정도보다 결국 나왔다. 내겐 너무 어려웠고 몰입되지 않았던 영화.. ,4,0
68,세상을 바꾸기엔 아직 많은이들이 준비가 되지 않았다 ,7,1
69,엄청나군 ,9,1
70,명작 조나단은 너무 아름답다 ,10,1
71,서양판 패왕별희 ,10,1
72,삶이란 곧 이미지이다. ,8,1
73,"일단 글램록을 정말 좋아하는 사람으로서, 음악과 분위기가 정말 좋았어요... 하지만 좋아만 했었지, 그 화려한 이미지 뒤에 가려진 의미는 생각해본 적이 없는데... 많은 생각을 했네요. ",7,1
74,이완맥그리거의 인생작 뭐 흠잡을데가 없는음악영화 글렘락 데이빗보위 오버랩되는 영화 ,10,1
75,10자10자10자10저 ,10,1
76,이들과 같은 삶을 살거나 혹 내 동반자가 이와 같다면 감당하기 어렵겠지만 옆에서 지켜보기에는 아주 흥미로운 삶일 듯. 갠적으로 락음악도 좋아하기에 눈과 귀가 즐겁게 봤다. ,9,1
77,성형수술하고 토미로변한건가 ,10,1
78,"20년만에 IPTV로 봤습니다. 이런건 극장에서 봐야하는데ㅠㅠ 강렬한 화면과 음악... 70,80년대의 글램락의 추억을 일깨어주네요. 젊은 시절 크리스찬 베일, 이완 맥그리거, 토니 콜렛을 보니 왠지 맘이 아련해집니...",8,1
79,퇴폐적 분위기만으로도 그 가치를 다하는 영화. ,10,1
80,반짝이는 모든것들이 아름답다 ,10,1
81,한 때 세상을 평정했던 영국의 글램록을 두시간안에 잘 정리했다. 특유의 분위기와 느낌을 잘 살려낸 명작. ,8,1
82,너무 좋았어요예전영화인데도 이렇게나 잘 만들었다니... ,10,1
83,그냥 자유롭고 달리는 느낌 ,7,1
84,중학교때 마릴린맨슨 참 좋아했었는데 이제 서른이 되서 가끔 생각나서 돌이켜보면 창피하기도 하고 그립기도 하고... 나도 꼰대가 되가는걸까? ,7,1
85,대략 15년전 중딩때 본거같은데 뭔내용인지 전혀 기억안나고 조나단이 ㅈㄴ 잘생긴것만 기억에 남는다.. 다시 한번 봐야지.. ,8,1
86,스타일은 언제나 이기지 ,9,1
87,"오감을 자극하는 벨벳골드마인,내 인생영화 중 단연 으뜸 ",10,1
88,관람객가장 아름답게 빛나는 이야기 ,10,1
89,밝음이 있으면 어두움이 존재한다 ,8,1
90,"""I want to be a Pop Idol."" 역사는 반복된다. ",9,1
91,이렇게 오래 곱씹을 수 있는 영화가 좋다. 정말 화려하고 매력적인 영화.. ,10,1
92,hey see u around... ,10,1
93,뭐라 말하기 힘들지만 안봤으면 한 번쯤 보길 권해본다 ,9,1
94,마성의 두남자섹시함의 끝판왕 하아.... ,10,1
95,관람객음 15년 전의 배우들 모습을 보면서 기쁜한편 슬프다 ,7,1
96,관람객음악이 진짜 죽여줘요ㅜㅜ ,9,1
97,관람객이OO전에 보앗던 여운깊던영화.다시보니 또다른.느낌이네요 ,10,1
98,관람객우리는 세상을 바꾸려 했어. 그런데 우리가 변했지. ,10,1
99,"뛰어난 비주얼, 훌륭한 연출, 탄탄한 스토리의 3박자가 고루 맞은 영화. ",8,1
100,재개봉 하는걸 이제서야 알다니. 감사합니다. ,10,1
101,관람객우리는 세상을 바꾸려 했어. 그런데 우리가 변했지. ,10,1
102,관람객DROP DEAD GORGEOUS ,8,1
103,"관람객글램록,동성애, 해방 ",8,1
104,관람객극장에서 볼 수 있어서 행복했습니다. ,9,1
105,관람객!!비주얼 쇼크!!! ,8,1
106,관람객음악이 너무 좋고 배우들도 매력 ,10,1
107,관람객잘봤습니다 아주재밋게요 ,10,1
108,눈과 귀가 화려해지는 영화랄까... ,10,1
109,관람객오에스티 앨범 나왔으면 좋겠다 ,9,1
110,관람객반짝이는 구두를 신고 당신을 꿰어낼거요. ,9,1
111,인생 최고의 영화~ 봐도봐도 재밌어요 ,10,1
112,관람객조나단 리스 마이어스의 메력이 만개한. 꼭 봐야하는 작품! ,8,1
113,이 영화의 OST는 아직도 종종 듣고 있음. ,10,1
114,OST 하나만으로  점수를 받을 가치가 있다 ,10,1
115,글램 락에 대한 편견이 없어졌다  참 괜찮은 영화 화면이랑 음악이 이렇게 잘어울리기도 힘들듯  재밌게 봐서 좋음 여운 많이 남았습니다 ,10,1
116,관람객세 남주의 완벽한 조화! ,8,1
117,관람객15년이 지난 뒤에 봐도 여전히 훌륭합니다. ,10,1
118,관람객이 영화를 극장에서 볼 수 있다는것 만으로도 행복이다. ,10,1
119,"관람객좋은 음악과배우들,. ",8,1
120,관람객hot one의 전주는 들을 때 마다 늘 설렌다. 어쩌면 음악이 듣고 싶어 다시 영화를 보러 간 건지도.. 그리고 브라이언은 여전히 아름다웠다 ,9,1
121,"무미건조한21세기를살아가는90년대생으로서, 7-80년대의 역동적이고반항적인열정적인, 화려함은허세가아닌멋이었던, 변화가한창이고사람들이깨어나기시작하는그분위기가참부럽다 음악속에서혼란과갈등안정과카타르시스,타락과퇴폐,희망과여...",9,1
122,관람객아무것도 모르는 어릴 적 내게 충격 그 자체를 안겨준 영화 이제는 마스터피스로 기억될 것이다 ,10,1
123,이완 맥그리거 나온다.. ,10,1
124,정말 멋지고 매력적인 영화! ,7,1
125,내가 본  영화 중 단연 최고인 영화다 ,10,1
126,"결국 모든것은 사랑이었다. 누군가는 누군가에게 어떤의미이상의 것을 남겼고. 그것은 달고도 쌉싸래하게, 하지만 아련한 그시절 추억속에서 아름답게 빛난다. 오스카 와일드의 '그것'처럼 영롱하게 남는 그것은...",8,1
127,관람객글램록에 대한 찬가 . 배우들의 연기뿐만 아니라 노래도 어색하지 않아 좋았음 ,9,1
128,관람객다소 거칠고 과격하지만...아련한 옛 추억을 떠올리게 하는 영화 ,8,1
129,극장에서브고싶은데해주는데가없다ㅜㅜ암유어보이투에니센츄리보이흥흥흥 ,10,1
130,당시의 매력적인 분위기란. ,9,1
131,보면 알수있습니다. 흠잡을 곳이 없죠 ,10,1
132,"다시 봤는데도, 너무 좋네요. 정말 멋지고 쿨한 음악 영화. ",10,1
133,지구 문명에서 뭔가 하나만 남겨야 한다면 이것 ,10,1
134,"OST, 색감 모두 훌륭한 영화.  재개봉 감사합니다 영화관가서 봐야지~! ",10,1
135,관람객반짝반짝 빛나는 순간들 빛나는 영혼들 ,8,1
136,"아. 재개봉하는구나. 이 영화를 극장에서 볼수있다니, ",10,1
137,참으로 멋진영화~~다시보고싶다! ,10,1
138,내가 제일 좋아하는 영화예요 ,10,1
139,재미있게 잘 보았습니다. ,1,0
140,A man's life is his image. ,10,1
141,말을 어렵게 해서 다소 난해하긴 하지만 충분히 매력적인 영화. ,9,1
142,good ,10,1
143,ㅇㅣ미지 ,7,1
144,적어도 9점은 된다. 노래좋고 영상미 넘치고~ ,10,1
145,난 좋았음 ,10,1
146,난 극장에서 두번보고 비디오로도 많이 빌려봤었지만....솔직히 이런 음악 좋아하지 않는 사람들에겐 그냥 시끄러운 게이영화로만 기억될수도 있을 영화!!! ,7,1
147,멋진 영화 ,10,1
148,"모르겠다... 내 느낌은 전위예술과 뮤직비디오, 그리고 뮤지컬을 함게 본 느낌... 글렘락에 무지하고, 70년대 영국 락음악에  무지한 사람으로... 그냥 영국 영화 스타일이 특이하단 생각 정도... 그냥 그 엣날의...",7,1
149,"고2, 고3 수험생 시절 나를 굴복시킨 영화. 나의 2년은 모두 벨벳골드마인에 사로잡혀있었음ㅜㅜ 하지만 미워할수 없다. 이 영화가 나에게 끼친 막강한 파괴력을 고려했을 때 10점.....! ",10,1
150,영화를 관통하는 대사 a man's life is his image ,9,1
151,헐.........몇년만에 다시보니  더재밌네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ ,10,1
152,"누군가 내게 생에 최고의 영화를 묻는다면, 난 주저없이 말하겠다. 벨.벳.골.드.마.인이라고,, 그리고 한마디 더. ""스타일, 결국 스타일이 이기지."" ",10,1
153,중딩때 첨 보고 강하게 충격받은 영화.  난 좋아하는데 같이 본 친구는 똥씹은 표정이었지.. ,10,1
154,영상미 훌룡했던 그리고 70년대 영국문화의 향수 ... ,7,1
155,말이 필요 없어!! ,10,1
156,고1때 부천 판타스틱영화제에서 본 영화  최고였다 ,10,1
157,내인생최고의영화... ,10,1
158,hot한 배우들의 광기와 열정사이..  니 청춘은 살아있니? ,7,1
159,모든 것을 지배하는 것은 스타일! 지금도 그 진리는 통한다. ,10,1
160,퇴폐적이면서도 오묘한 분위기와 조나단... 최고였다 ,9,1
161,"영국 락 산업의 몰랐던 면과 함께 패션,음악,동성애,사회속삶is이미지..어렵고 매력적 ",8,1
162,옛다!7점 음악은 흥분되고 짜릿한데. 무식해서 대사에 깊은 의미를 모르겠다. ,7,1
163,잘 만들었군.. 어렵지만 않았어도 ㅜㅜ ,10,1
164,최고란 말로도 부족하다. 음악도 주인공도 그 자체로 빛난 영화.결말이아쉬움 ,10,1
165,대박 잊을수없음 ,10,1
166,잘 만든 음악영화... ,8,1
167,그냥최고 ,10,1
168,좋아요 ,10,1
169,10 정돈 아닌데 그저 자기랑 안 맞다고 쓰레기영화라고 폄하해버리는 놈들 때문에 ,10,1
170,"허구를 통해 완벽하게 구현된, 이상향의 락스타.. ",9,1
171,"불편하고 찜찜하다. 하지만 잘 표현했고, 최고의 캐스팅이었다. ",8,1
172,최고 ,10,1
173,무언가를 표출했어 ,9,1
174,"한 10년 20년 더 지난 후에 봐도 아니, 봐야 진가가 발휘 될 것 같다. ",8,1
175,주인공들의 연기 음악 모두 최고였다 ,10,1
176,"영상미와 음악 좋았다,,,70년대 영국의 문화도 ~~~~~~~ ",7,1
177,.. ,10,1
178,"허상과 실체, 그리고 자유에대한 노래... ",9,1
179,훌륭한 음악영화. ,8,1
180,70-80년대 촌스럽고화려하고은근한 영국롹 양성애자 fake 자살 미스테리를 푸는 기자 ,9,1
181,이해가 잘안가지만 노래가 아주 좋다. ,8,1
182,음악과 영상만으로도 매혹적인 영화 ,9,1
183,불꽃을 피울 센세이션이 필요했어. 그리고 떠나야지 ,10,1
184,이렇게 도발적일수가.. 시간가는줄 모르고 영화속으로 빨려들어갔다 ,10,1
185,자막때문에 제대로 못봐서.. ,7,1
186,패션좋구 음악 멋진영화 조나단리스마이어스 연기력 짱 ,9,1
187,"시민케인의 흐름을 적용, 글램 록의 흥망성쇄를 탁월한 선곡 및 영상과 함께 담아냈다 ",9,1
188,10년 전에도 그랬고 지금도 내게 최고의 영화 ,10,1
189,완벽한 패션. 음악. 전율을 느끼면서 수도없이 되돌려 본 영화 ,10,1
190,탐미의 최후는? ,8,1
191,나중에 한번 더 보면 뭔가 다르게 느껴질까 ,8,1
192,다시 봐도 너무 좋다. 99년도 영화가 이렇게 때깔나게 멋지다니! ,10,1
193,빠순이가 공감할 수 없는 빠돌이 이야기 ,10,1
194,10 ,10,1
195,리비도의 불꽃놀이 ,9,1
196,좀 지나치게 난해하고 화려한 감이 없지 않았지만 보고나니 한동안 가슴이 시리는 ,9,1
197,스타일과 이미지만이 남는다 ,7,1
198,.....................왜라는 물음이 가시질않는다. ,7,1
199,탐미의 최고봉 ,10,1
200,난해하구나 ,9,1
201,퀴어 영화중 가히 최고라 할만한.. 그냥 명작.. ,10,1
202,TTiloveit ,10,1
203,너무 좋았움. ,10,1
204,음악좋음 ㅋㅋ 굳 ,10,1
205,우린 세상을 바꾸려고했다 그런데 우리가 변해 버렸다 ,10,1
206,"이영화 개봉했을땐 고딩이었는데, 그때 감동으로인해 공부도 소홀히했죠.. ",10,1
207,이미지 .. ,9,1
208,This is a fiction that confuses the boundary between reality and dream. ,10,1
209,아~좋다 ,9,1
210,이정도면 7점으로 충분. ,7,1
211,아 끝내준다 진짜. 음악이 있고 화려하고 적당히 퇴폐적인 이런 영화 원츄. ,10,1
212,"영상, 음악, 배우 모두 아름다워요 ",10,1
213,"배우들의 연기에는 박수를 보내지만, 영화는 별로. ",7,1
214,화려하기만 하지 조잡하기 짝이 없다. 하지만 가볍지는 않다. ,7,1
215,terrible ,3,0
216,"데이빗 보위, 마크 볼란, 이기팝. 글램과 펑크의 연대기 ",10,1
217,지울 수 없는 공허함 ,8,1
218,오~예 ,10,1
219,아름다운 영화 깊이 잇는 메세지 man's life is an image ,10,1
220,"사랑과 경멸의 대상, 아름다운 Rocker들의 뜨거운 이야기, ",8,1
221,배우들의 멀쩡한? 지금 모습과는 다른 색다른 모습들. ,8,1
222,머쉬니스트에 이어 크리스찬 베일도 이렇게 망가질 수 있다 2 ,7,1
223,벨벳 골드마인 이거 보고 잠을 못이루었다. 현란한 영상과 마음을 흔드는 음악... ,10,1
224,"묘한매력, 그 시대에 한번 가보고싶은 충동!!왠지이해할수있을거 같은 그들.. ",8,1
225,화려한 영상 볼거리가 짱! ,8,1
226,"표현하는 자유, 표현할 수 있는 능력, 허용하는 존중과 관대 그 성숙한 다양성의 가치 ",8,1
227,데이빗 보위도 거기에 없다 ,10,1
228,음악도 좋고 영상도 좋고 ,10,1
229,나이먹고 다시 보니 어릴때 이해 못했던 대사들이 슬슬 와닿는다.. 흠 또 봐야징 ,10,1
230,조나단 좋아서 봤지만 이완의 매력이란ㅜ 크리스찬 완소남 ㅋ ,10,1
231,멋진배우들덕뿐에 눈을뗄수없었다~ ,9,1
232,"중학교때 처음 봤는데, 음악과 화려한 영상의 조화 굿~ ",10,1
233,확실히 뭔가 뒤죽박죽 휘황찬란한게 이영화의 매력인듯.충분히 매력적인 영화! ,9,1
234,좀이해안가 별로라 생각했는데 다시보니 굿  ost도 너무좋다.. ,10,1
235,뒤죽박죽 지루함의 대명사 ,2,0
236,최고 ,10,1
237,그땐 몰랐지만 지금은 화려한 캐스팅.... ,8,1
238,조나단 리스 마이어스.. 보는 내내 눈을 뗄 수 없었다 ,10,1
239,묘한 기분을 가지게 하는 영화.. 조나단 진짜 여자가 봐도 아름답다 느낀. ,10,1
240,실제 데이빗보위가 쇼만 보여줬다면 그는 지금 이자리에 있을수 없었다. ,10,1
241,락은 사운드다. 글램 록은 쇼 밖에 없다. ,7,1
242,캐스팅이 절묘.... 글램락=이미지 ,10,1
243,아름답고 화려한 색채가 날 자극한다. ,8,1
244,나는 스무살이다 . 내나이 그래도 이때로 돌아갔으면 . ,10,1
245,낭만이 사라진 이 시대를 그리워하며 ,10,1
246,온통 매력적이고 경험하지 못한 시대의 향수를 불러 일으키며 연기까지 좋다 ,10,1
247,"멋진 의상, 멋진 음악...멋지다. ",10,1
248,나는 이런 방임스런 장르 좋아 ,9,1
249,이뻐서 그냥 무조건 좋다 ,9,1
250,굶주린 난역에 곁눈질과 동시에 수치스런 회상이라니 유감일세 ,4,0
251,비쥬얼이 역시! ,8,1
252,인생은 이미지다. perfect. ,10,1
253,배우들의 연기-특히 조나단 리스 마이어스는 카리스마가 최고. 그렇지만 좀 복잡했음. ,9,1
254,"이완때문에 봤는데 비중 별로없고,내용도이해는안됨 ",10,1
255,"잊을수 없는 음악과 비쥬얼, 멋쟁이들의 까칠한 삶 ",10,1
256,내 인생 최고의 영화 중 하나. ,10,1
257,굳 ,10,1
258,빛나는 그들... ,10,1
259,아 역시 이쁘구나 ,7,1
260,난 이런 방임스러운 장르는 모르겠어.. ,2,0
261,고등학교때보고 몇일간 충격을 억누르지 못했던 영화 ,10,1
262,생각보다는 이미지 ,10,1
263,최고! 내가 들어본 OST중에 가장 좋다 ,10,1
264,조나단 리스 마이어스 죽인다...음악도 죽인다...행복하게 영화를 봤다 ,9,1
265,모든 것은 이미지다! ,10,1
266,아직 동성애를 느끼기에 힘든나이 20 살..음악쩔고 배우쩔고 ,7,1
267,아름답다는 말밖엔.. ,10,1
268,노래가 쩔지..무엇보다 조나단이 넘 이뻣다. ,10,1
269,시계태엽오렌지+헤드윅........... ,10,1
270,아...아름다운 조나단... ,9,1
271,세상을 바꾸려 했어. 그런데 우리 자신만 바뀌어 버렸어. 기억에 남는다 ,9,1
272,최고닷! ,9,1
273,ost하나만으로도 멋진영화 ,8,1
274,이때의 조니는 정말 코피가 나올정도로 섹시하다. ,10,1
275,브라이언 멋쪄요~ ,10,1
276,최고! ,10,1
277,쥑인다 ,10,1
278,제대로 이해하고 본다면 머리가 띵할정도로 매력적인영화 ,10,1
279,이 영화에 너무 빠지지 마세요.. ,10,1
280,아름다운 영화.. ,10,1
281,탐미주의 퀴어 뮤지컬 영화 ,8,1
282,"스타일, 스타일이 이긴다 ",10,1
283,기대가 컸던걸까. 헤드윅에 비하면 영 별로. ,2,0
284,매력이 철철 넘치는 영화 ,10,1
285,세 남자의 대조적인 인생. 그 속에서 찾을 수 있는것은 음악이라는 공통점 ,3,0
286,결국 스타일이 이긴다 ,10,1
287,잘생겼다...동성애...영화 굳굳. ,10,1
288,ost는 최고네 ,8,1
289,충격적 영상과 영화 포스터에서의 카피처럼 '스타일이 문제다' ,8,1
290,10점주긴 부족하지만 OST가 최고이므로.내가 갖고있는최고의 OST ,10,1
291,나름 멋있는 영화... ,10,1
292,처음 보고 진짜 몇 달 동안 조나단리스메이어스가..ㅜ ,10,1
293,한번으론부족해 중독성최고! ,10,1
294,배우 열연 좋다! 하지만 구성이 난잡... ,8,1
295,온갖 영향속에 노출되어 허우적거리는 연약한 인간이라는 존재 ,10,1
296,보기 전부터 핏줄이 당겼다. 이런 느낌을 어떻게 말로 설명해! ,9,1
297,음악과 영상에 빠져버립니다.. ,10,1
298,이해를 못하겠다. 다시 봐서 이해를 해보고 싶은데 재미가 없다. ,7,1
299,굳 최고다 ,10,1
300,Hot one ,9,1
301,멋짐... 노래도 정말좋고..........재밋고 ,10,1
302,영화성 휼륭한 영화입니다 ,10,1
303,'로큰롤은 OO이니까요. 더 야해야 합니다' ,10,1
304,몇번을 봐도 멋진영화 ,10,1
305,잊을 수 없을거라 확신한다 이영화. ,10,1
306,매력적인영화... ,10,1
307,헤드윅과 물랑루즈의 오합정도? 이완은 짱이다 ,7,1
308,락.섹스.마약.동성애...자유로운정신... ,10,1
309,화면에 가득차있는 시대의 이미지.. 그리고 음악. ,10,1
310,"글램, 브릿티시..빠돌이라면 필히..나처럼 ",8,1
311,브라이언 잘 생 ,9,1
312,짝사랑하는 영화가 있다면 이 영화 ,10,1
313,이런 영화는 처음이야 ... ,10,1
314,말이 필요없다. 좋아! ,10,1
315,토드헤인즈는 날 실망시키지 않는다 ,10,1
316,난 잘 모르겠어 ,4,0
317,이상이 가득한 청춘의 아름다움과 이면의 냉혹함. ,9,1
318,음악만이 머리를 맴돌다 ,9,1
319,두번 이상은 봐줘야 한다. ,10,1
320,세상을 바꾸려는 외계인들의 고뇌 아름답고 몽환적이다 ,8,1
321,영상미도 좋고 캐릭터도 매력적이지만.. 좀 어려운 스토리 ,9,1
322,"음악 땜시 7점이나 준다, 음악만큼은 쵝오!!!ㅠㅠ ",7,1
323,내용이 너무 복잡했었지만 ㅡㅡ;음악과 화려한 의상은 최고였다~ ,9,1
324,"화려함의 진실, 허무마저 아름답다. 아름답다. 아름답다.. ",10,1
325,헤드윅에 비해 실망했다..주인공이 QAF에 에밋 닮았다- _-; ,7,1
326,참끝내주는영화.몽롱함과끝없는화려함.알록달록멋진색채들. ,10,1
327,"조나단의 미모, 이완의 연기, 환상적인 음악. ",10,1
328,어쩔수 없이 내인생 최고의 영화중 하나가 되버린. ,10,1
329,GOOD! ,10,1
330,영국판 패왕별희.. ,10,1
331,배우들의 열연이 기억에 남는영화 ,10,1
332,좋아 ,10,1
333,눈을 뗄수가 없었다.. ,10,1
334,감독 천재.. 진짜 영화 끝내줌 ,10,1
